0 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39329	38398	37583	34812	30263	24676	21204	17832	14604	10489	7585	4869	
4 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39542	38192	37169	34722	30216	24652	21065	17438	14339	10452	7599	4819	
7 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40060	37685	36929	34153	30052	24175	21099	17432	14082	10252	7400	4783	
11 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39215	37879	36440	33899	29415	24132	20751	17265	14159	10290	7309	4743	
14 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40135	37876	36652	33921	29768	24154	20554	17188	14130	10296	7303	4774	
18 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40149	37804	36447	33930	29396	24274	20605	17293	14069	10230	7361	4716	
21 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39518	37582	36511	33410	29655	23859	20912	17012	13971	10171	7297	4723	
25 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39955	37360	36362	33783	29306	24242	20493	17273	14166	10131	7295	4695	
28 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39771	37541	36371	33384	29412	24000	20487	17287	13929	10137	7390	4733	
31 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40509	37660	36665	33908	29402	23976	20507	17062	13959	10167	7334	4715	
35 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40362	37446	36464	33617	29286	24085	20384	17272	14012	10160	7302	4703	
38 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39493	37518	36279	33832	29368	23836	20642	17142	13897	10135	7274	4688	
42 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40493	37536	36227	33563	29548	23906	20661	17220	13903	10207	7295	4705	
45 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40014	37216	36265	33471	29488	23916	20616	17170	13909	10132	7294	4694	
49 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40058	37404	36616	33540	29463	23924	20526	17079	13999	10175	7283	4711	
52 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40446	37218	36547	33311	29296	23860	20287	16986	14001	10168	7290	4743	
56 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39787	37457	36134	33422	29283	23964	20423	17267	13874	10225	7300	4657	
59 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40156	37493	36580	33501	29676	23790	20604	16959	14005	10188	7380	4695	
62 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39429	37538	36116	33641	28992	24012	20505	17256	13996	10094	7302	4707	
66 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39734	36963	36224	33383	29192	23982	20653	17227	13831	10059	7313	4632	
69 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40145	36759	36475	33486	29509	23921	20441	17114	14025	10194	7317	4676	
73 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	40062	37207	36653	33271	29359	23809	20528	17128	13847	10234	7238	4717	
76 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39386	37327	36235	33620	29243	23904	20645	17211	13964	10171	7299	4701	
80 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39791	36971	36511	33636	29281	23970	20500	17037	13893	10136	7345	4740	
83 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39285	37112	36456	33515	29160	23826	20668	17012	13897	10156	7312	4673	
87 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39412	37135	36489	33415	29199	24094	20416	17067	13800	10197	7333	4727	
90 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39654	37002	36806	33313	29370	23794	20476	17097	13906	10199	7310	4721	
94 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39748	37060	36242	33614	29408	23803	20445	16994	13970	10141	7265	4741	
98 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39319	36926	36295	33253	29402	23586	20452	17021	13942	10108	7285	4695	
101 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	39566	37053	36117	33308	29102	23729	20591	16992	13869	10119	7281	4673	
104 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
