0 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	12094	11358	10430	9575	9303	8940	8393	8633	7683	7646	7204	7461	
B													
C													
D													
E													
F													
G													
H													
4 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	9993	11409	10596	9319	9562	9042	8557	8484	7727	7700	7173	7571	
B													
C													
D													
E													
F													
G													
H													
8 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	9960	11272	10418	9742	9179	9216	8181	8770	7627	7807	7030	7459	
B													
C													
D													
E													
F													
G													
H													
12 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	10156	11349	10598	9492	9626	8776	8403	8720	7832	7634	6978	7526	
B													
C													
D													
E													
F													
G													
H													
15 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	10142	11616	10514	9540	9494	8813	8538	8624	7630	7592	7137	7443	
B													
C													
D													
E													
F													
G													
H													
19 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	9984	11381	10749	9420	9600	8971	8508	8737	7566	7674	7183	7311	
B													
C													
D													
E													
F													
G													
H													
23 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	10178	10966	10808	9394	9547	8894	8739	8651	7894	7728	7166	7531	
B													
C													
D													
E													
F													
G													
H													
27 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	10243	11632	10523	9612	9374	8995	8400	8727	7668	7644	7125	7414	
B													
C													
D													
E													
F													
G													
H													
31 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	10191	10836	11045	9438	9677	9205	8375	8828	7567	7762	7028	7581	
B													
C													
D													
E													
F													
G													
H													
35 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	10138	11143	10650	9697	9390	9105	8410	8931	7713	7617	7018	7312	
B													
C													
D													
E													
F													
G													
H													
39 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	10067	10870	11618	9222	9959	8758	8835	8966	7721	7682	7252	7578	
B													
C													
D													
E													
F													
G													
H													
43 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	10282	11077	11253	9305	9590	9007	8696	9035	7644	7674	7218	7316	
B													
C													
