0 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16749	19915	14898	15388	13588	13059	13900	12725	11979	13190	10183	15153	
G	14825	14650	14535	10589	11614	11183	11215	9393	10177	9856	9920	9985	
H													
4 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16450	19837	14960	15217	13515	13127	14129	12620	11909	13228	10047	15271	
G	14541	14763	14178	10622	11530	11149	11433	9523	10024	10126	10003	9999	
H													
8 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16580	19742	14685	15173	13502	13115	14028	12625	11961	13607	10210	14872	
G	14947	15210	14666	10749	11739	11227	11555	9587	10503	10249	10119	10160	
H													
12 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16497	19731	15113	14981	13459	13195	14192	12782	12053	13460	10201	14996	
G	14667	15075	14940	10991	11793	11477	11639	9829	10254	10456	10207	10523	
H													
16 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16585	19569	15263	15201	13771	13026	14158	12739	12242	13635	10001	15106	
G	14949	15513	14928	10906	12274	11646	11924	9811	10717	10487	10087	10635	
H													
20 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16647	19871	15222	15290	13667	13014	14269	12776	12138	13826	10237	15152	
G	15271	15495	15060	11368	12176	11462	12087	9967	10692	10812	10299	10534	
H													
23 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16674	19636	14724	15241	13679	13190	14365	12951	12205	14006	10326	15105	
G	15359	15484	15197	11228	12317	11824	12276	10181	10671	10930	10482	10734	
H													
27 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16570	19793	15411	15446	13877	13314	14002	12950	12371	13760	10288	14832	
G	15386	15659	15147	11325	12739	12296	12292	10286	11154	10978	10622	10812	
H													
31 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16764	19803	15021	15226	14077	13432	14429	12946	12314	13842	10321	15059	
G	15491	15942	15391	11486	12657	12504	12491	10291	11329	11138	10840	11166	
H													
35 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16314	19770	15327	15468	13690	12966	14486	13007	12427	14046	10268	15044	
G	15737	15873	15458	11610	12915	12517	12867	10438	11408	11214	10811	11256	
H													
39 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16697	19570	15424	15430	13898	13354	14456	13051	12415	13894	10390	15054	
G	15793	16388	15337	11960	12950	12690	12776	10622	11454	11539	10944	11357	
H													
42 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16511	20111	15044	15633	13964	13268	14338	13210	12650	13825	10313	15060	
G	15917	16187	15694	11999	13487	12729	12929	10752	11518	11532	11045	11578	
H													
46 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16719	19901	15306	15473	14244	13471	14580	13207	12319	14091	10418	15275	
G	16015	16346	15744	12019	13404	12843	13168	11075	11595	11644	11362	11570	
H													
50 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16546	19948	15012	15428	14072	13392	14554	13243	12652	14420	10363	15103	
G	16304	16668	16176	12250	13669	13032	13401	11076	11987	11726	11659	11844	
H													
54 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16516	19928	15325	15732	14362	13614	14659	13278	12394	14034	10531	14963	
G	16297	16762	15962	12349	14024	13209	13405	11054	11968	12046	11527	11932	
H													
58 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16533	19763	15189	15463	13917	13540	14536	13269	12815	14346	10730	15041	
G	16139	16593	16256	12414	14023	13215	13841	11348	12139	11961	11919	12293	
H													
61 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16805	19679	15611	15564	14121	13751	14767	13088	12490	14358	10644	15104	
G	16549	16756	16296	12686	14035	13605	13767	11130	12369	12256	11944	12268	
H													
65 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16515	19994	15148	15513	14652	13625	14660	13359	12737	14212	10728	14996	
G	16458	16598	16300	12865	14330	13486	14000	11385	12712	12620	11945	12544	
H													
69 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16677	19825	15586	15508	14328	13787	14856	13285	12741	14168	10532	15235	
G	16865	17069	16605	12791	14490	13756	14067	11641	12575	12546	12291	12357	
H													
73 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16470	19848	15476	15766	14399	13540	14691	13479	12849	14369	10581	14950	
G	16921	17589	16692	13157	14204	13981	14264	11582	12782	12788	12237	12533	
H													
77 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16370	20128	15437	15719	14531	13538	14733	13304	12788	14506	10809	15055	
G	16981	17209	16606	13179	14367	14085	14660	11817	12854	12915	12489	12528	
H													
80 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F	16831	19872	15641	15796	14669	13523	14770	13505	13217	14286	10689	15230	
G	17295	17595	16777	13537	15108	14373	14603	12131	13048	13148	12451	12924	
H													
84 s
