0 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20731	31820	17195			
B													
C													
D													
E													
F													
G													
H													
4 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20926	31174	16978			
B													
C													
D													
E													
F													
G													
H													
7 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20676	30973	17320			
B													
C													
D													
E													
F													
G													
H													
11 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20831	30536	17104			
B													
C													
D													
E													
F													
G													
H													
15 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20873	30688	17164			
B													
C													
D													
E													
F													
G													
H													
19 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20928	30771	17305			
B													
C													
D													
E													
F													
G													
H													
22 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20736	30528	17086			
B													
C													
D													
E													
F													
G													
H													
26 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20689	30665	17340			
B													
C													
D													
E													
F													
G													
H													
30 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20618	30854	17473			
B													
C													
D													
E													
F													
G													
H													
34 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20397	30830	17415			
B													
C													
D													
E													
F													
G													
H													
37 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20616	30243	17591			
B													
C													
D													
E													
F													
G													
H													
41 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20749	30679	18038			
B													
C													
D													
E													
F													
G													
H													
45 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20746	30981	17895			
B													
C													
D													
E													
F													
G													
H													
49 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20970	30792	17653			
B													
C													
D													
E													
F													
G													
H													
52 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20581	30764	17890			
B													
C													
D													
E													
F													
G													
H													
56 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20733	30368	18349			
B													
C													
D													
E													
F													
G													
H													
60 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20625	30963	18191			
B													
C													
D													
E													
F													
G													
H													
64 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20662	30572	18348			
B													
C													
D													
E													
F													
G													
H													
67 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20825	30623	18284			
B													
C													
D													
E													
F													
G													
H													
71 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20942	30649	18240			
B													
C													
D													
E													
F													
G													
H													
75 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20893	30883	18827			
B													
C													
D													
E													
F													
G													
H													
79 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20958	30897	18747			
B													
C													
D													
E													
F													
G													
H													
82 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								20996	30928	18729			
B													
C													
D													
E													
F													
G													
H													
86 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21160	30393	19144			
B													
C													
D													
E													
F													
G													
H													
90 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21085	30877	19167			
B													
C													
D													
E													
F													
G													
H													
94 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21290	30824	19167			
B													
C													
D													
E													
F													
G													
H													
97 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21158	31032	19668			
B													
C													
D													
E													
F													
G													
H													
101 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21269	31059	19325			
B													
C													
D													
E													
F													
G													
H													
105 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21180	30993	19337			
B													
C													
D													
E													
F													
G													
H													
109 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21118	31235	19365			
B													
C													
D													
E													
F													
G													
H													
113 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21660	30898	19269			
B													
C													
D													
E													
F													
G													
H													
116 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21469	31290	19825			
B													
C													
D													
E													
F													
G													
H													
120 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21334	30778	19868			
B													
C													
D													
E													
F													
G													
H													
124 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21337	31171	19850			
B													
C													
D													
E													
F													
G													
H													
127 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A								21252	30930	19822			
B													
C													
D													
E													
F													
G													
H													
131 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
