20171110	4	F	1	PE1_WT	0.5	9	1662
20171110	4	F	2	PE1_WT	1	9	2785
20171110	4	F	3	PE1_WT	2	9	4778
20171110	4	F	4	PE1_WT	3	9	7099
20171110	4	F	5	PE1_WT	4	9	9888
20171110	4	F	6	PE1_WT	5	9	12151
20171110	4	F	7	PE1_WT	6	9	14033
20171110	4	F	8	PE1_WT	7	9	16588
20171110	4	F	9	PE1_WT	8	9	16669
20171110	4	F	10	PE1_WT	9	9	19691
20171110	4	F	11	PE1_WT	10	9	25343
20171110	4	F	12	PE1_WT	12	9	28579
20171110	7	F	1	PE1_WT	0.5	9	1633
20171110	7	F	2	PE1_WT	1	9	2669
20171110	7	F	3	PE1_WT	2	9	4736
20171110	7	F	4	PE1_WT	3	9	7137
20171110	7	F	5	PE1_WT	4	9	9516
20171110	7	F	6	PE1_WT	5	9	11892
20171110	7	F	7	PE1_WT	6	9	13998
20171110	7	F	8	PE1_WT	7	9	16561
20171110	7	F	9	PE1_WT	8	9	16716
20171110	7	F	10	PE1_WT	9	9	19682
20171110	7	F	11	PE1_WT	10	9	25157
20171110	7	F	12	PE1_WT	12	9	28163
20171110	11	F	1	PE1_WT	0.5	9	1562
20171110	11	F	2	PE1_WT	1	9	2618
20171110	11	F	3	PE1_WT	2	9	4546
20171110	11	F	4	PE1_WT	3	9	7060
20171110	11	F	5	PE1_WT	4	9	9466
20171110	11	F	6	PE1_WT	5	9	11584
20171110	11	F	7	PE1_WT	6	9	13837
20171110	11	F	8	PE1_WT	7	9	16322
20171110	11	F	9	PE1_WT	8	9	16868
20171110	11	F	10	PE1_WT	9	9	19369
20171110	11	F	11	PE1_WT	10	9	24836
20171110	11	F	12	PE1_WT	12	9	27782
20171110	14	F	1	PE1_WT	0.5	9	1574
20171110	14	F	2	PE1_WT	1	9	2539
20171110	14	F	3	PE1_WT	2	9	4561
20171110	14	F	4	PE1_WT	3	9	6788
20171110	14	F	5	PE1_WT	4	9	9444
20171110	14	F	6	PE1_WT	5	9	11630
20171110	14	F	7	PE1_WT	6	9	13803
20171110	14	F	8	PE1_WT	7	9	16240
20171110	14	F	9	PE1_WT	8	9	16367
20171110	14	F	10	PE1_WT	9	9	19261
20171110	14	F	11	PE1_WT	10	9	24696
20171110	14	F	12	PE1_WT	12	9	27877
20171110	17	F	1	PE1_WT	0.5	9	1489
20171110	17	F	2	PE1_WT	1	9	2485
20171110	17	F	3	PE1_WT	2	9	4420
20171110	17	F	4	PE1_WT	3	9	6716
20171110	17	F	5	PE1_WT	4	9	9182
20171110	17	F	6	PE1_WT	5	9	11539
20171110	17	F	7	PE1_WT	6	9	14063
20171110	17	F	8	PE1_WT	7	9	16284
20171110	17	F	9	PE1_WT	8	9	16724
20171110	17	F	10	PE1_WT	9	9	19421
20171110	17	F	11	PE1_WT	10	9	24593
20171110	17	F	12	PE1_WT	12	9	28180
20171110	21	F	1	PE1_WT	0.5	9	1469
20171110	21	F	2	PE1_WT	1	9	2521
20171110	21	F	3	PE1_WT	2	9	4283
20171110	21	F	4	PE1_WT	3	9	6798
20171110	21	F	5	PE1_WT	4	9	9216
20171110	21	F	6	PE1_WT	5	9	11135
20171110	21	F	7	PE1_WT	6	9	13837
20171110	21	F	8	PE1_WT	7	9	16025
20171110	21	F	9	PE1_WT	8	9	16241
20171110	21	F	10	PE1_WT	9	9	19071
20171110	21	F	11	PE1_WT	10	9	24587
20171110	21	F	12	PE1_WT	12	9	27590
20171110	24	F	1	PE1_WT	0.5	9	1527
20171110	24	F	2	PE1_WT	1	9	2473
20171110	24	F	3	PE1_WT	2	9	4336
20171110	24	F	4	PE1_WT	3	9	6635
20171110	24	F	5	PE1_WT	4	9	9175
20171110	24	F	6	PE1_WT	5	9	11222
20171110	24	F	7	PE1_WT	6	9	13760
20171110	24	F	8	PE1_WT	7	9	15935
20171110	24	F	9	PE1_WT	8	9	16156
20171110	24	F	10	PE1_WT	9	9	19186
20171110	24	F	11	PE1_WT	10	9	24308
20171110	24	F	12	PE1_WT	12	9	27914
20171110	28	F	1	PE1_WT	0.5	9	1421
20171110	28	F	2	PE1_WT	1	9	2321
20171110	28	F	3	PE1_WT	2	9	4365
20171110	28	F	4	PE1_WT	3	9	6516
20171110	28	F	5	PE1_WT	4	9	9067
20171110	28	F	6	PE1_WT	5	9	11325
20171110	28	F	7	PE1_WT	6	9	13543
20171110	28	F	8	PE1_WT	7	9	15888
20171110	28	F	9	PE1_WT	8	9	16318
20171110	28	F	10	PE1_WT	9	9	18981
20171110	28	F	11	PE1_WT	10	9	24410
20171110	28	F	12	PE1_WT	12	9	27593
20171110	31	F	1	PE1_WT	0.5	9	1425
20171110	31	F	2	PE1_WT	1	9	2423
20171110	31	F	3	PE1_WT	2	9	4328
20171110	31	F	4	PE1_WT	3	9	6632
20171110	31	F	5	PE1_WT	4	9	9026
20171110	31	F	6	PE1_WT	5	9	11381
20171110	31	F	7	PE1_WT	6	9	13543
20171110	31	F	8	PE1_WT	7	9	15733
20171110	31	F	9	PE1_WT	8	9	16172
20171110	31	F	10	PE1_WT	9	9	18899
20171110	31	F	11	PE1_WT	10	9	24200
20171110	31	F	12	PE1_WT	12	9	27985
20171110	35	F	1	PE1_WT	0.5	9	1363
20171110	35	F	2	PE1_WT	1	9	2355
20171110	35	F	3	PE1_WT	2	9	4321
20171110	35	F	4	PE1_WT	3	9	6533
20171110	35	F	5	PE1_WT	4	9	9041
20171110	35	F	6	PE1_WT	5	9	11193
20171110	35	F	7	PE1_WT	6	9	13403
20171110	35	F	8	PE1_WT	7	9	15653
20171110	35	F	9	PE1_WT	8	9	16007
20171110	35	F	10	PE1_WT	9	9	18963
20171110	35	F	11	PE1_WT	10	9	24143
20171110	35	F	12	PE1_WT	12	9	27811
20171110	38	F	1	PE1_WT	0.5	9	1346
20171110	38	F	2	PE1_WT	1	9	2386
20171110	38	F	3	PE1_WT	2	9	4146
20171110	38	F	4	PE1_WT	3	9	6335
20171110	38	F	5	PE1_WT	4	9	8892
20171110	38	F	6	PE1_WT	5	9	11235
20171110	38	F	7	PE1_WT	6	9	13368
20171110	38	F	8	PE1_WT	7	9	15526
20171110	38	F	9	PE1_WT	8	9	16025
20171110	38	F	10	PE1_WT	9	9	18859
20171110	38	F	11	PE1_WT	10	9	24349
20171110	38	F	12	PE1_WT	12	9	27928
20171110	42	F	1	PE1_WT	0.5	9	1351
20171110	42	F	2	PE1_WT	1	9	2237
20171110	42	F	3	PE1_WT	2	9	4192
20171110	42	F	4	PE1_WT	3	9	6229
20171110	42	F	5	PE1_WT	4	9	8700
20171110	42	F	6	PE1_WT	5	9	11205
20171110	42	F	7	PE1_WT	6	9	13409
20171110	42	F	8	PE1_WT	7	9	15409
20171110	42	F	9	PE1_WT	8	9	15791
20171110	42	F	10	PE1_WT	9	9	18777
20171110	42	F	11	PE1_WT	10	9	24128
20171110	42	F	12	PE1_WT	12	9	27372
20171110	45	F	1	PE1_WT	0.5	9	1321
20171110	45	F	2	PE1_WT	1	9	2236
20171110	45	F	3	PE1_WT	2	9	4106
20171110	45	F	4	PE1_WT	3	9	6385
