0 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1516	2337	5300	7587	9969	13033	15274	17999	20237	20724	22956	27485	
8 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1465	2204	5274	7579	9989	12822	15339	17827	20188	20485	22870	27141	
16 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1497	2214	5163	7579	9692	12626	15322	17498	19621	20515	22420	27324	
24 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1405	2150	4930	7398	9599	12864	15009	17508	19646	20249	22770	27877	
32 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1388	2043	5101	7386	9691	12734	15193	17691	19860	20216	22801	27654	
40 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1361	2091	5107	7322	9507	12463	15234	17725	19646	20447	22606	27328	
47 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1320	2204	4813	7286	9434	12438	15151	17391	19841	20620	22516	27685	
55 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1303	2109	4947	7056	9352	12670	14714	17246	19731	20104	22506	27232	
63 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1291	2098	4995	7115	9583	12645	15235	17456	19974	20502	22644	27199	
71 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1294	2043	4877	7142	9448	12462	15194	17820	19645	20266	22293	27213	
79 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1254	2001	4838	7045	9194	12526	15137	18167	19657	21088	22551	27136	
87 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1245	2017	5033	7043	9286	12480	15068	17468	19433	20544	23006	27143	
94 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1231	1968	4811	7091	9366	12294	15117	17574	19842	20571	22438	26964	
102 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1259	2034	4802	7105	9311	12236	14969	17713	19602	20518	22420	27025	
110 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1191	2021	4738	7035	9249	12215	14942	17194	19823	19841	22458	27088	
118 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1195	1936	4750	7120	9356	12232	15090	17641	19760	20448	22443	26831	
126 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1192	1925	4754	6897	9256	12328	15219	17680	19952	20694	22326	26982	
134 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1232	1911	4654	6751	9379	12155	15024	17651	20036	20233	21841	27318	
141 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1174	1844	4693	6941	9301	12141	14900	17236	19525	20652	21983	26566	
149 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1111	1916	4656	7037	9281	12263	14795	17369	19572	20357	22179	26959	
157 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1101	1899	4638	7020	9065	12195	14942	17199	19495	19943	22466	26850	
165 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1126	1890	4604	6896	9179	12061	15171	17564	19682	20304	22010	26195	
173 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1177	1793	4505	6877	9158	12072	15126	17352	19492	20619	22239	26980	
181 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1159	1851	4611	6924	9037	12062	14791	17268	19729	20180	22168	26961	
188 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1125	1855	4461	6889	9049	11945	14910	17264	19804	20247	22317	26850	
196 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1142	1825	4507	6825	9105	11958	14707	17187	19611	20120	22879	26681	
204 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1127	1858	4555	6848	8894	12120	14432	17377	19362	20469	22258	27201	
212 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1159	1797	4473	6861	9007	12027	14955	17543	19375	20347	22187	26773	
220 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1113	1715	4372	6673	9003	11897	14781	17225	19261	20125	22119	26613	
228 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
H	1147	1812	4460	6615	8839	11834	14744	17454	19322	19925	21997	26753	
235 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C													
D													
E													
F													
G													
