well	Pi_conc	sensor_conc	date	data_file	Time	fluorescence	row	column	condition
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1508	3786	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1521	3790	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1534	3788	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1547	3787	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1560	3791	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1573	3786	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1586	3785	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1599	3812	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1612	3794	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1625	3780	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1638	3810	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1651	3780	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1664	3769	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1677	3795	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1690	3817	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1703	3799	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1716	3795	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1729	3799	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1742	3791	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1755	3803	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1768	3802	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1781	3780	A	10	20181107-A-10-0.25-10
A10	0.25	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1794	3784	A	10	20181107-A-10-0.25-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	0	3202	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	13	3256	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	26	3254	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	39	3245	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	52	3257	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	65	3261	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	78	3298	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	91	3257	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	104	3229	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	117	3282	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	130	3276	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	143	3287	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	156	3276	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	169	3278	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	182	3279	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	195	3276	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	208	3273	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	221	3288	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	234	3254	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	247	3282	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	260	3293	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	273	3284	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	286	3270	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	299	3271	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	312	3297	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	325	3280	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	338	3275	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	351	3241	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	364	3257	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	377	3273	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	390	3282	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	403	3286	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	416	3258	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	429	3273	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	442	3258	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	455	3247	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	468	3281	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	481	3279	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	494	3280	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	507	3273	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	520	3255	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	533	3267	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	546	3248	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	559	3253	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	572	3247	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	585	3265	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	598	3239	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	611	3271	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	624	3254	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	637	3245	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	650	3254	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	663	3268	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	676	3274	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	689	3256	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	702	3252	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	715	3242	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	728	3272	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	741	3256	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	754	3246	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	767	3256	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	780	3238	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	793	3257	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	806	3262	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	819	3271	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	832	3240	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	845	3256	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	858	3245	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	871	3258	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	884	3251	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	897	3264	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	910	3261	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	923	3246	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	936	3256	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	949	3267	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	962	3258	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	975	3245	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	988	3269	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1001	3267	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1014	3242	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1027	3261	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1040	3258	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1053	3253	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1066	3255	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1079	3248	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1092	3294	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1105	3260	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1118	3244	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1131	3238	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1144	3277	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1157	3262	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1170	3255	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1183	3272	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1196	3258	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1209	3256	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1222	3275	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1235	3272	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1248	3235	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1261	3245	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1274	3246	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1287	3258	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1300	3265	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1313	3232	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1326	3261	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1339	3256	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1352	3250	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1365	3245	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1378	3262	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1391	3217	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1404	3249	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1417	3237	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1430	3234	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1443	3246	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1456	3266	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1469	3236	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1482	3275	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1495	3242	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1508	3248	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1521	3252	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1534	3271	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1547	3229	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1560	3239	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1573	3252	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1586	3256	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1599	3263	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1612	3236	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1625	3260	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1638	3242	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1651	3246	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1664	3222	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1677	3250	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1690	3268	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1703	3235	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1716	3234	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1729	3239	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1742	3242	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1755	3262	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1768	3251	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1781	3240	A	11	20181107-A-11-0.1-10
A11	0.1	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	1794	3228	A	11	20181107-A-11-0.1-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	0	2900	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	13	2944	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	26	2944	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	39	2928	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	52	2897	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	65	2911	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	78	2917	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	91	2932	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	104	2952	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	117	2931	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	130	2960	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	143	2942	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	156	2951	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	169	2958	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	182	2939	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	195	2952	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	208	2946	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	221	2950	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	234	2948	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	247	2938	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	260	2956	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	273	2951	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	286	2953	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	299	2936	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	312	2942	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	325	2944	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	338	2938	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	351	2938	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	364	2969	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	377	2989	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	390	2998	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	403	3043	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	416	3063	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	429	3079	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	442	3050	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	455	3071	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	468	3033	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	481	3001	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	494	2942	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	507	2967	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	520	2970	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	533	2977	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	546	2956	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	559	2991	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	572	2983	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	585	2993	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	598	2982	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	611	2952	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	624	2951	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	637	2966	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	650	2973	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	663	2987	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	676	2993	A	12	20181107-A-12-0-10
A12	0	10	20181107	GTPase_assay/2018_data/20181107_GAP_calibration2.txt	689	2967	A	12	20181107-A-12-0-10
