0 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49091	46321	42512	42989	39904	34995	33216	28005	21729	13529	9561	6485	
D													
E													
F													
G													
H													
4 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49006	46354	41571	42989	38963	34823	33009	27828	21641	13462	9461	6448	
D													
E													
F													
G													
H													
7 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49419	44988	41627	42471	39381	34592	32815	27424	21392	13531	9653	6553	
D													
E													
F													
G													
H													
11 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	50212	45412	41907	42456	39314	34451	32470	27493	21410	13537	9443	6569	
D													
E													
F													
G													
H													
14 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49600	45636	42148	42377	39124	34252	32791	27185	21337	13364	9508	6596	
D													
E													
F													
G													
H													
18 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49733	45706	41871	42630	38849	34667	32337	27466	21420	13438	9331	6424	
D													
E													
F													
G													
H													
21 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49670	45692	41402	42419	38916	34551	32652	27551	21192	13431	9513	6552	
D													
E													
F													
G													
H													
24 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49882	44923	41711	42452	38959	34382	32291	27173	21118	13260	9651	6437	
D													
E													
F													
G													
H													
28 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49189	45530	41540	42370	38951	34603	32128	27600	21402	13552	9499	6482	
D													
E													
F													
G													
H													
31 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49176	45847	41362	42702	38416	34528	32168	27475	21250	13534	9424	6467	
D													
E													
F													
G													
H													
35 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49143	45242	41362	42218	39228	34345	32318	27320	21323	13591	9389	6362	
D													
E													
F													
G													
H													
38 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49426	45479	41238	42795	38845	34560	32554	27601	21193	13474	9439	6409	
D													
E													
F													
G													
H													
42 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49511	45398	41759	42384	38886	34405	32661	27251	21539	13417	9493	6490	
D													
E													
F													
G													
H													
45 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49581	45402	41256	42194	38756	34266	32290	27590	21386	13588	9443	6505	
D													
E													
F													
G													
H													
49 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49462	45707	41570	42112	38769	34146	32600	27317	21371	13457	9459	6409	
D													
E													
F													
G													
H													
52 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49105	45549	41135	42376	38457	34771	32332	27787	21086	13525	9600	6495	
D													
E													
F													
G													
H													
55 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49620	45277	41513	41831	38443	34186	32314	27058	21404	13284	9489	6513	
D													
E													
F													
G													
H													
59 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49008	44962	41848	41996	37841	34453	32166	27414	21292	13590	9555	6421	
D													
E													
F													
G													
H													
62 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49432	45345	41271	42361	38502	34139	32489	27391	21089	13585	9479	6401	
D													
E													
F													
G													
H													
66 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49176	44722	41232	41887	38384	34102	32328	27261	21419	13463	9354	6361	
D													
E													
F													
G													
H													
69 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	48823	45132	40918	42021	38176	34656	32404	27330	21464	13257	9435	6423	
D													
E													
F													
G													
H													
73 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49055	45114	41134	42474	38828	34273	32427	27163	21196	13299	9374	6394	
D													
E													
F													
G													
H													
76 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	48644	45252	41038	41854	38162	34313	32250	27053	21380	13519	9367	6493	
D													
E													
F													
G													
H													
80 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	48883	44923	40964	42229	38373	34295	32193	27214	21334	13313	9394	6360	
D													
E													
F													
G													
H													
83 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	48254	44304	41377	42280	38163	34324	32101	27317	21067	13255	9533	6386	
D													
E													
F													
G													
H													
86 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	48759	44726	40796	41570	38228	33778	32640	27195	21169	13221	9330	6432	
D													
E													
F													
G													
H													
90 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49279	44494	41393	41193	38751	33807	32291	27144	21383	13283	9685	6394	
D													
E													
F													
G													
H													
93 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49558	44183	41528	41412	38379	34376	32309	27246	21350	13363	9249	6382	
D													
E													
F													
G													
H													
97 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49287	44765	41196	41702	38423	34185	32232	27168	21081	13208	9445	6513	
D													
E													
F													
G													
H													
100 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
C	49167	44885	41347	41558	38258	34098	32206	27127	20931	13446	9421	6438	
D													
E													
F													
G													
H													
104 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B													
