0 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43113	34153	29821	26724	22193	46755	16376	39045	10279	7740	41098	5158	
B													
C													
D													
E													
F													
G													
H													
10 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	42938	34018	29516	26591	21727	46206	16041	38886	9967	7602	40496	5053	
B													
C													
D													
E													
F													
G													
H													
20 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43303	33391	29256	26123	21992	45424	16055	38240	9991	7490	40579	5005	
B													
C													
D													
E													
F													
G													
H													
30 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43916	34002	29473	26272	21616	45618	15954	38095	10052	7465	40201	4990	
B													
C													
D													
E													
F													
G													
H													
40 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43729	33597	29387	25951	21695	45224	15932	37999	9896	7390	39983	5057	
B													
C													
D													
E													
F													
G													
H													
50 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	44130	33807	29423	26009	21414	45291	15852	37891	9898	7467	39917	4984	
B													
C													
D													
E													
F													
G													
H													
60 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43667	33764	29264	26102	21523	45463	15921	37949	9897	7556	39842	5023	
B													
C													
D													
E													
F													
G													
H													
70 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43999	33624	29492	26101	21377	44958	16061	37972	9968	7462	39848	4960	
B													
C													
D													
E													
F													
G													
H													
80 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	44048	33566	29710	25712	21496	44636	15852	37820	10007	7439	39747	4995	
B													
C													
D													
E													
F													
G													
H													
90 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43858	33726	29355	26060	21442	45055	15979	37913	9984	7470	39596	4994	
B													
C													
D													
E													
F													
G													
H													
100 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43548	33614	29494	25738	21450	45123	15691	38203	9911	7422	39416	5074	
B													
C													
D													
E													
F													
G													
H													
110 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43598	33603	29411	26082	21274	45356	15706	38100	9889	7514	39657	5020	
B													
C													
D													
E													
F													
G													
H													
120 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	44452	33541	29433	25698	21232	44798	15827	37714	9929	7357	39489	5025	
B													
C													
D													
E													
F													
G													
H													
130 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43488	33428	29538	25815	21179	44739	15665	37591	9850	7359	39682	5055	
B													
C													
D													
E													
F													
G													
H													
140 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43664	33588	29468	25781	21671	44896	15832	37608	9866	7376	39706	5043	
B													
C													
D													
E													
F													
G													
H													
150 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43813	33425	29499	25750	21544	44574	15767	37708	9944	7409	39638	5032	
B													
C													
D													
E													
F													
G													
H													
160 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43129	33482	29414	25767	21467	44611	15751	37752	9901	7507	39442	4999	
B													
C													
D													
E													
F													
G													
H													
170 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43517	33421	29421	25583	21165	44565	15890	37647	9867	7390	39569	4943	
B													
C													
D													
E													
F													
G													
H													
180 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43122	33336	29310	25869	21047	44723	15622	37565	9794	7464	39247	4963	
B													
C													
D													
E													
F													
G													
H													
190 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	42787	33393	29137	25719	21265	44360	15625	37386	9867	7446	39207	4982	
B													
C													
D													
E													
F													
G													
H													
200 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	42867	33331	29214	25491	21087	44424	15691	37401	9820	7423	39015	5001	
B													
C													
D													
E													
F													
G													
H													
210 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	42747	33488	29185	25626	21204	44237	15653	37244	9842	7400	39277	4955	
B													
C													
D													
E													
F													
G													
H													
220 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	43200	33036	29017	25327	20988	43944	15464	37247	9812	7433	39400	4987	
B													
C													
D													
E													
F													
G													
H													
230 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A	42823	33304	29106	25650	20936	44245	15484	37630	9793	7389	39504	4976	
B													
C													
D													
E													
F													
G													
