0 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51337	51463	50731	48195	50693	48426	47733	45188	41366	39531	37034	38758	
C	30431	26901	26209	17771	16689	15095	12723	10284	14764	8527	6283	4828	
D													
E													
F													
G													
H													
10 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51229	51602	50918	48051	50898	48163	47615	45187	41291	39582	36848	38643	
C	30668	26759	26255	17800	16793	14939	12683	10119	14423	8516	6250	4907	
D													
E													
F													
G													
H													
20 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	52199	50964	50379	47544	50378	47671	47161	45038	40939	39270	36688	38303	
C	30245	26559	26063	17631	16658	14949	12740	10039	14208	8546	6201	4811	
D													
E													
F													
G													
H													
30 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51581	51572	50197	47473	49934	47832	46905	44723	40672	39215	36560	37827	
C	30127	26528	25852	17687	16310	15139	12431	10326	14121	8625	6239	4826	
D													
E													
F													
G													
H													
40 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51712	51351	50394	47567	49561	48016	46735	44961	40597	38862	36542	38134	
C	29849	26560	25957	17541	16380	14749	12613	10051	14489	8548	6176	4872	
D													
E													
F													
G													
H													
50 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51466	51197	49703	47209	49779	47443	46707	44336	40697	39143	36515	38062	
C	30005	26544	25914	17590	16399	15211	12528	10210	14405	8548	6262	4880	
D													
E													
F													
G													
H													
60 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51470	50150	50242	46981	50279	47504	47150	44777	40596	38905	36373	38065	
C	29906	26680	25928	17830	16173	15077	12403	10124	14339	8618	6180	4857	
D													
E													
F													
G													
H													
70 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51218	50483	49712	47362	49123	47819	46694	44763	40470	38897	36236	37974	
C	30014	26610	26085	17651	16523	14931	12675	10265	14170	8635	6182	4833	
D													
E													
F													
G													
H													
80 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51209	51223	49879	47070	49739	47607	46725	44538	40551	38958	36485	38124	
C	29992	26115	25826	17588	16331	14890	12609	10189	14323	8553	6258	4861	
D													
E													
F													
G													
H													
90 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51283	50103	50063	46658	49454	47480	46628	44596	40290	38795	36265	38222	
C	29914	26346	25737	17831	16167	14904	12403	10159	14359	8505	6277	4882	
D													
E													
F													
G													
H													
100 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51002	49693	49576	46411	49377	46920	46238	44256	40342	38733	36064	37842	
C	29831	26266	25690	17491	16289	14781	12485	10096	14153	8429	6235	4829	
D													
E													
F													
G													
H													
110 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	50925	49732	49360	46110	49181	46896	46375	43836	40393	38662	36218	37553	
C	29713	26104	25305	17542	16302	14864	12500	10081	14181	8502	6222	4797	
D													
E													
F													
G													
H													
120 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51160	50076	49446	46362	48990	46886	46616	43854	40527	38657	36109	37548	
C	29774	26226	25752	17569	16433	14776	12731	9981	14291	8460	6283	4834	
D													
E													
F													
G													
H													
130 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	50599	49755	49563	46380	49279	46696	46322	43886	40349	38598	36458	37436	
C	30054	26141	25705	17368	16027	14907	12388	10084	14278	8530	6311	4850	
D													
E													
F													
G													
H													
140 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	50631	49876	49199	46219	48757	46737	46095	44206	40090	38990	35884	38090	
C	30002	26187	25479	17599	16199	14760	12326	10091	14249	8402	6206	4913	
D													
E													
F													
G													
H													
150 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	50595	50025	49504	46140	49283	46726	46553	44153	40385	38548	35901	37609	
C	30112	26220	25581	17696	16055	14843	12443	10150	14221	8630	6083	4877	
D													
E													
F													
G													
H													
160 s
<>	1	2	3	4	5	6	7	8	9	10	11	12	
A													
B	51066	49766	49968	46244	49095	46491	45996	44155	40209	38503	36053	37539	
