220.0	11.496
220.5	11.407
221.0	11.254
221.5	11.104
222.0	10.862
222.5	10.612
223.0	10.352
223.5	10.048
224.0	9.740
224.5	9.377
225.0	9.011
225.5	8.691
226.0	8.429
226.5	8.214
227.0	8.013
227.5	7.819
228.0	7.636
228.5	7.457
229.0	7.276
229.5	7.087
230.0	6.879
230.5	6.653
231.0	6.421
231.5	6.171
232.0	5.889
232.5	5.573
233.0	5.234
233.5	4.887
234.0	4.539
234.5	4.188
235.0	3.839
235.5	3.498
236.0	3.179
236.5	2.888
237.0	2.619
237.5	2.362
238.0	2.116
238.5	1.890
239.0	1.695
239.5	1.534
240.0	1.412
240.5	1.316
241.0	1.238
241.5	1.175
242.0	1.122
242.5	1.076
243.0	1.034
243.5	1.001
244.0	0.974
244.5	0.953
245.0	0.937
245.5	0.925
246.0	0.913
246.5	0.902
247.0	0.896
247.5	0.891
248.0	0.888
248.5	0.888
249.0	0.889
249.5	0.892
250.0	0.897
250.5	0.900
251.0	0.902
251.5	0.908
252.0	0.915
252.5	0.925
253.0	0.934
253.5	0.947
254.0	0.962
254.5	0.978
255.0	0.990
255.5	1.006
256.0	1.027
256.5	1.047
257.0	1.069
257.5	1.088
258.0	1.105
258.5	1.117
259.0	1.126
259.5	1.134
260.0	1.142
260.5	1.150
261.0	1.158
261.5	1.167
262.0	1.175
262.5	1.186
263.0	1.196
263.5	1.208
264.0	1.224
264.5	1.240
265.0	1.256
265.5	1.274
266.0	1.293
266.5	1.312
267.0	1.328
267.5	1.346
268.0	1.364
268.5	1.380
269.0	1.394
269.5	1.405
270.0	1.417
270.5	1.430
271.0	1.442
271.5	1.454
272.0	1.466
272.5	1.475
273.0	1.484
273.5	1.494
274.0	1.504
274.5	1.514
275.0	1.523
275.5	1.530
276.0	1.538
276.5	1.543
277.0	1.551
277.5	1.555
278.0	1.558
278.5	1.560
279.0	1.558
279.5	1.556
280.0	1.553
280.5	1.549
281.0	1.541
281.5	1.529
282.0	1.514
282.5	1.495
283.0	1.474
283.5	1.452
284.0	1.430
284.5	1.406
285.0	1.380
285.5	1.352
286.0	1.322
286.5	1.290
287.0	1.252
287.5	1.213
288.0	1.172
288.5	1.132
289.0	1.092
289.5	1.050
290.0	1.006
290.5	0.960
291.0	0.908
291.5	0.856
292.0	0.806
292.5	0.761
293.0	0.716
293.5	0.671
294.0	0.625
294.5	0.581
295.0	0.538
295.5	0.502
296.0	0.467
296.5	0.437
297.0	0.411
297.5	0.387
298.0	0.365
298.5	0.343
299.0	0.322
299.5	0.302
300.0	0.284
300.5	0.267
301.0	0.249
301.5	0.231
302.0	0.213
302.5	0.198
303.0	0.183
303.5	0.170
304.0	0.158
304.5	0.147
305.0	0.137
305.5	0.128
306.0	0.119
306.5	0.111
307.0	0.104
307.5	0.098
308.0	0.093
308.5	0.088
309.0	0.083
309.5	0.081
310.0	0.078
310.5	0.074
311.0	0.071
311.5	0.068
312.0	0.063
312.5	0.062
313.0	0.059
313.5	0.056
314.0	0.055
314.5	0.053
315.0	0.050
315.5	0.046
316.0	0.044
316.5	0.043
317.0	0.039
317.5	0.036
318.0	0.035
318.5	0.034
319.0	0.034
319.5	0.035
320.0	0.033
320.5	0.032
321.0	0.030
321.5	0.031
322.0	0.030
322.5	0.030
323.0	0.029
323.5	0.030
324.0	0.028
324.5	0.028
325.0	0.029
325.5	0.030
326.0	0.029
326.5	0.029
327.0	0.028
327.5	0.029
328.0	0.028
328.5	0.028
329.0	0.026
329.5	0.025
330.0	0.024
330.5	0.023
331.0	0.021
331.5	0.020
332.0	0.020
332.5	0.018
333.0	0.018
333.5	0.016
334.0	0.017
334.5	0.017
335.0	0.017
335.5	0.017
336.0	0.016
336.5	0.015
337.0	0.016
337.5	0.015
338.0	0.016
338.5	0.017
339.0	0.016
339.5	0.017
340.0	0.018
340.5	0.017
341.0	0.017
341.5	0.016
342.0	0.015
342.5	0.014
343.0	0.013
343.5	0.014
344.0	0.015
344.5	0.014
345.0	0.015
345.5	0.013
346.0	0.012
346.5	0.013
347.0	0.013
347.5	0.013
348.0	0.013
348.5	0.014
349.0	0.014
349.5	0.015
350.0	0.016
