220.0	10.188
220.5	10.298
221.0	10.345
221.5	10.231
222.0	10.112
222.5	9.974
223.0	9.813
223.5	9.642
224.0	9.395
224.5	9.065
225.0	8.758
225.5	8.491
226.0	8.266
226.5	8.078
227.0	7.897
227.5	7.720
228.0	7.539
228.5	7.364
229.0	7.194
229.5	7.008
230.0	6.804
230.5	6.580
231.0	6.348
231.5	6.101
232.0	5.826
232.5	5.519
233.0	5.187
233.5	4.847
234.0	4.507
234.5	4.169
235.0	3.835
235.5	3.511
236.0	3.206
236.5	2.926
237.0	2.669
237.5	2.419
238.0	2.182
238.5	1.966
239.0	1.779
239.5	1.626
240.0	1.505
240.5	1.413
241.0	1.338
241.5	1.277
242.0	1.226
242.5	1.181
243.0	1.139
243.5	1.108
244.0	1.081
244.5	1.062
245.0	1.047
245.5	1.034
246.0	1.023
246.5	1.013
247.0	1.006
247.5	1.002
248.0	0.998
248.5	0.998
249.0	1.000
249.5	1.004
250.0	1.007
250.5	1.012
251.0	1.016
251.5	1.022
252.0	1.029
252.5	1.037
253.0	1.049
253.5	1.061
254.0	1.075
254.5	1.091
255.0	1.107
255.5	1.125
256.0	1.144
256.5	1.164
257.0	1.184
257.5	1.202
258.0	1.217
258.5	1.228
259.0	1.236
259.5	1.245
260.0	1.252
260.5	1.262
261.0	1.271
261.5	1.279
262.0	1.287
262.5	1.294
263.0	1.304
263.5	1.314
264.0	1.329
264.5	1.343
265.0	1.363
265.5	1.381
266.0	1.398
266.5	1.415
267.0	1.431
267.5	1.448
268.0	1.463
268.5	1.478
269.0	1.491
269.5	1.503
270.0	1.516
270.5	1.529
271.0	1.542
271.5	1.554
272.0	1.566
272.5	1.576
273.0	1.586
273.5	1.595
274.0	1.604
274.5	1.611
275.0	1.618
275.5	1.625
276.0	1.632
276.5	1.639
277.0	1.646
277.5	1.651
278.0	1.652
278.5	1.653
279.0	1.650
279.5	1.646
280.0	1.641
280.5	1.635
281.0	1.627
281.5	1.615
282.0	1.600
282.5	1.583
283.0	1.561
283.5	1.537
284.0	1.514
284.5	1.487
285.0	1.461
285.5	1.434
286.0	1.403
286.5	1.372
287.0	1.337
287.5	1.299
288.0	1.259
288.5	1.220
289.0	1.180
289.5	1.141
290.0	1.097
290.5	1.051
291.0	1.002
291.5	0.951
292.0	0.901
292.5	0.854
293.0	0.809
293.5	0.762
294.0	0.715
294.5	0.670
295.0	0.627
295.5	0.590
296.0	0.556
296.5	0.527
297.0	0.500
297.5	0.475
298.0	0.454
298.5	0.432
299.0	0.412
299.5	0.392
300.0	0.373
300.5	0.356
301.0	0.339
301.5	0.323
302.0	0.307
302.5	0.291
303.0	0.275
303.5	0.262
304.0	0.251
304.5	0.240
305.0	0.231
305.5	0.222
306.0	0.213
306.5	0.204
307.0	0.196
307.5	0.191
308.0	0.185
308.5	0.183
309.0	0.178
309.5	0.175
310.0	0.173
310.5	0.171
311.0	0.168
311.5	0.166
312.0	0.163
312.5	0.160
313.0	0.158
313.5	0.156
314.0	0.156
314.5	0.154
315.0	0.152
315.5	0.150
316.0	0.146
316.5	0.144
317.0	0.143
317.5	0.141
318.0	0.139
318.5	0.139
319.0	0.140
319.5	0.138
320.0	0.139
320.5	0.136
321.0	0.135
321.5	0.133
322.0	0.130
322.5	0.129
323.0	0.129
323.5	0.131
324.0	0.130
324.5	0.129
325.0	0.128
325.5	0.128
326.0	0.126
326.5	0.122
327.0	0.121
327.5	0.120
328.0	0.120
328.5	0.120
329.0	0.121
329.5	0.120
330.0	0.120
330.5	0.121
331.0	0.118
331.5	0.117
332.0	0.117
332.5	0.117
333.0	0.116
333.5	0.115
334.0	0.117
334.5	0.116
335.0	0.115
335.5	0.114
336.0	0.116
336.5	0.117
337.0	0.116
337.5	0.117
338.0	0.116
338.5	0.117
339.0	0.117
339.5	0.117
340.0	0.116
340.5	0.116
341.0	0.118
341.5	0.118
342.0	0.118
342.5	0.119
343.0	0.120
343.5	0.118
344.0	0.117
344.5	0.117
345.0	0.118
345.5	0.116
346.0	0.116
346.5	0.116
347.0	0.116
347.5	0.115
348.0	0.116
348.5	0.116
349.0	0.115
349.5	0.116
350.0	0.115
