220.0	10.226
220.5	10.185
221.0	10.055
221.5	9.989
222.0	9.889
222.5	9.739
223.0	9.549
223.5	9.347
224.0	9.069
224.5	8.742
225.0	8.437
225.5	8.186
226.0	7.971
226.5	7.783
227.0	7.601
227.5	7.427
228.0	7.258
228.5	7.091
229.0	6.920
229.5	6.734
230.0	6.530
230.5	6.310
231.0	6.081
231.5	5.834
232.0	5.557
232.5	5.246
233.0	4.916
233.5	4.580
234.0	4.246
234.5	3.911
235.0	3.579
235.5	3.259
236.0	2.963
236.5	2.694
237.0	2.444
237.5	2.201
238.0	1.970
238.5	1.755
239.0	1.575
239.5	1.433
240.0	1.321
240.5	1.232
241.0	1.163
241.5	1.109
242.0	1.061
242.5	1.019
243.0	0.979
243.5	0.946
244.0	0.920
244.5	0.901
245.0	0.889
245.5	0.877
246.0	0.868
246.5	0.860
247.0	0.855
247.5	0.850
248.0	0.849
248.5	0.849
249.0	0.849
249.5	0.851
250.0	0.855
250.5	0.859
251.0	0.865
251.5	0.873
252.0	0.881
252.5	0.889
253.0	0.898
253.5	0.910
254.0	0.922
254.5	0.934
255.0	0.953
255.5	0.971
256.0	0.991
256.5	1.014
257.0	1.036
257.5	1.053
258.0	1.069
258.5	1.081
259.0	1.090
259.5	1.097
260.0	1.104
260.5	1.112
261.0	1.120
261.5	1.129
262.0	1.138
262.5	1.144
263.0	1.153
263.5	1.163
264.0	1.173
264.5	1.188
265.0	1.202
265.5	1.217
266.0	1.233
266.5	1.248
267.0	1.263
267.5	1.280
268.0	1.296
268.5	1.312
269.0	1.327
269.5	1.342
270.0	1.353
270.5	1.366
271.0	1.380
271.5	1.393
272.0	1.404
272.5	1.415
273.0	1.426
273.5	1.438
274.0	1.447
274.5	1.455
275.0	1.463
275.5	1.469
276.0	1.475
276.5	1.481
277.0	1.485
277.5	1.491
278.0	1.493
278.5	1.493
279.0	1.493
279.5	1.489
280.0	1.485
280.5	1.480
281.0	1.470
281.5	1.458
282.0	1.444
282.5	1.427
283.0	1.408
283.5	1.388
284.0	1.363
284.5	1.337
285.0	1.312
285.5	1.287
286.0	1.259
286.5	1.225
287.0	1.188
287.5	1.150
288.0	1.110
288.5	1.071
289.0	1.032
289.5	0.993
290.0	0.950
290.5	0.904
291.0	0.853
291.5	0.806
292.0	0.758
292.5	0.715
293.0	0.670
293.5	0.623
294.0	0.578
294.5	0.535
295.0	0.496
295.5	0.460
296.0	0.428
296.5	0.399
297.0	0.373
297.5	0.349
298.0	0.327
298.5	0.306
299.0	0.285
299.5	0.265
300.0	0.246
300.5	0.229
301.0	0.212
301.5	0.195
302.0	0.180
302.5	0.164
303.0	0.151
303.5	0.139
304.0	0.127
304.5	0.116
305.0	0.107
305.5	0.099
306.0	0.091
306.5	0.085
307.0	0.079
307.5	0.073
308.0	0.069
308.5	0.065
309.0	0.063
309.5	0.059
310.0	0.055
310.5	0.051
311.0	0.048
311.5	0.047
312.0	0.045
312.5	0.044
313.0	0.041
313.5	0.040
314.0	0.038
314.5	0.037
315.0	0.036
315.5	0.034
316.0	0.033
316.5	0.031
317.0	0.029
317.5	0.029
318.0	0.028
318.5	0.025
319.0	0.022
319.5	0.022
320.0	0.021
320.5	0.020
321.0	0.019
321.5	0.019
322.0	0.017
322.5	0.014
323.0	0.013
323.5	0.012
324.0	0.011
324.5	0.012
325.0	0.011
325.5	0.010
326.0	0.009
326.5	0.011
327.0	0.009
327.5	0.009
328.0	0.008
328.5	0.009
329.0	0.006
329.5	0.005
330.0	0.004
330.5	0.004
331.0	0.004
331.5	0.005
332.0	0.003
332.5	0.003
333.0	0.002
333.5	0.003
334.0	0.002
334.5	0.002
335.0	0.002
335.5	0.001
336.0	0.000
336.5	0.000
337.0	0.002
337.5	0.003
338.0	0.002
338.5	0.003
339.0	0.000
339.5	0.000
340.0	0.000
340.5	0.000
341.0	-0.001
341.5	-0.002
342.0	-0.002
342.5	-0.003
343.0	-0.003
343.5	-0.003
344.0	-0.003
344.5	-0.004
345.0	-0.005
345.5	-0.004
346.0	-0.005
346.5	-0.005
347.0	-0.004
347.5	-0.004
348.0	-0.003
348.5	-0.004
349.0	-0.003
349.5	-0.002
350.0	-0.002
