220.0	7.146
220.5	7.126
221.0	7.094
221.5	7.035
222.0	6.930
222.5	6.819
223.0	6.701
223.5	6.538
224.0	6.344
224.5	6.110
225.0	5.894
225.5	5.707
226.0	5.545
226.5	5.411
227.0	5.284
227.5	5.161
228.0	5.045
228.5	4.933
229.0	4.820
229.5	4.698
230.0	4.562
230.5	4.416
231.0	4.264
231.5	4.097
232.0	3.913
232.5	3.699
233.0	3.473
233.5	3.243
234.0	3.008
234.5	2.773
235.0	2.538
235.5	2.310
236.0	2.098
236.5	1.904
237.0	1.725
237.5	1.553
238.0	1.389
238.5	1.240
239.0	1.115
239.5	1.014
240.0	0.936
240.5	0.876
241.0	0.828
241.5	0.791
242.0	0.757
242.5	0.730
243.0	0.709
243.5	0.688
244.0	0.670
244.5	0.658
245.0	0.650
245.5	0.643
246.0	0.637
246.5	0.632
247.0	0.629
247.5	0.628
248.0	0.628
248.5	0.628
249.0	0.629
249.5	0.633
250.0	0.635
250.5	0.636
251.0	0.639
251.5	0.644
252.0	0.651
252.5	0.657
253.0	0.664
253.5	0.675
254.0	0.687
254.5	0.698
255.0	0.708
255.5	0.720
256.0	0.736
256.5	0.752
257.0	0.766
257.5	0.776
258.0	0.787
258.5	0.799
259.0	0.807
259.5	0.813
260.0	0.819
260.5	0.827
261.0	0.831
261.5	0.837
262.0	0.843
262.5	0.849
263.0	0.857
263.5	0.865
264.0	0.876
264.5	0.887
265.0	0.903
265.5	0.916
266.0	0.928
266.5	0.940
267.0	0.951
267.5	0.962
268.0	0.972
268.5	0.983
269.0	0.993
269.5	1.004
270.0	1.015
270.5	1.026
271.0	1.035
271.5	1.043
272.0	1.052
272.5	1.060
273.0	1.065
273.5	1.071
274.0	1.079
274.5	1.085
275.0	1.093
275.5	1.099
276.0	1.106
276.5	1.111
277.0	1.113
277.5	1.116
278.0	1.117
278.5	1.118
279.0	1.118
279.5	1.116
280.0	1.112
280.5	1.110
281.0	1.107
281.5	1.097
282.0	1.087
282.5	1.073
283.0	1.059
283.5	1.042
284.0	1.026
284.5	1.009
285.0	0.989
285.5	0.969
286.0	0.947
286.5	0.921
287.0	0.895
287.5	0.870
288.0	0.843
288.5	0.814
289.0	0.788
289.5	0.758
290.0	0.729
290.5	0.696
291.0	0.662
291.5	0.626
292.0	0.593
292.5	0.563
293.0	0.533
293.5	0.503
294.0	0.473
294.5	0.442
295.0	0.416
295.5	0.391
296.0	0.367
296.5	0.346
297.0	0.327
297.5	0.310
298.0	0.293
298.5	0.277
299.0	0.263
299.5	0.249
300.0	0.235
300.5	0.222
301.0	0.209
301.5	0.196
302.0	0.183
302.5	0.170
303.0	0.158
303.5	0.148
304.0	0.139
304.5	0.130
305.0	0.122
305.5	0.116
306.0	0.111
306.5	0.103
307.0	0.097
307.5	0.090
308.0	0.087
308.5	0.080
309.0	0.075
309.5	0.074
310.0	0.071
310.5	0.067
311.0	0.064
311.5	0.061
312.0	0.061
312.5	0.062
313.0	0.060
313.5	0.056
314.0	0.055
314.5	0.055
315.0	0.055
315.5	0.052
316.0	0.051
316.5	0.052
317.0	0.050
317.5	0.047
318.0	0.046
318.5	0.047
319.0	0.047
319.5	0.048
320.0	0.046
320.5	0.045
321.0	0.044
321.5	0.044
322.0	0.042
322.5	0.041
323.0	0.041
323.5	0.041
324.0	0.039
324.5	0.038
325.0	0.038
325.5	0.036
326.0	0.034
326.5	0.034
327.0	0.033
327.5	0.031
328.0	0.030
328.5	0.027
329.0	0.026
329.5	0.026
330.0	0.024
330.5	0.025
331.0	0.024
331.5	0.025
332.0	0.025
332.5	0.023
333.0	0.023
333.5	0.022
334.0	0.022
334.5	0.020
335.0	0.019
335.5	0.020
336.0	0.022
336.5	0.022
337.0	0.021
337.5	0.021
338.0	0.021
338.5	0.020
339.0	0.020
339.5	0.018
340.0	0.018
340.5	0.018
341.0	0.018
341.5	0.017
342.0	0.016
342.5	0.017
343.0	0.016
343.5	0.015
344.0	0.014
344.5	0.014
345.0	0.014
345.5	0.011
346.0	0.011
346.5	0.010
347.0	0.011
347.5	0.012
348.0	0.012
348.5	0.014
349.0	0.014
349.5	0.017
350.0	0.016
