220.0	9.311
220.5	9.238
221.0	9.159
221.5	9.057
222.0	8.942
222.5	8.797
223.0	8.651
223.5	8.447
224.0	8.197
224.5	7.915
225.0	7.633
225.5	7.393
226.0	7.184
226.5	7.016
227.0	6.856
227.5	6.697
228.0	6.546
228.5	6.401
229.0	6.256
229.5	6.105
230.0	5.937
230.5	5.751
231.0	5.556
231.5	5.352
232.0	5.123
232.5	4.860
233.0	4.576
233.5	4.288
234.0	3.996
234.5	3.701
235.0	3.408
235.5	3.124
236.0	2.859
236.5	2.615
237.0	2.385
237.5	2.168
238.0	1.960
238.5	1.767
239.0	1.593
239.5	1.453
240.0	1.344
240.5	1.258
241.0	1.189
241.5	1.132
242.0	1.083
242.5	1.041
243.0	1.001
243.5	0.965
244.0	0.939
244.5	0.919
245.0	0.901
245.5	0.887
246.0	0.874
246.5	0.864
247.0	0.854
247.5	0.847
248.0	0.843
248.5	0.841
249.0	0.840
249.5	0.839
250.0	0.839
250.5	0.839
251.0	0.841
251.5	0.841
252.0	0.842
252.5	0.845
253.0	0.848
253.5	0.853
254.0	0.862
254.5	0.872
255.0	0.881
255.5	0.890
256.0	0.900
256.5	0.917
257.0	0.934
257.5	0.950
258.0	0.964
258.5	0.970
259.0	0.978
259.5	0.983
260.0	0.990
260.5	0.996
261.0	1.002
261.5	1.006
262.0	1.011
262.5	1.018
263.0	1.025
263.5	1.033
264.0	1.042
264.5	1.053
265.0	1.064
265.5	1.073
266.0	1.085
266.5	1.096
267.0	1.108
267.5	1.116
268.0	1.129
268.5	1.141
269.0	1.153
269.5	1.163
270.0	1.172
270.5	1.182
271.0	1.192
271.5	1.200
272.0	1.208
272.5	1.215
273.0	1.222
273.5	1.230
274.0	1.236
274.5	1.242
275.0	1.248
275.5	1.254
276.0	1.258
276.5	1.262
277.0	1.265
277.5	1.268
278.0	1.270
278.5	1.267
279.0	1.265
279.5	1.262
280.0	1.257
280.5	1.252
281.0	1.247
281.5	1.242
282.0	1.230
282.5	1.216
283.0	1.198
283.5	1.180
284.0	1.159
284.5	1.139
285.0	1.117
285.5	1.094
286.0	1.071
286.5	1.043
287.0	1.013
287.5	0.981
288.0	0.947
288.5	0.913
289.0	0.877
289.5	0.844
290.0	0.810
290.5	0.771
291.0	0.730
291.5	0.688
292.0	0.648
292.5	0.610
293.0	0.572
293.5	0.533
294.0	0.495
294.5	0.458
295.0	0.423
295.5	0.392
296.0	0.365
296.5	0.340
297.0	0.318
297.5	0.295
298.0	0.277
298.5	0.260
299.0	0.241
299.5	0.224
300.0	0.208
300.5	0.194
301.0	0.182
301.5	0.169
302.0	0.155
302.5	0.143
303.0	0.132
303.5	0.122
304.0	0.111
304.5	0.102
305.0	0.095
305.5	0.089
306.0	0.082
306.5	0.078
307.0	0.072
307.5	0.069
308.0	0.064
308.5	0.060
309.0	0.056
309.5	0.052
310.0	0.050
310.5	0.048
311.0	0.045
311.5	0.044
312.0	0.045
312.5	0.043
313.0	0.042
313.5	0.042
314.0	0.039
314.5	0.039
315.0	0.038
315.5	0.038
316.0	0.037
316.5	0.037
317.0	0.037
317.5	0.034
318.0	0.034
318.5	0.035
319.0	0.035
319.5	0.033
320.0	0.033
320.5	0.033
321.0	0.032
321.5	0.031
322.0	0.031
322.5	0.031
323.0	0.031
323.5	0.029
324.0	0.029
324.5	0.029
325.0	0.030
325.5	0.030
326.0	0.029
326.5	0.029
327.0	0.029
327.5	0.028
328.0	0.026
328.5	0.026
329.0	0.025
329.5	0.025
330.0	0.023
330.5	0.021
331.0	0.020
331.5	0.019
332.0	0.019
332.5	0.018
333.0	0.017
333.5	0.017
334.0	0.016
334.5	0.017
335.0	0.017
335.5	0.017
336.0	0.018
336.5	0.018
337.0	0.019
337.5	0.021
338.0	0.021
338.5	0.024
339.0	0.025
339.5	0.023
340.0	0.023
340.5	0.024
341.0	0.024
341.5	0.023
342.0	0.022
342.5	0.022
343.0	0.023
343.5	0.023
344.0	0.023
344.5	0.022
345.0	0.021
345.5	0.020
346.0	0.021
346.5	0.020
347.0	0.022
347.5	0.023
348.0	0.022
348.5	0.021
349.0	0.023
349.5	0.023
350.0	0.024
