condition	Time	fluorescence
20190214-PE19_R78K-C9-8-1-20	0	4826
20190214-PE19_R78K-C9-8-1-20	5	4840
20190214-PE19_R78K-C9-8-1-20	10	4904
20190214-PE19_R78K-C9-8-1-20	15	4958
20190214-PE19_R78K-C9-8-1-20	20	5004
20190214-PE19_R78K-C9-8-1-20	25	4958
20190214-PE19_R78K-C9-8-1-20	30	5047
20190214-PE19_R78K-C9-8-1-20	35	5045
20190214-PE19_R78K-C9-8-1-20	40	5040
20190214-PE19_R78K-C9-8-1-20	45	5125
20190214-PE19_R78K-C9-8-1-20	50	5143
20190214-PE19_R78K-C9-8-1-20	55	5191
20190214-PE19_R78K-C9-8-1-20	60	5199
20190214-PE19_R78K-C9-8-1-20	65	5215
20190214-PE19_R78K-C9-8-1-20	70	5224
20190214-PE19_R78K-C9-8-1-20	75	5287
20190214-PE19_R78K-C9-8-1-20	80	5245
20190214-PE19_R78K-C9-8-1-20	85	5312
20190214-PE19_R78K-C9-8-1-20	90	5333
20190214-PE19_R78K-C9-8-1-20	95	5332
20190214-PE19_R78K-C9-8-1-20	100	5405
20190214-PE19_R78K-C9-8-1-20	105	5371
20190214-PE19_R78K-C9-8-1-20	110	5408
20190214-PE19_R78K-C9-8-1-20	115	5445
20190214-PE19_R78K-C9-8-1-20	120	5494
20190214-PE19_R78K-C9-8-1-20	125	5442
20190214-PE19_R78K-C9-8-1-20	130	5505
20190214-PE19_R78K-C9-8-1-20	135	5513
20190214-PE19_R78K-C9-8-1-20	140	5568
20190214-PE19_R78K-C9-8-1-20	145	5584
20190214-PE19_R78K-C9-8-1-20	150	5638
20190214-PE19_R78K-C9-8-1-20	155	5654
20190214-PE19_R78K-C9-8-1-20	160	5682
20190214-PE19_R78K-C9-8-1-20	165	5690
20190214-PE19_R78K-C9-8-1-20	170	5723
20190214-PE19_R78K-C9-8-1-20	175	5758
20190214-PE19_R78K-C9-8-1-20	180	5785
20190214-PE19_R78K-C9-8-1-20	185	5827
20190214-PE19_R78K-C9-8-1-20	190	5847
20190214-PE19_R78K-C9-8-1-20	195	5862
20190214-PE19_R78K-C9-8-1-20	200	5828
20190214-PE19_R78K-C9-8-1-20	205	5936
20190214-PE19_R78K-C9-8-1-20	210	5965
20190214-PE19_R78K-C9-8-1-20	215	5991
20190214-PE19_R78K-C9-8-1-20	220	6012
20190214-PE19_R78K-C9-8-1-20	225	6104
20190214-PE19_R78K-C9-8-1-20	230	6095
20190214-PE19_R78K-C9-8-1-20	235	6127
20190214-PE19_R78K-C9-8-1-20	240	6184
20190214-PE19_R78K-C9-8-1-20	245	6199
20190214-PE19_R78K-C9-8-1-20	250	6186
20190214-PE19_R78K-C9-8-1-20	255	6207
20190214-PE19_R78K-C9-8-1-20	260	6253
20190214-PE19_R78K-C9-8-1-20	265	6276
20190214-PE19_R78K-C9-8-1-20	270	6283
20190214-PE19_R78K-C9-8-1-20	275	6309
20190214-PE19_R78K-C9-8-1-20	280	6420
20190214-PE19_R78K-C9-8-1-20	285	6401
20190214-PE19_R78K-C9-8-1-20	290	6392
20190214-PE19_R78K-C9-8-1-20	295	6392
20190214-PE19_R78K-C9-8-1-20	300	6493
20190214-PE19_R78K-C9-8-1-20	305	6552
20190214-PE19_R78K-C9-8-1-20	310	6547
20190214-PE19_R78K-C9-8-1-20	315	6512
20190214-PE19_R78K-C9-8-1-20	320	6594
20190214-PE19_R78K-C9-8-1-20	325	6561
20190214-PE19_R78K-C9-8-1-20	330	6581
20190214-PE19_R78K-C9-8-1-20	335	6643
20190214-PE19_R78K-C9-8-1-20	340	6657
20190214-PE19_R78K-C9-8-1-20	345	6689
20190214-PE19_R78K-C9-8-1-20	350	6721
