condition	Time	fluorescence
20190214-PE12_H141R-C3-8-1-20	0	6162
20190214-PE12_H141R-C3-8-1-20	5	6286
20190214-PE12_H141R-C3-8-1-20	10	6418
20190214-PE12_H141R-C3-8-1-20	15	6494
20190214-PE12_H141R-C3-8-1-20	20	6580
20190214-PE12_H141R-C3-8-1-20	25	6721
20190214-PE12_H141R-C3-8-1-20	30	6857
20190214-PE12_H141R-C3-8-1-20	35	6921
20190214-PE12_H141R-C3-8-1-20	40	7105
20190214-PE12_H141R-C3-8-1-20	45	7222
20190214-PE12_H141R-C3-8-1-20	50	7258
20190214-PE12_H141R-C3-8-1-20	55	7342
20190214-PE12_H141R-C3-8-1-20	60	7527
20190214-PE12_H141R-C3-8-1-20	65	7524
20190214-PE12_H141R-C3-8-1-20	70	7767
20190214-PE12_H141R-C3-8-1-20	75	7756
20190214-PE12_H141R-C3-8-1-20	80	7890
20190214-PE12_H141R-C3-8-1-20	85	8009
20190214-PE12_H141R-C3-8-1-20	90	8094
20190214-PE12_H141R-C3-8-1-20	95	8189
20190214-PE12_H141R-C3-8-1-20	100	8320
20190214-PE12_H141R-C3-8-1-20	105	8530
20190214-PE12_H141R-C3-8-1-20	110	8594
20190214-PE12_H141R-C3-8-1-20	115	8714
20190214-PE12_H141R-C3-8-1-20	120	8715
20190214-PE12_H141R-C3-8-1-20	125	8953
20190214-PE12_H141R-C3-8-1-20	130	8981
20190214-PE12_H141R-C3-8-1-20	135	9112
20190214-PE12_H141R-C3-8-1-20	140	9274
20190214-PE12_H141R-C3-8-1-20	145	9387
20190214-PE12_H141R-C3-8-1-20	150	9474
20190214-PE12_H141R-C3-8-1-20	155	9604
20190214-PE12_H141R-C3-8-1-20	160	9721
20190214-PE12_H141R-C3-8-1-20	165	9908
20190214-PE12_H141R-C3-8-1-20	170	10047
20190214-PE12_H141R-C3-8-1-20	175	10124
20190214-PE12_H141R-C3-8-1-20	180	10223
20190214-PE12_H141R-C3-8-1-20	185	10338
20190214-PE12_H141R-C3-8-1-20	190	10449
20190214-PE12_H141R-C3-8-1-20	195	10557
20190214-PE12_H141R-C3-8-1-20	200	10589
20190214-PE12_H141R-C3-8-1-20	205	10715
20190214-PE12_H141R-C3-8-1-20	210	10840
20190214-PE12_H141R-C3-8-1-20	215	10860
20190214-PE12_H141R-C3-8-1-20	220	11053
20190214-PE12_H141R-C3-8-1-20	225	11246
20190214-PE12_H141R-C3-8-1-20	230	11344
20190214-PE12_H141R-C3-8-1-20	235	11257
20190214-PE12_H141R-C3-8-1-20	240	11436
20190214-PE12_H141R-C3-8-1-20	245	11573
20190214-PE12_H141R-C3-8-1-20	250	11642
20190214-PE12_H141R-C3-8-1-20	255	11795
20190214-PE12_H141R-C3-8-1-20	260	11977
20190214-PE12_H141R-C3-8-1-20	265	11803
20190214-PE12_H141R-C3-8-1-20	270	12069
20190214-PE12_H141R-C3-8-1-20	275	12244
20190214-PE12_H141R-C3-8-1-20	280	12310
20190214-PE12_H141R-C3-8-1-20	285	12531
20190214-PE12_H141R-C3-8-1-20	290	12628
20190214-PE12_H141R-C3-8-1-20	295	12770
20190214-PE12_H141R-C3-8-1-20	300	12843
20190214-PE12_H141R-C3-8-1-20	305	12855
20190214-PE12_H141R-C3-8-1-20	310	12991
20190214-PE12_H141R-C3-8-1-20	315	12995
20190214-PE12_H141R-C3-8-1-20	320	13207
20190214-PE12_H141R-C3-8-1-20	325	13372
20190214-PE12_H141R-C3-8-1-20	330	13447
20190214-PE12_H141R-C3-8-1-20	335	13701
20190214-PE12_H141R-C3-8-1-20	340	13681
20190214-PE12_H141R-C3-8-1-20	345	13809
20190214-PE12_H141R-C3-8-1-20	350	13799
20190214-PE12_H141R-C3-8-1-20	355	13997
20190214-PE12_H141R-C3-8-1-20	360	14094
20190214-PE12_H141R-C3-8-1-20	365	14109
