condition	Time	fluorescence
20190214-PE15_T34L-A4-8-1-20	0	5423
20190214-PE15_T34L-A4-8-1-20	5	5482
20190214-PE15_T34L-A4-8-1-20	10	5542
20190214-PE15_T34L-A4-8-1-20	15	5521
20190214-PE15_T34L-A4-8-1-20	20	5600
20190214-PE15_T34L-A4-8-1-20	25	5548
20190214-PE15_T34L-A4-8-1-20	30	5662
20190214-PE15_T34L-A4-8-1-20	35	5701
20190214-PE15_T34L-A4-8-1-20	40	5623
20190214-PE15_T34L-A4-8-1-20	45	5719
20190214-PE15_T34L-A4-8-1-20	50	5764
20190214-PE15_T34L-A4-8-1-20	55	5764
20190214-PE15_T34L-A4-8-1-20	60	5885
20190214-PE15_T34L-A4-8-1-20	65	5771
20190214-PE15_T34L-A4-8-1-20	70	5816
20190214-PE15_T34L-A4-8-1-20	75	5833
20190214-PE15_T34L-A4-8-1-20	80	5945
20190214-PE15_T34L-A4-8-1-20	85	5974
20190214-PE15_T34L-A4-8-1-20	90	5937
20190214-PE15_T34L-A4-8-1-20	95	5968
20190214-PE15_T34L-A4-8-1-20	100	5970
20190214-PE15_T34L-A4-8-1-20	105	6015
20190214-PE15_T34L-A4-8-1-20	110	6029
20190214-PE15_T34L-A4-8-1-20	115	6103
20190214-PE15_T34L-A4-8-1-20	120	6114
20190214-PE15_T34L-A4-8-1-20	125	6163
20190214-PE15_T34L-A4-8-1-20	130	6156
20190214-PE15_T34L-A4-8-1-20	135	6140
20190214-PE15_T34L-A4-8-1-20	140	6240
20190214-PE15_T34L-A4-8-1-20	145	6291
20190214-PE15_T34L-A4-8-1-20	150	6268
20190214-PE15_T34L-A4-8-1-20	155	6267
20190214-PE15_T34L-A4-8-1-20	160	6302
20190214-PE15_T34L-A4-8-1-20	165	6306
20190214-PE15_T34L-A4-8-1-20	170	6379
20190214-PE15_T34L-A4-8-1-20	175	6453
20190214-PE15_T34L-A4-8-1-20	180	6399
20190214-PE15_T34L-A4-8-1-20	185	6437
20190214-PE15_T34L-A4-8-1-20	190	6472
20190214-PE15_T34L-A4-8-1-20	195	6485
20190214-PE15_T34L-A4-8-1-20	200	6474
20190214-PE15_T34L-A4-8-1-20	205	6561
20190214-PE15_T34L-A4-8-1-20	210	6569
20190214-PE15_T34L-A4-8-1-20	215	6608
20190214-PE15_T34L-A4-8-1-20	220	6642
20190214-PE15_T34L-A4-8-1-20	225	6689
20190214-PE15_T34L-A4-8-1-20	230	6717
20190214-PE15_T34L-A4-8-1-20	235	6619
20190214-PE15_T34L-A4-8-1-20	240	6750
20190214-PE15_T34L-A4-8-1-20	245	6791
20190214-PE15_T34L-A4-8-1-20	250	6810
20190214-PE15_T34L-A4-8-1-20	255	6850
20190214-PE15_T34L-A4-8-1-20	260	6841
20190214-PE15_T34L-A4-8-1-20	265	6883
20190214-PE15_T34L-A4-8-1-20	270	6914
20190214-PE15_T34L-A4-8-1-20	275	6947
20190214-PE15_T34L-A4-8-1-20	280	6974
20190214-PE15_T34L-A4-8-1-20	285	6990
20190214-PE15_T34L-A4-8-1-20	290	7029
20190214-PE15_T34L-A4-8-1-20	295	7042
20190214-PE15_T34L-A4-8-1-20	300	7103
20190214-PE15_T34L-A4-8-1-20	305	7107
20190214-PE15_T34L-A4-8-1-20	310	7233
20190214-PE15_T34L-A4-8-1-20	315	7151
20190214-PE15_T34L-A4-8-1-20	320	7187
20190214-PE15_T34L-A4-8-1-20	325	7236
20190214-PE15_T34L-A4-8-1-20	330	7217
20190214-PE15_T34L-A4-8-1-20	335	7328
20190214-PE15_T34L-A4-8-1-20	340	7306
20190214-PE15_T34L-A4-8-1-20	345	7360
20190214-PE15_T34L-A4-8-1-20	350	7383
20190214-PE15_T34L-A4-8-1-20	355	7373
20190214-PE15_T34L-A4-8-1-20	360	7429
20190214-PE15_T34L-A4-8-1-20	365	7468
20190214-PE15_T34L-A4-8-1-20	370	7494
20190214-PE15_T34L-A4-8-1-20	375	7516
20190214-PE15_T34L-A4-8-1-20	380	7567
20190214-PE15_T34L-A4-8-1-20	385	7575
20190214-PE15_T34L-A4-8-1-20	390	7568
20190214-PE15_T34L-A4-8-1-20	395	7658
20190214-PE15_T34L-A4-8-1-20	400	7663
20190214-PE15_T34L-A4-8-1-20	405	7653
20190214-PE15_T34L-A4-8-1-20	410	7634
20190214-PE15_T34L-A4-8-1-20	415	7768
20190214-PE15_T34L-A4-8-1-20	420	7718
20190214-PE15_T34L-A4-8-1-20	425	7815
20190214-PE15_T34L-A4-8-1-20	430	7768
20190214-PE15_T34L-A4-8-1-20	435	7876
20190214-PE15_T34L-A4-8-1-20	440	7870
20190214-PE15_T34L-A4-8-1-20	445	7856
20190214-PE15_T34L-A4-8-1-20	450	7866
20190214-PE15_T34L-A4-8-1-20	455	7946
20190214-PE15_T34L-A4-8-1-20	460	7983
20190214-PE15_T34L-A4-8-1-20	465	8079
20190214-PE15_T34L-A4-8-1-20	470	8103
20190214-PE15_T34L-A4-8-1-20	475	8055
20190214-PE15_T34L-A4-8-1-20	480	8090
20190214-PE15_T34L-A4-8-1-20	485	8062
20190214-PE15_T34L-A4-8-1-20	490	8170
20190214-PE15_T34L-A4-8-1-20	495	8177
20190214-PE15_T34L-A4-8-1-20	500	8174
20190214-PE15_T34L-A4-8-1-20	505	8234
20190214-PE15_T34L-A4-8-1-20	510	8282
20190214-PE15_T34L-A4-8-1-20	515	8314
20190214-PE15_T34L-A4-8-1-20	520	8319
20190214-PE15_T34L-A4-8-1-20	525	8389
20190214-PE15_T34L-A4-8-1-20	530	8352
20190214-PE15_T34L-A4-8-1-20	535	8488
20190214-PE15_T34L-A4-8-1-20	540	8446
20190214-PE15_T34L-A4-8-1-20	545	8466
20190214-PE15_T34L-A4-8-1-20	550	8448
20190214-PE15_T34L-A4-8-1-20	555	8518
20190214-PE15_T34L-A4-8-1-20	560	8636
20190214-PE15_T34L-A4-8-1-20	565	8627
20190214-PE15_T34L-A4-8-1-20	570	8575
20190214-PE15_T34L-A4-8-1-20	575	8669
20190214-PE15_T34L-A4-8-1-20	580	8671
20190214-PE15_T34L-A4-8-1-20	585	8687
20190214-PE15_T34L-A4-8-1-20	590	8660
20190214-PE15_T34L-A4-8-1-20	595	8743
20190214-PE15_T34L-A4-8-1-20	600	8828
20190214-PE15_T34L-A4-8-1-20	605	8757
20190214-PE15_T34L-A4-8-1-20	610	8848
20190214-PE15_T34L-A4-8-1-20	615	8835
20190214-PE15_T34L-A4-8-1-20	620	8808
20190214-PE15_T34L-A4-8-1-20	625	8926
20190214-PE15_T34L-A4-8-1-20	630	8880
20190214-PE15_T34L-A4-8-1-20	635	9023
20190214-PE15_T34L-A4-8-1-20	640	9005
20190214-PE15_T34L-A4-8-1-20	645	9059
20190214-PE15_T34L-A4-8-1-20	650	9079
20190214-PE15_T34L-A4-8-1-20	655	9125
20190214-PE15_T34L-A4-8-1-20	660	9105
20190214-PE15_T34L-A4-8-1-20	665	8981
20190214-PE15_T34L-A4-8-1-20	670	9146
20190214-PE15_T34L-A4-8-1-20	675	9193
20190214-PE15_T34L-A4-8-1-20	680	9203
20190214-PE15_T34L-A4-8-1-20	685	9295
20190214-PE15_T34L-A4-8-1-20	690	9347
20190214-PE15_T34L-A4-8-1-20	695	9310
20190214-PE15_T34L-A4-8-1-20	700	9405
20190214-PE15_T34L-A4-8-1-20	705	9350
20190214-PE15_T34L-A4-8-1-20	710	9435
20190214-PE15_T34L-A4-8-1-20	715	9426
20190214-PE15_T34L-A4-8-1-20	720	9447
20190214-PE15_T34L-A4-8-1-20	725	9485
20190214-PE15_T34L-A4-8-1-20	730	9486
20190214-PE15_T34L-A4-8-1-20	735	9529
20190214-PE15_T34L-A4-8-1-20	740	9558
20190214-PE15_T34L-A4-8-1-20	745	9527
