condition	Time	fluorescence
20190226-PE4_R108L-A5-8-1-20	0	5796
20190226-PE4_R108L-A5-8-1-20	5	5880
20190226-PE4_R108L-A5-8-1-20	10	5885
20190226-PE4_R108L-A5-8-1-20	15	6029
20190226-PE4_R108L-A5-8-1-20	20	6058
20190226-PE4_R108L-A5-8-1-20	25	6165
20190226-PE4_R108L-A5-8-1-20	30	6216
20190226-PE4_R108L-A5-8-1-20	35	6309
20190226-PE4_R108L-A5-8-1-20	40	6347
20190226-PE4_R108L-A5-8-1-20	45	6493
20190226-PE4_R108L-A5-8-1-20	50	6526
20190226-PE4_R108L-A5-8-1-20	55	6655
20190226-PE4_R108L-A5-8-1-20	60	6654
20190226-PE4_R108L-A5-8-1-20	65	6734
20190226-PE4_R108L-A5-8-1-20	70	6791
20190226-PE4_R108L-A5-8-1-20	75	6895
20190226-PE4_R108L-A5-8-1-20	80	6999
20190226-PE4_R108L-A5-8-1-20	85	6989
20190226-PE4_R108L-A5-8-1-20	90	7164
20190226-PE4_R108L-A5-8-1-20	95	7119
20190226-PE4_R108L-A5-8-1-20	100	7298
20190226-PE4_R108L-A5-8-1-20	105	7268
20190226-PE4_R108L-A5-8-1-20	110	7375
20190226-PE4_R108L-A5-8-1-20	115	7468
20190226-PE4_R108L-A5-8-1-20	120	7570
20190226-PE4_R108L-A5-8-1-20	125	7647
20190226-PE4_R108L-A5-8-1-20	130	7716
20190226-PE4_R108L-A5-8-1-20	135	7755
20190226-PE4_R108L-A5-8-1-20	140	7838
20190226-PE4_R108L-A5-8-1-20	145	7917
20190226-PE4_R108L-A5-8-1-20	150	7970
20190226-PE4_R108L-A5-8-1-20	155	8112
20190226-PE4_R108L-A5-8-1-20	160	8071
20190226-PE4_R108L-A5-8-1-20	165	8197
20190226-PE4_R108L-A5-8-1-20	170	8289
20190226-PE4_R108L-A5-8-1-20	175	8424
20190226-PE4_R108L-A5-8-1-20	180	8415
20190226-PE4_R108L-A5-8-1-20	185	8616
20190226-PE4_R108L-A5-8-1-20	190	8581
