condition	Time	fluorescence
20190228-PE16_R108I-G5-12-1-20	0	6764
20190228-PE16_R108I-G5-12-1-20	6	6968
20190228-PE16_R108I-G5-12-1-20	12	7095
20190228-PE16_R108I-G5-12-1-20	18	7163
20190228-PE16_R108I-G5-12-1-20	24	7341
20190228-PE16_R108I-G5-12-1-20	30	7462
20190228-PE16_R108I-G5-12-1-20	36	7692
20190228-PE16_R108I-G5-12-1-20	42	7701
20190228-PE16_R108I-G5-12-1-20	48	7910
20190228-PE16_R108I-G5-12-1-20	54	7947
20190228-PE16_R108I-G5-12-1-20	60	8088
20190228-PE16_R108I-G5-12-1-20	66	8211
20190228-PE16_R108I-G5-12-1-20	72	8368
20190228-PE16_R108I-G5-12-1-20	78	8466
20190228-PE16_R108I-G5-12-1-20	84	8596
20190228-PE16_R108I-G5-12-1-20	90	8803
20190228-PE16_R108I-G5-12-1-20	96	8860
20190228-PE16_R108I-G5-12-1-20	102	9028
20190228-PE16_R108I-G5-12-1-20	108	9131
20190228-PE16_R108I-G5-12-1-20	114	9194
20190228-PE16_R108I-G5-12-1-20	120	9364
20190228-PE16_R108I-G5-12-1-20	126	9548
20190228-PE16_R108I-G5-12-1-20	132	9635
20190228-PE16_R108I-G5-12-1-20	138	9768
20190228-PE16_R108I-G5-12-1-20	144	9793
20190228-PE16_R108I-G5-12-1-20	150	10049
20190228-PE16_R108I-G5-12-1-20	156	10175
20190228-PE16_R108I-G5-12-1-20	162	10302
20190228-PE16_R108I-G5-12-1-20	168	10335
20190228-PE16_R108I-G5-12-1-20	174	10501
20190228-PE16_R108I-G5-12-1-20	180	10720
20190228-PE16_R108I-G5-12-1-20	186	10795
20190228-PE16_R108I-G5-12-1-20	192	10926
20190228-PE16_R108I-G5-12-1-20	198	10929
20190228-PE16_R108I-G5-12-1-20	204	11082
20190228-PE16_R108I-G5-12-1-20	210	11270
20190228-PE16_R108I-G5-12-1-20	216	11373
20190228-PE16_R108I-G5-12-1-20	222	11652
20190228-PE16_R108I-G5-12-1-20	228	11639
20190228-PE16_R108I-G5-12-1-20	234	11728
20190228-PE16_R108I-G5-12-1-20	240	11887
20190228-PE16_R108I-G5-12-1-20	246	12038
20190228-PE16_R108I-G5-12-1-20	252	12164
20190228-PE16_R108I-G5-12-1-20	258	12229
20190228-PE16_R108I-G5-12-1-20	264	12434
20190228-PE16_R108I-G5-12-1-20	270	12476
20190228-PE16_R108I-G5-12-1-20	276	12514
20190228-PE16_R108I-G5-12-1-20	282	12795
20190228-PE16_R108I-G5-12-1-20	288	12762
20190228-PE16_R108I-G5-12-1-20	294	13014
20190228-PE16_R108I-G5-12-1-20	300	12939
20190228-PE16_R108I-G5-12-1-20	306	13181
20190228-PE16_R108I-G5-12-1-20	312	13464
20190228-PE16_R108I-G5-12-1-20	318	13477
20190228-PE16_R108I-G5-12-1-20	324	13547
20190228-PE16_R108I-G5-12-1-20	330	13636
20190228-PE16_R108I-G5-12-1-20	336	13789
20190228-PE16_R108I-G5-12-1-20	342	13778
20190228-PE16_R108I-G5-12-1-20	348	13896
20190228-PE16_R108I-G5-12-1-20	354	14124
20190228-PE16_R108I-G5-12-1-20	360	14262
20190228-PE16_R108I-G5-12-1-20	366	14459
20190228-PE16_R108I-G5-12-1-20	372	14481
20190228-PE16_R108I-G5-12-1-20	378	14510
20190228-PE16_R108I-G5-12-1-20	384	14785
20190228-PE16_R108I-G5-12-1-20	390	14866
20190228-PE16_R108I-G5-12-1-20	396	14967
20190228-PE16_R108I-G5-12-1-20	402	15093
20190228-PE16_R108I-G5-12-1-20	408	14999
20190228-PE16_R108I-G5-12-1-20	414	15265
20190228-PE16_R108I-G5-12-1-20	420	15271
20190228-PE16_R108I-G5-12-1-20	426	15408
20190228-PE16_R108I-G5-12-1-20	432	15551
20190228-PE16_R108I-G5-12-1-20	438	15515
20190228-PE16_R108I-G5-12-1-20	444	15711
20190228-PE16_R108I-G5-12-1-20	450	15768
20190228-PE16_R108I-G5-12-1-20	456	15960
20190228-PE16_R108I-G5-12-1-20	462	16179
20190228-PE16_R108I-G5-12-1-20	468	16072
20190228-PE16_R108I-G5-12-1-20	474	16201
20190228-PE16_R108I-G5-12-1-20	480	16292
20190228-PE16_R108I-G5-12-1-20	486	16386
20190228-PE16_R108I-G5-12-1-20	492	16488
20190228-PE16_R108I-G5-12-1-20	498	16622
20190228-PE16_R108I-G5-12-1-20	504	16660
20190228-PE16_R108I-G5-12-1-20	510	16739
20190228-PE16_R108I-G5-12-1-20	516	16903
20190228-PE16_R108I-G5-12-1-20	522	16879
20190228-PE16_R108I-G5-12-1-20	528	16996
20190228-PE16_R108I-G5-12-1-20	534	17089
20190228-PE16_R108I-G5-12-1-20	540	17245
20190228-PE16_R108I-G5-12-1-20	546	17432
20190228-PE16_R108I-G5-12-1-20	552	17474
20190228-PE16_R108I-G5-12-1-20	558	17516
20190228-PE16_R108I-G5-12-1-20	564	17500
20190228-PE16_R108I-G5-12-1-20	570	17719
20190228-PE16_R108I-G5-12-1-20	576	17656
20190228-PE16_R108I-G5-12-1-20	582	17856
20190228-PE16_R108I-G5-12-1-20	588	17976
20190228-PE16_R108I-G5-12-1-20	594	17988
20190228-PE16_R108I-G5-12-1-20	600	18310
20190228-PE16_R108I-G5-12-1-20	606	18169
20190228-PE16_R108I-G5-12-1-20	612	18156
20190228-PE16_R108I-G5-12-1-20	618	18560
20190228-PE16_R108I-G5-12-1-20	624	18554
20190228-PE16_R108I-G5-12-1-20	630	18501
20190228-PE16_R108I-G5-12-1-20	636	18631
20190228-PE16_R108I-G5-12-1-20	642	18660
20190228-PE16_R108I-G5-12-1-20	648	18663
20190228-PE16_R108I-G5-12-1-20	654	18776
20190228-PE16_R108I-G5-12-1-20	660	18967
20190228-PE16_R108I-G5-12-1-20	666	18945
20190228-PE16_R108I-G5-12-1-20	672	19020
20190228-PE16_R108I-G5-12-1-20	678	19081
20190228-PE16_R108I-G5-12-1-20	684	19224
20190228-PE16_R108I-G5-12-1-20	690	19374
20190228-PE16_R108I-G5-12-1-20	696	19292
20190228-PE16_R108I-G5-12-1-20	702	19321
20190228-PE16_R108I-G5-12-1-20	708	19545
20190228-PE16_R108I-G5-12-1-20	714	19569
20190228-PE16_R108I-G5-12-1-20	720	19702
20190228-PE16_R108I-G5-12-1-20	726	19781
20190228-PE16_R108I-G5-12-1-20	732	19748
20190228-PE16_R108I-G5-12-1-20	738	19940
20190228-PE16_R108I-G5-12-1-20	744	19791
20190228-PE16_R108I-G5-12-1-20	750	20061
20190228-PE16_R108I-G5-12-1-20	756	20070
20190228-PE16_R108I-G5-12-1-20	762	20246
20190228-PE16_R108I-G5-12-1-20	768	20268
20190228-PE16_R108I-G5-12-1-20	774	20281
20190228-PE16_R108I-G5-12-1-20	780	20331
20190228-PE16_R108I-G5-12-1-20	786	20424
20190228-PE16_R108I-G5-12-1-20	792	20512
20190228-PE16_R108I-G5-12-1-20	798	20523
20190228-PE16_R108I-G5-12-1-20	804	20602
20190228-PE16_R108I-G5-12-1-20	810	20850
20190228-PE16_R108I-G5-12-1-20	816	20591
20190228-PE16_R108I-G5-12-1-20	822	20615
20190228-PE16_R108I-G5-12-1-20	828	20853
20190228-PE16_R108I-G5-12-1-20	834	20934
20190228-PE16_R108I-G5-12-1-20	840	20850
20190228-PE16_R108I-G5-12-1-20	846	21059
20190228-PE16_R108I-G5-12-1-20	852	21277
20190228-PE16_R108I-G5-12-1-20	858	21157
20190228-PE16_R108I-G5-12-1-20	864	21331
20190228-PE16_R108I-G5-12-1-20	870	21332
