condition	Time	fluorescence
20190222-PE1_WT-G3-8-1-20	0	6691
20190222-PE1_WT-G3-8-1-20	5	6832
20190222-PE1_WT-G3-8-1-20	10	6931
20190222-PE1_WT-G3-8-1-20	15	6929
20190222-PE1_WT-G3-8-1-20	20	7098
20190222-PE1_WT-G3-8-1-20	25	7139
20190222-PE1_WT-G3-8-1-20	30	7248
20190222-PE1_WT-G3-8-1-20	35	7302
20190222-PE1_WT-G3-8-1-20	40	7426
20190222-PE1_WT-G3-8-1-20	45	7466
20190222-PE1_WT-G3-8-1-20	50	7547
20190222-PE1_WT-G3-8-1-20	55	7654
20190222-PE1_WT-G3-8-1-20	60	7703
20190222-PE1_WT-G3-8-1-20	65	7818
20190222-PE1_WT-G3-8-1-20	70	7843
20190222-PE1_WT-G3-8-1-20	75	7938
20190222-PE1_WT-G3-8-1-20	80	8087
20190222-PE1_WT-G3-8-1-20	85	8158
20190222-PE1_WT-G3-8-1-20	90	8204
20190222-PE1_WT-G3-8-1-20	95	8322
20190222-PE1_WT-G3-8-1-20	100	8332
20190222-PE1_WT-G3-8-1-20	105	8477
20190222-PE1_WT-G3-8-1-20	110	8551
20190222-PE1_WT-G3-8-1-20	115	8697
20190222-PE1_WT-G3-8-1-20	120	8672
20190222-PE1_WT-G3-8-1-20	125	8802
20190222-PE1_WT-G3-8-1-20	130	8871
20190222-PE1_WT-G3-8-1-20	135	8945
20190222-PE1_WT-G3-8-1-20	140	9079
20190222-PE1_WT-G3-8-1-20	145	9145
20190222-PE1_WT-G3-8-1-20	150	9201
20190222-PE1_WT-G3-8-1-20	155	9334
20190222-PE1_WT-G3-8-1-20	160	9422
20190222-PE1_WT-G3-8-1-20	165	9455
20190222-PE1_WT-G3-8-1-20	170	9517
20190222-PE1_WT-G3-8-1-20	175	9588
20190222-PE1_WT-G3-8-1-20	180	9772
20190222-PE1_WT-G3-8-1-20	185	9836
20190222-PE1_WT-G3-8-1-20	190	9909
20190222-PE1_WT-G3-8-1-20	195	10085
20190222-PE1_WT-G3-8-1-20	200	10077
20190222-PE1_WT-G3-8-1-20	205	10158
20190222-PE1_WT-G3-8-1-20	210	10249
20190222-PE1_WT-G3-8-1-20	215	10374
20190222-PE1_WT-G3-8-1-20	220	10425
20190222-PE1_WT-G3-8-1-20	225	10414
20190222-PE1_WT-G3-8-1-20	230	10577
20190222-PE1_WT-G3-8-1-20	235	10795
20190222-PE1_WT-G3-8-1-20	240	10734
20190222-PE1_WT-G3-8-1-20	245	10902
20190222-PE1_WT-G3-8-1-20	250	10927
20190222-PE1_WT-G3-8-1-20	255	11039
20190222-PE1_WT-G3-8-1-20	260	11080
20190222-PE1_WT-G3-8-1-20	265	11229
20190222-PE1_WT-G3-8-1-20	270	11282
20190222-PE1_WT-G3-8-1-20	275	11426
20190222-PE1_WT-G3-8-1-20	280	11447
20190222-PE1_WT-G3-8-1-20	285	11494
20190222-PE1_WT-G3-8-1-20	290	11606
20190222-PE1_WT-G3-8-1-20	295	11721
20190222-PE1_WT-G3-8-1-20	300	11693
20190222-PE1_WT-G3-8-1-20	305	11885
20190222-PE1_WT-G3-8-1-20	310	11888
20190222-PE1_WT-G3-8-1-20	315	12046
20190222-PE1_WT-G3-8-1-20	320	12098
20190222-PE1_WT-G3-8-1-20	325	12347
20190222-PE1_WT-G3-8-1-20	330	12339
20190222-PE1_WT-G3-8-1-20	335	12383
20190222-PE1_WT-G3-8-1-20	340	12480
20190222-PE1_WT-G3-8-1-20	345	12592
20190222-PE1_WT-G3-8-1-20	350	12666
20190222-PE1_WT-G3-8-1-20	355	12823
20190222-PE1_WT-G3-8-1-20	360	12922
20190222-PE1_WT-G3-8-1-20	365	12833
20190222-PE1_WT-G3-8-1-20	370	12961
20190222-PE1_WT-G3-8-1-20	375	13108
20190222-PE1_WT-G3-8-1-20	380	13139
20190222-PE1_WT-G3-8-1-20	385	13296
20190222-PE1_WT-G3-8-1-20	390	13370
20190222-PE1_WT-G3-8-1-20	395	13433
20190222-PE1_WT-G3-8-1-20	400	13607
20190222-PE1_WT-G3-8-1-20	405	13678
20190222-PE1_WT-G3-8-1-20	410	13689
20190222-PE1_WT-G3-8-1-20	415	13714
20190222-PE1_WT-G3-8-1-20	420	13904
20190222-PE1_WT-G3-8-1-20	425	13937
20190222-PE1_WT-G3-8-1-20	430	14048
20190222-PE1_WT-G3-8-1-20	435	14031
20190222-PE1_WT-G3-8-1-20	440	14273
20190222-PE1_WT-G3-8-1-20	445	14258
20190222-PE1_WT-G3-8-1-20	450	14424
20190222-PE1_WT-G3-8-1-20	455	14380
20190222-PE1_WT-G3-8-1-20	460	14511
20190222-PE1_WT-G3-8-1-20	465	14622
20190222-PE1_WT-G3-8-1-20	470	14783
20190222-PE1_WT-G3-8-1-20	475	14789
20190222-PE1_WT-G3-8-1-20	480	14810
20190222-PE1_WT-G3-8-1-20	485	15060
20190222-PE1_WT-G3-8-1-20	490	14958
20190222-PE1_WT-G3-8-1-20	495	15223
20190222-PE1_WT-G3-8-1-20	500	15224
20190222-PE1_WT-G3-8-1-20	505	15183
20190222-PE1_WT-G3-8-1-20	510	15371
20190222-PE1_WT-G3-8-1-20	515	15391
20190222-PE1_WT-G3-8-1-20	520	15525
20190222-PE1_WT-G3-8-1-20	525	15472
20190222-PE1_WT-G3-8-1-20	530	15455
20190222-PE1_WT-G3-8-1-20	535	15783
20190222-PE1_WT-G3-8-1-20	540	15940
20190222-PE1_WT-G3-8-1-20	545	15856
20190222-PE1_WT-G3-8-1-20	550	16092
20190222-PE1_WT-G3-8-1-20	555	15978
20190222-PE1_WT-G3-8-1-20	560	16228
20190222-PE1_WT-G3-8-1-20	565	16282
20190222-PE1_WT-G3-8-1-20	570	16179
20190222-PE1_WT-G3-8-1-20	575	16379
20190222-PE1_WT-G3-8-1-20	580	16441
20190222-PE1_WT-G3-8-1-20	585	16568
20190222-PE1_WT-G3-8-1-20	590	16681
20190222-PE1_WT-G3-8-1-20	595	16666
20190222-PE1_WT-G3-8-1-20	600	16830
20190222-PE1_WT-G3-8-1-20	605	16951
20190222-PE1_WT-G3-8-1-20	610	17006
20190222-PE1_WT-G3-8-1-20	615	17112
20190222-PE1_WT-G3-8-1-20	620	17155
20190222-PE1_WT-G3-8-1-20	625	17249
20190222-PE1_WT-G3-8-1-20	630	17202
20190222-PE1_WT-G3-8-1-20	635	17487
20190222-PE1_WT-G3-8-1-20	640	17315
20190222-PE1_WT-G3-8-1-20	645	17460
20190222-PE1_WT-G3-8-1-20	650	17672
20190222-PE1_WT-G3-8-1-20	655	17617
20190222-PE1_WT-G3-8-1-20	660	17706
20190222-PE1_WT-G3-8-1-20	665	17840
20190222-PE1_WT-G3-8-1-20	670	17922
20190222-PE1_WT-G3-8-1-20	675	17984
20190222-PE1_WT-G3-8-1-20	680	17898
20190222-PE1_WT-G3-8-1-20	685	18041
20190222-PE1_WT-G3-8-1-20	690	17931
20190222-PE1_WT-G3-8-1-20	695	18197
20190222-PE1_WT-G3-8-1-20	700	18180
20190222-PE1_WT-G3-8-1-20	705	18285
20190222-PE1_WT-G3-8-1-20	710	18273
20190222-PE1_WT-G3-8-1-20	715	18329
20190222-PE1_WT-G3-8-1-20	720	18482
20190222-PE1_WT-G3-8-1-20	725	18507
20190222-PE1_WT-G3-8-1-20	730	18504
20190222-PE1_WT-G3-8-1-20	735	18588
20190222-PE1_WT-G3-8-1-20	740	18691
20190222-PE1_WT-G3-8-1-20	745	18608
20190222-PE1_WT-G3-8-1-20	750	18748
20190222-PE1_WT-G3-8-1-20	755	18731
20190222-PE1_WT-G3-8-1-20	760	18863
20190222-PE1_WT-G3-8-1-20	765	18887
20190222-PE1_WT-G3-8-1-20	770	18891
20190222-PE1_WT-G3-8-1-20	775	18867
20190222-PE1_WT-G3-8-1-20	780	19071
20190222-PE1_WT-G3-8-1-20	785	19055
20190222-PE1_WT-G3-8-1-20	790	18988
20190222-PE1_WT-G3-8-1-20	795	19081
20190222-PE1_WT-G3-8-1-20	800	19247
20190222-PE1_WT-G3-8-1-20	805	19097
20190222-PE1_WT-G3-8-1-20	810	19219
20190222-PE1_WT-G3-8-1-20	815	19070
20190222-PE1_WT-G3-8-1-20	820	19392
20190222-PE1_WT-G3-8-1-20	825	19379
20190222-PE1_WT-G3-8-1-20	830	19303
20190222-PE1_WT-G3-8-1-20	835	19292
20190222-PE1_WT-G3-8-1-20	840	19284
20190222-PE1_WT-G3-8-1-20	845	19445
20190222-PE1_WT-G3-8-1-20	850	19466
20190222-PE1_WT-G3-8-1-20	855	19305
20190222-PE1_WT-G3-8-1-20	860	19512
20190222-PE1_WT-G3-8-1-20	865	19481
20190222-PE1_WT-G3-8-1-20	870	19366
20190222-PE1_WT-G3-8-1-20	875	19412
20190222-PE1_WT-G3-8-1-20	880	19479
20190222-PE1_WT-G3-8-1-20	885	19326
20190222-PE1_WT-G3-8-1-20	890	19393
20190222-PE1_WT-G3-8-1-20	895	19504
20190222-PE1_WT-G3-8-1-20	900	19521
20190222-PE1_WT-G3-8-1-20	905	19502
20190222-PE1_WT-G3-8-1-20	910	19450
20190222-PE1_WT-G3-8-1-20	915	19539
20190222-PE1_WT-G3-8-1-20	920	19561
20190222-PE1_WT-G3-8-1-20	925	19594
20190222-PE1_WT-G3-8-1-20	930	19524
20190222-PE1_WT-G3-8-1-20	935	19376
20190222-PE1_WT-G3-8-1-20	940	19401
20190222-PE1_WT-G3-8-1-20	945	19527
