condition	Time	fluorescence
20190212-PE20_K132H-E9-8-1-20	0	6386
20190212-PE20_K132H-E9-8-1-20	5	6473
20190212-PE20_K132H-E9-8-1-20	10	6530
20190212-PE20_K132H-E9-8-1-20	15	6559
20190212-PE20_K132H-E9-8-1-20	20	6596
20190212-PE20_K132H-E9-8-1-20	25	6638
20190212-PE20_K132H-E9-8-1-20	30	6674
20190212-PE20_K132H-E9-8-1-20	35	6691
20190212-PE20_K132H-E9-8-1-20	40	6789
20190212-PE20_K132H-E9-8-1-20	45	6776
20190212-PE20_K132H-E9-8-1-20	50	6837
20190212-PE20_K132H-E9-8-1-20	55	6859
20190212-PE20_K132H-E9-8-1-20	60	6925
20190212-PE20_K132H-E9-8-1-20	65	6996
20190212-PE20_K132H-E9-8-1-20	70	7009
20190212-PE20_K132H-E9-8-1-20	75	7062
20190212-PE20_K132H-E9-8-1-20	80	7114
20190212-PE20_K132H-E9-8-1-20	85	7199
20190212-PE20_K132H-E9-8-1-20	90	7185
20190212-PE20_K132H-E9-8-1-20	95	7246
20190212-PE20_K132H-E9-8-1-20	100	7245
20190212-PE20_K132H-E9-8-1-20	105	7292
20190212-PE20_K132H-E9-8-1-20	110	7365
20190212-PE20_K132H-E9-8-1-20	115	7385
20190212-PE20_K132H-E9-8-1-20	120	7487
20190212-PE20_K132H-E9-8-1-20	125	7490
20190212-PE20_K132H-E9-8-1-20	130	7479
20190212-PE20_K132H-E9-8-1-20	135	7496
20190212-PE20_K132H-E9-8-1-20	140	7587
20190212-PE20_K132H-E9-8-1-20	145	7604
20190212-PE20_K132H-E9-8-1-20	150	7702
20190212-PE20_K132H-E9-8-1-20	155	7779
20190212-PE20_K132H-E9-8-1-20	160	7794
20190212-PE20_K132H-E9-8-1-20	165	7717
20190212-PE20_K132H-E9-8-1-20	170	7774
20190212-PE20_K132H-E9-8-1-20	175	7860
20190212-PE20_K132H-E9-8-1-20	180	7936
20190212-PE20_K132H-E9-8-1-20	185	7999
20190212-PE20_K132H-E9-8-1-20	190	8023
20190212-PE20_K132H-E9-8-1-20	195	8070
20190212-PE20_K132H-E9-8-1-20	200	8078
20190212-PE20_K132H-E9-8-1-20	205	8206
20190212-PE20_K132H-E9-8-1-20	210	8160
20190212-PE20_K132H-E9-8-1-20	215	8261
20190212-PE20_K132H-E9-8-1-20	220	8245
20190212-PE20_K132H-E9-8-1-20	225	8245
20190212-PE20_K132H-E9-8-1-20	230	8366
20190212-PE20_K132H-E9-8-1-20	235	8328
20190212-PE20_K132H-E9-8-1-20	240	8384
20190212-PE20_K132H-E9-8-1-20	245	8425
20190212-PE20_K132H-E9-8-1-20	250	8557
20190212-PE20_K132H-E9-8-1-20	255	8553
20190212-PE20_K132H-E9-8-1-20	260	8670
20190212-PE20_K132H-E9-8-1-20	265	8668
20190212-PE20_K132H-E9-8-1-20	270	8723
20190212-PE20_K132H-E9-8-1-20	275	8802
20190212-PE20_K132H-E9-8-1-20	280	8821
20190212-PE20_K132H-E9-8-1-20	285	8917
20190212-PE20_K132H-E9-8-1-20	290	8894
20190212-PE20_K132H-E9-8-1-20	295	8972
20190212-PE20_K132H-E9-8-1-20	300	8978
20190212-PE20_K132H-E9-8-1-20	305	9004
20190212-PE20_K132H-E9-8-1-20	310	8981
20190212-PE20_K132H-E9-8-1-20	315	9032
20190212-PE20_K132H-E9-8-1-20	320	9133
20190212-PE20_K132H-E9-8-1-20	325	9188
20190212-PE20_K132H-E9-8-1-20	330	9234
20190212-PE20_K132H-E9-8-1-20	335	9278
20190212-PE20_K132H-E9-8-1-20	340	9287
20190212-PE20_K132H-E9-8-1-20	345	9437
20190212-PE20_K132H-E9-8-1-20	350	9361
20190212-PE20_K132H-E9-8-1-20	355	9515
20190212-PE20_K132H-E9-8-1-20	360	9415
20190212-PE20_K132H-E9-8-1-20	365	9472
20190212-PE20_K132H-E9-8-1-20	370	9526
20190212-PE20_K132H-E9-8-1-20	375	9539
20190212-PE20_K132H-E9-8-1-20	380	9646
20190212-PE20_K132H-E9-8-1-20	385	9667
20190212-PE20_K132H-E9-8-1-20	390	9687
20190212-PE20_K132H-E9-8-1-20	395	9845
20190212-PE20_K132H-E9-8-1-20	400	9808
20190212-PE20_K132H-E9-8-1-20	405	9834
20190212-PE20_K132H-E9-8-1-20	410	9912
20190212-PE20_K132H-E9-8-1-20	415	9928
20190212-PE20_K132H-E9-8-1-20	420	9990
20190212-PE20_K132H-E9-8-1-20	425	10069
20190212-PE20_K132H-E9-8-1-20	430	10038
20190212-PE20_K132H-E9-8-1-20	435	10156
20190212-PE20_K132H-E9-8-1-20	440	10236
20190212-PE20_K132H-E9-8-1-20	445	10124
20190212-PE20_K132H-E9-8-1-20	450	10277
20190212-PE20_K132H-E9-8-1-20	455	10272
20190212-PE20_K132H-E9-8-1-20	460	10379
20190212-PE20_K132H-E9-8-1-20	465	10317
20190212-PE20_K132H-E9-8-1-20	470	10384
20190212-PE20_K132H-E9-8-1-20	475	10443
20190212-PE20_K132H-E9-8-1-20	480	10328
20190212-PE20_K132H-E9-8-1-20	485	10460
20190212-PE20_K132H-E9-8-1-20	490	10506
20190212-PE20_K132H-E9-8-1-20	495	10645
20190212-PE20_K132H-E9-8-1-20	500	10669
20190212-PE20_K132H-E9-8-1-20	505	10701
20190212-PE20_K132H-E9-8-1-20	510	10687
20190212-PE20_K132H-E9-8-1-20	515	10847
20190212-PE20_K132H-E9-8-1-20	520	10851
20190212-PE20_K132H-E9-8-1-20	525	10976
20190212-PE20_K132H-E9-8-1-20	530	10982
20190212-PE20_K132H-E9-8-1-20	535	10989
20190212-PE20_K132H-E9-8-1-20	540	10987
20190212-PE20_K132H-E9-8-1-20	545	11123
20190212-PE20_K132H-E9-8-1-20	550	11187
20190212-PE20_K132H-E9-8-1-20	555	11112
20190212-PE20_K132H-E9-8-1-20	560	11194
20190212-PE20_K132H-E9-8-1-20	565	11252
20190212-PE20_K132H-E9-8-1-20	570	11284
20190212-PE20_K132H-E9-8-1-20	575	11199
20190212-PE20_K132H-E9-8-1-20	580	11385
20190212-PE20_K132H-E9-8-1-20	585	11345
20190212-PE20_K132H-E9-8-1-20	590	11426
20190212-PE20_K132H-E9-8-1-20	595	11520
20190212-PE20_K132H-E9-8-1-20	600	11495
20190212-PE20_K132H-E9-8-1-20	605	11552
20190212-PE20_K132H-E9-8-1-20	610	11626
20190212-PE20_K132H-E9-8-1-20	615	11597
20190212-PE20_K132H-E9-8-1-20	620	11785
20190212-PE20_K132H-E9-8-1-20	625	11737
20190212-PE20_K132H-E9-8-1-20	630	11796
20190212-PE20_K132H-E9-8-1-20	635	11818
20190212-PE20_K132H-E9-8-1-20	640	11780
20190212-PE20_K132H-E9-8-1-20	645	12001
20190212-PE20_K132H-E9-8-1-20	650	11895
20190212-PE20_K132H-E9-8-1-20	655	12013
20190212-PE20_K132H-E9-8-1-20	660	11998
20190212-PE20_K132H-E9-8-1-20	665	12223
20190212-PE20_K132H-E9-8-1-20	670	12212
20190212-PE20_K132H-E9-8-1-20	675	12183
20190212-PE20_K132H-E9-8-1-20	680	12241
20190212-PE20_K132H-E9-8-1-20	685	12192
20190212-PE20_K132H-E9-8-1-20	690	12281
20190212-PE20_K132H-E9-8-1-20	695	12286
20190212-PE20_K132H-E9-8-1-20	700	12300
20190212-PE20_K132H-E9-8-1-20	705	12502
20190212-PE20_K132H-E9-8-1-20	710	12448
20190212-PE20_K132H-E9-8-1-20	715	12384
20190212-PE20_K132H-E9-8-1-20	720	12595
20190212-PE20_K132H-E9-8-1-20	725	12654
20190212-PE20_K132H-E9-8-1-20	730	12572
20190212-PE20_K132H-E9-8-1-20	735	12660
20190212-PE20_K132H-E9-8-1-20	740	12637
20190212-PE20_K132H-E9-8-1-20	745	12847
20190212-PE20_K132H-E9-8-1-20	750	12771
20190212-PE20_K132H-E9-8-1-20	755	12850
20190212-PE20_K132H-E9-8-1-20	760	12918
20190212-PE20_K132H-E9-8-1-20	765	12879
20190212-PE20_K132H-E9-8-1-20	770	12938
20190212-PE20_K132H-E9-8-1-20	775	13033
20190212-PE20_K132H-E9-8-1-20	780	12986
20190212-PE20_K132H-E9-8-1-20	785	13083
20190212-PE20_K132H-E9-8-1-20	790	13071
20190212-PE20_K132H-E9-8-1-20	795	13092
20190212-PE20_K132H-E9-8-1-20	800	13250
20190212-PE20_K132H-E9-8-1-20	805	13250
20190212-PE20_K132H-E9-8-1-20	810	13346
20190212-PE20_K132H-E9-8-1-20	815	13448
20190212-PE20_K132H-E9-8-1-20	820	13494
20190212-PE20_K132H-E9-8-1-20	825	13401
20190212-PE20_K132H-E9-8-1-20	830	13392
20190212-PE20_K132H-E9-8-1-20	835	13605
20190212-PE20_K132H-E9-8-1-20	840	13589
20190212-PE20_K132H-E9-8-1-20	845	13542
20190212-PE20_K132H-E9-8-1-20	850	13575
20190212-PE20_K132H-E9-8-1-20	855	13790
20190212-PE20_K132H-E9-8-1-20	860	13827
20190212-PE20_K132H-E9-8-1-20	865	13795
20190212-PE20_K132H-E9-8-1-20	870	13933
20190212-PE20_K132H-E9-8-1-20	875	13883
20190212-PE20_K132H-E9-8-1-20	880	14028
20190212-PE20_K132H-E9-8-1-20	885	13885
