condition	Time	fluorescence
20190228-PE22_K143W-G9-8-1-20	0	5935
20190228-PE22_K143W-G9-8-1-20	6	6065
20190228-PE22_K143W-G9-8-1-20	12	6143
20190228-PE22_K143W-G9-8-1-20	18	6350
20190228-PE22_K143W-G9-8-1-20	24	6419
20190228-PE22_K143W-G9-8-1-20	30	6567
20190228-PE22_K143W-G9-8-1-20	36	6677
20190228-PE22_K143W-G9-8-1-20	42	6739
20190228-PE22_K143W-G9-8-1-20	48	6878
20190228-PE22_K143W-G9-8-1-20	54	7023
20190228-PE22_K143W-G9-8-1-20	60	7122
20190228-PE22_K143W-G9-8-1-20	66	7224
20190228-PE22_K143W-G9-8-1-20	72	7356
20190228-PE22_K143W-G9-8-1-20	78	7519
20190228-PE22_K143W-G9-8-1-20	84	7558
20190228-PE22_K143W-G9-8-1-20	90	7694
20190228-PE22_K143W-G9-8-1-20	96	7892
20190228-PE22_K143W-G9-8-1-20	102	7942
20190228-PE22_K143W-G9-8-1-20	108	8147
20190228-PE22_K143W-G9-8-1-20	114	8205
20190228-PE22_K143W-G9-8-1-20	120	8354
20190228-PE22_K143W-G9-8-1-20	126	8534
20190228-PE22_K143W-G9-8-1-20	132	8571
20190228-PE22_K143W-G9-8-1-20	138	8683
20190228-PE22_K143W-G9-8-1-20	144	8825
20190228-PE22_K143W-G9-8-1-20	150	8892
20190228-PE22_K143W-G9-8-1-20	156	9070
20190228-PE22_K143W-G9-8-1-20	162	9156
20190228-PE22_K143W-G9-8-1-20	168	9250
20190228-PE22_K143W-G9-8-1-20	174	9423
20190228-PE22_K143W-G9-8-1-20	180	9538
20190228-PE22_K143W-G9-8-1-20	186	9677
20190228-PE22_K143W-G9-8-1-20	192	9737
20190228-PE22_K143W-G9-8-1-20	198	9892
20190228-PE22_K143W-G9-8-1-20	204	10093
20190228-PE22_K143W-G9-8-1-20	210	10180
20190228-PE22_K143W-G9-8-1-20	216	10242
20190228-PE22_K143W-G9-8-1-20	222	10342
20190228-PE22_K143W-G9-8-1-20	228	10480
20190228-PE22_K143W-G9-8-1-20	234	10580
20190228-PE22_K143W-G9-8-1-20	240	10789
20190228-PE22_K143W-G9-8-1-20	246	10833
20190228-PE22_K143W-G9-8-1-20	252	11044
20190228-PE22_K143W-G9-8-1-20	258	11095
20190228-PE22_K143W-G9-8-1-20	264	11199
20190228-PE22_K143W-G9-8-1-20	270	11349
20190228-PE22_K143W-G9-8-1-20	276	11464
20190228-PE22_K143W-G9-8-1-20	282	11556
20190228-PE22_K143W-G9-8-1-20	288	11661
20190228-PE22_K143W-G9-8-1-20	294	11754
20190228-PE22_K143W-G9-8-1-20	300	11876
20190228-PE22_K143W-G9-8-1-20	306	12029
20190228-PE22_K143W-G9-8-1-20	312	12201
20190228-PE22_K143W-G9-8-1-20	318	12279
20190228-PE22_K143W-G9-8-1-20	324	12464
20190228-PE22_K143W-G9-8-1-20	330	12593
20190228-PE22_K143W-G9-8-1-20	336	12656
20190228-PE22_K143W-G9-8-1-20	342	12762
20190228-PE22_K143W-G9-8-1-20	348	12779
20190228-PE22_K143W-G9-8-1-20	354	12948
20190228-PE22_K143W-G9-8-1-20	360	13024
20190228-PE22_K143W-G9-8-1-20	366	13223
20190228-PE22_K143W-G9-8-1-20	372	13425
20190228-PE22_K143W-G9-8-1-20	378	13427
20190228-PE22_K143W-G9-8-1-20	384	13515
20190228-PE22_K143W-G9-8-1-20	390	13746
20190228-PE22_K143W-G9-8-1-20	396	13798
20190228-PE22_K143W-G9-8-1-20	402	13945
20190228-PE22_K143W-G9-8-1-20	408	13971
20190228-PE22_K143W-G9-8-1-20	414	14125
20190228-PE22_K143W-G9-8-1-20	420	14311
20190228-PE22_K143W-G9-8-1-20	426	14239
20190228-PE22_K143W-G9-8-1-20	432	14465
20190228-PE22_K143W-G9-8-1-20	438	14530
20190228-PE22_K143W-G9-8-1-20	444	14672
20190228-PE22_K143W-G9-8-1-20	450	14873
