condition	Time	fluorescence
20190212-PE1_WT-C4-8-1-20	0	6855
20190212-PE1_WT-C4-8-1-20	4	6921
20190212-PE1_WT-C4-8-1-20	8	6863
20190212-PE1_WT-C4-8-1-20	12	6987
20190212-PE1_WT-C4-8-1-20	16	7012
20190212-PE1_WT-C4-8-1-20	20	7118
20190212-PE1_WT-C4-8-1-20	24	7165
20190212-PE1_WT-C4-8-1-20	28	7169
20190212-PE1_WT-C4-8-1-20	32	7307
20190212-PE1_WT-C4-8-1-20	36	7368
20190212-PE1_WT-C4-8-1-20	40	7386
20190212-PE1_WT-C4-8-1-20	44	7528
20190212-PE1_WT-C4-8-1-20	48	7545
20190212-PE1_WT-C4-8-1-20	52	7528
20190212-PE1_WT-C4-8-1-20	56	7657
20190212-PE1_WT-C4-8-1-20	60	7751
20190212-PE1_WT-C4-8-1-20	64	7785
20190212-PE1_WT-C4-8-1-20	68	7840
20190212-PE1_WT-C4-8-1-20	72	7866
20190212-PE1_WT-C4-8-1-20	76	7884
20190212-PE1_WT-C4-8-1-20	80	7982
20190212-PE1_WT-C4-8-1-20	84	8023
20190212-PE1_WT-C4-8-1-20	88	8155
20190212-PE1_WT-C4-8-1-20	92	8169
20190212-PE1_WT-C4-8-1-20	96	8269
20190212-PE1_WT-C4-8-1-20	100	8377
20190212-PE1_WT-C4-8-1-20	104	8358
20190212-PE1_WT-C4-8-1-20	108	8481
20190212-PE1_WT-C4-8-1-20	112	8475
20190212-PE1_WT-C4-8-1-20	116	8619
20190212-PE1_WT-C4-8-1-20	120	8650
20190212-PE1_WT-C4-8-1-20	124	8762
20190212-PE1_WT-C4-8-1-20	128	8804
20190212-PE1_WT-C4-8-1-20	132	8867
20190212-PE1_WT-C4-8-1-20	136	8963
20190212-PE1_WT-C4-8-1-20	140	8963
20190212-PE1_WT-C4-8-1-20	144	9092
20190212-PE1_WT-C4-8-1-20	148	9135
20190212-PE1_WT-C4-8-1-20	152	9148
20190212-PE1_WT-C4-8-1-20	156	9227
20190212-PE1_WT-C4-8-1-20	160	9279
20190212-PE1_WT-C4-8-1-20	164	9362
20190212-PE1_WT-C4-8-1-20	168	9438
20190212-PE1_WT-C4-8-1-20	172	9493
20190212-PE1_WT-C4-8-1-20	176	9577
20190212-PE1_WT-C4-8-1-20	180	9558
20190212-PE1_WT-C4-8-1-20	184	9691
20190212-PE1_WT-C4-8-1-20	188	9824
20190212-PE1_WT-C4-8-1-20	192	9836
20190212-PE1_WT-C4-8-1-20	196	9920
20190212-PE1_WT-C4-8-1-20	200	10000
20190212-PE1_WT-C4-8-1-20	204	9935
20190212-PE1_WT-C4-8-1-20	208	10097
