condition	Time	fluorescence
20190213-PE13_T34Q-G9-8-1-20	0	6553
20190213-PE13_T34Q-G9-8-1-20	4	6539
20190213-PE13_T34Q-G9-8-1-20	8	6605
20190213-PE13_T34Q-G9-8-1-20	12	6678
20190213-PE13_T34Q-G9-8-1-20	16	6645
20190213-PE13_T34Q-G9-8-1-20	20	6713
20190213-PE13_T34Q-G9-8-1-20	24	6774
20190213-PE13_T34Q-G9-8-1-20	28	6804
20190213-PE13_T34Q-G9-8-1-20	32	6880
20190213-PE13_T34Q-G9-8-1-20	36	6877
20190213-PE13_T34Q-G9-8-1-20	40	6872
20190213-PE13_T34Q-G9-8-1-20	44	6943
20190213-PE13_T34Q-G9-8-1-20	48	6975
20190213-PE13_T34Q-G9-8-1-20	52	7041
20190213-PE13_T34Q-G9-8-1-20	56	6983
20190213-PE13_T34Q-G9-8-1-20	60	7078
20190213-PE13_T34Q-G9-8-1-20	64	7062
20190213-PE13_T34Q-G9-8-1-20	68	7140
20190213-PE13_T34Q-G9-8-1-20	72	7122
20190213-PE13_T34Q-G9-8-1-20	76	7194
20190213-PE13_T34Q-G9-8-1-20	80	7130
20190213-PE13_T34Q-G9-8-1-20	84	7279
20190213-PE13_T34Q-G9-8-1-20	88	7232
20190213-PE13_T34Q-G9-8-1-20	92	7327
20190213-PE13_T34Q-G9-8-1-20	96	7322
20190213-PE13_T34Q-G9-8-1-20	100	7389
20190213-PE13_T34Q-G9-8-1-20	104	7402
20190213-PE13_T34Q-G9-8-1-20	108	7393
20190213-PE13_T34Q-G9-8-1-20	112	7410
20190213-PE13_T34Q-G9-8-1-20	116	7539
20190213-PE13_T34Q-G9-8-1-20	120	7538
20190213-PE13_T34Q-G9-8-1-20	124	7532
20190213-PE13_T34Q-G9-8-1-20	128	7575
20190213-PE13_T34Q-G9-8-1-20	132	7596
20190213-PE13_T34Q-G9-8-1-20	136	7630
20190213-PE13_T34Q-G9-8-1-20	140	7670
20190213-PE13_T34Q-G9-8-1-20	144	7700
20190213-PE13_T34Q-G9-8-1-20	148	7707
20190213-PE13_T34Q-G9-8-1-20	152	7739
20190213-PE13_T34Q-G9-8-1-20	156	7797
20190213-PE13_T34Q-G9-8-1-20	160	7801
20190213-PE13_T34Q-G9-8-1-20	164	7838
20190213-PE13_T34Q-G9-8-1-20	168	7838
20190213-PE13_T34Q-G9-8-1-20	172	7900
