condition	Time	fluorescence
20190215-PE28_K101R-C7-8-1-20	0	5803
20190215-PE28_K101R-C7-8-1-20	5	5836
20190215-PE28_K101R-C7-8-1-20	10	5922
20190215-PE28_K101R-C7-8-1-20	15	5955
20190215-PE28_K101R-C7-8-1-20	20	5964
20190215-PE28_K101R-C7-8-1-20	25	6058
20190215-PE28_K101R-C7-8-1-20	30	6116
20190215-PE28_K101R-C7-8-1-20	35	6091
20190215-PE28_K101R-C7-8-1-20	40	6215
20190215-PE28_K101R-C7-8-1-20	45	6246
20190215-PE28_K101R-C7-8-1-20	50	6293
20190215-PE28_K101R-C7-8-1-20	55	6383
20190215-PE28_K101R-C7-8-1-20	60	6448
20190215-PE28_K101R-C7-8-1-20	65	6442
20190215-PE28_K101R-C7-8-1-20	70	6544
20190215-PE28_K101R-C7-8-1-20	75	6588
20190215-PE28_K101R-C7-8-1-20	80	6540
20190215-PE28_K101R-C7-8-1-20	85	6666
20190215-PE28_K101R-C7-8-1-20	90	6701
20190215-PE28_K101R-C7-8-1-20	95	6721
20190215-PE28_K101R-C7-8-1-20	100	6760
20190215-PE28_K101R-C7-8-1-20	105	6855
20190215-PE28_K101R-C7-8-1-20	110	6798
20190215-PE28_K101R-C7-8-1-20	115	6885
20190215-PE28_K101R-C7-8-1-20	120	6929
20190215-PE28_K101R-C7-8-1-20	125	6960
20190215-PE28_K101R-C7-8-1-20	130	7024
20190215-PE28_K101R-C7-8-1-20	135	7056
20190215-PE28_K101R-C7-8-1-20	140	7161
20190215-PE28_K101R-C7-8-1-20	145	7127
20190215-PE28_K101R-C7-8-1-20	150	7164
20190215-PE28_K101R-C7-8-1-20	155	7304
20190215-PE28_K101R-C7-8-1-20	160	7312
20190215-PE28_K101R-C7-8-1-20	165	7413
20190215-PE28_K101R-C7-8-1-20	170	7359
20190215-PE28_K101R-C7-8-1-20	175	7455
20190215-PE28_K101R-C7-8-1-20	180	7530
20190215-PE28_K101R-C7-8-1-20	185	7459
20190215-PE28_K101R-C7-8-1-20	190	7564
20190215-PE28_K101R-C7-8-1-20	195	7638
20190215-PE28_K101R-C7-8-1-20	200	7701
20190215-PE28_K101R-C7-8-1-20	205	7689
20190215-PE28_K101R-C7-8-1-20	210	7672
20190215-PE28_K101R-C7-8-1-20	215	7833
20190215-PE28_K101R-C7-8-1-20	220	7833
20190215-PE28_K101R-C7-8-1-20	225	7887
20190215-PE28_K101R-C7-8-1-20	230	7918
20190215-PE28_K101R-C7-8-1-20	235	7992
20190215-PE28_K101R-C7-8-1-20	240	8041
20190215-PE28_K101R-C7-8-1-20	245	8035
20190215-PE28_K101R-C7-8-1-20	250	8115
20190215-PE28_K101R-C7-8-1-20	255	8187
20190215-PE28_K101R-C7-8-1-20	260	8199
20190215-PE28_K101R-C7-8-1-20	265	8299
20190215-PE28_K101R-C7-8-1-20	270	8293
20190215-PE28_K101R-C7-8-1-20	275	8326
20190215-PE28_K101R-C7-8-1-20	280	8334
20190215-PE28_K101R-C7-8-1-20	285	8512
20190215-PE28_K101R-C7-8-1-20	290	8516
20190215-PE28_K101R-C7-8-1-20	295	8526
20190215-PE28_K101R-C7-8-1-20	300	8576
20190215-PE28_K101R-C7-8-1-20	305	8593
20190215-PE28_K101R-C7-8-1-20	310	8636
20190215-PE28_K101R-C7-8-1-20	315	8777
20190215-PE28_K101R-C7-8-1-20	320	8780
20190215-PE28_K101R-C7-8-1-20	325	8807
20190215-PE28_K101R-C7-8-1-20	330	8838
20190215-PE28_K101R-C7-8-1-20	335	8911
20190215-PE28_K101R-C7-8-1-20	340	8941
20190215-PE28_K101R-C7-8-1-20	345	8996
20190215-PE28_K101R-C7-8-1-20	350	9034
20190215-PE28_K101R-C7-8-1-20	355	9033
20190215-PE28_K101R-C7-8-1-20	360	9218
20190215-PE28_K101R-C7-8-1-20	365	9272
20190215-PE28_K101R-C7-8-1-20	370	9245
20190215-PE28_K101R-C7-8-1-20	375	9246
20190215-PE28_K101R-C7-8-1-20	380	9414
20190215-PE28_K101R-C7-8-1-20	385	9408
20190215-PE28_K101R-C7-8-1-20	390	9468
20190215-PE28_K101R-C7-8-1-20	395	9463
20190215-PE28_K101R-C7-8-1-20	400	9559
20190215-PE28_K101R-C7-8-1-20	405	9646
20190215-PE28_K101R-C7-8-1-20	410	9611
20190215-PE28_K101R-C7-8-1-20	415	9645
20190215-PE28_K101R-C7-8-1-20	420	9652
20190215-PE28_K101R-C7-8-1-20	425	9765
20190215-PE28_K101R-C7-8-1-20	430	9806
20190215-PE28_K101R-C7-8-1-20	435	9867
20190215-PE28_K101R-C7-8-1-20	440	9917
20190215-PE28_K101R-C7-8-1-20	445	10030
20190215-PE28_K101R-C7-8-1-20	450	9924
20190215-PE28_K101R-C7-8-1-20	455	9998
20190215-PE28_K101R-C7-8-1-20	460	10147
20190215-PE28_K101R-C7-8-1-20	465	10072
20190215-PE28_K101R-C7-8-1-20	470	10121
20190215-PE28_K101R-C7-8-1-20	475	10205
20190215-PE28_K101R-C7-8-1-20	480	10189
20190215-PE28_K101R-C7-8-1-20	485	10220
20190215-PE28_K101R-C7-8-1-20	490	10308
20190215-PE28_K101R-C7-8-1-20	495	10466
20190215-PE28_K101R-C7-8-1-20	500	10393
20190215-PE28_K101R-C7-8-1-20	505	10492
20190215-PE28_K101R-C7-8-1-20	510	10483
20190215-PE28_K101R-C7-8-1-20	515	10581
20190215-PE28_K101R-C7-8-1-20	520	10628
20190215-PE28_K101R-C7-8-1-20	525	10729
20190215-PE28_K101R-C7-8-1-20	530	10684
20190215-PE28_K101R-C7-8-1-20	535	10805
20190215-PE28_K101R-C7-8-1-20	540	10799
20190215-PE28_K101R-C7-8-1-20	545	10840
20190215-PE28_K101R-C7-8-1-20	550	10988
20190215-PE28_K101R-C7-8-1-20	555	11072
20190215-PE28_K101R-C7-8-1-20	560	10953
20190215-PE28_K101R-C7-8-1-20	565	11097
20190215-PE28_K101R-C7-8-1-20	570	11174
20190215-PE28_K101R-C7-8-1-20	575	11202
20190215-PE28_K101R-C7-8-1-20	580	11239
20190215-PE28_K101R-C7-8-1-20	585	11293
20190215-PE28_K101R-C7-8-1-20	590	11310
20190215-PE28_K101R-C7-8-1-20	595	11351
20190215-PE28_K101R-C7-8-1-20	600	11445
20190215-PE28_K101R-C7-8-1-20	605	11559
20190215-PE28_K101R-C7-8-1-20	610	11468
20190215-PE28_K101R-C7-8-1-20	615	11587
20190215-PE28_K101R-C7-8-1-20	620	11639
20190215-PE28_K101R-C7-8-1-20	625	11575
20190215-PE28_K101R-C7-8-1-20	630	11678
20190215-PE28_K101R-C7-8-1-20	635	11903
20190215-PE28_K101R-C7-8-1-20	640	11818
20190215-PE28_K101R-C7-8-1-20	645	11849
20190215-PE28_K101R-C7-8-1-20	650	11932
20190215-PE28_K101R-C7-8-1-20	655	11985
20190215-PE28_K101R-C7-8-1-20	660	11899
20190215-PE28_K101R-C7-8-1-20	665	11989
20190215-PE28_K101R-C7-8-1-20	670	12117
20190215-PE28_K101R-C7-8-1-20	675	12192
20190215-PE28_K101R-C7-8-1-20	680	12212
20190215-PE28_K101R-C7-8-1-20	685	12202
20190215-PE28_K101R-C7-8-1-20	690	12260
20190215-PE28_K101R-C7-8-1-20	695	12314
20190215-PE28_K101R-C7-8-1-20	700	12451
20190215-PE28_K101R-C7-8-1-20	705	12488
20190215-PE28_K101R-C7-8-1-20	710	12487
20190215-PE28_K101R-C7-8-1-20	715	12530
20190215-PE28_K101R-C7-8-1-20	720	12568
20190215-PE28_K101R-C7-8-1-20	725	12584
20190215-PE28_K101R-C7-8-1-20	730	12674
20190215-PE28_K101R-C7-8-1-20	735	12707
20190215-PE28_K101R-C7-8-1-20	740	12777
20190215-PE28_K101R-C7-8-1-20	745	12693
