condition	Time	fluorescence
20190214-PE16_R108I-C6-8-1-20	0	5932
20190214-PE16_R108I-C6-8-1-20	5	6074
20190214-PE16_R108I-C6-8-1-20	10	6247
20190214-PE16_R108I-C6-8-1-20	15	6299
20190214-PE16_R108I-C6-8-1-20	20	6489
20190214-PE16_R108I-C6-8-1-20	25	6415
20190214-PE16_R108I-C6-8-1-20	30	6583
20190214-PE16_R108I-C6-8-1-20	35	6711
20190214-PE16_R108I-C6-8-1-20	40	6727
20190214-PE16_R108I-C6-8-1-20	45	6901
20190214-PE16_R108I-C6-8-1-20	50	6973
20190214-PE16_R108I-C6-8-1-20	55	7013
20190214-PE16_R108I-C6-8-1-20	60	7143
20190214-PE16_R108I-C6-8-1-20	65	7211
20190214-PE16_R108I-C6-8-1-20	70	7318
20190214-PE16_R108I-C6-8-1-20	75	7452
20190214-PE16_R108I-C6-8-1-20	80	7583
20190214-PE16_R108I-C6-8-1-20	85	7676
20190214-PE16_R108I-C6-8-1-20	90	7837
20190214-PE16_R108I-C6-8-1-20	95	7865
20190214-PE16_R108I-C6-8-1-20	100	7984
20190214-PE16_R108I-C6-8-1-20	105	8137
20190214-PE16_R108I-C6-8-1-20	110	8186
20190214-PE16_R108I-C6-8-1-20	115	8246
20190214-PE16_R108I-C6-8-1-20	120	8389
20190214-PE16_R108I-C6-8-1-20	125	8518
20190214-PE16_R108I-C6-8-1-20	130	8621
20190214-PE16_R108I-C6-8-1-20	135	8683
20190214-PE16_R108I-C6-8-1-20	140	8889
20190214-PE16_R108I-C6-8-1-20	145	8879
20190214-PE16_R108I-C6-8-1-20	150	9036
20190214-PE16_R108I-C6-8-1-20	155	9100
20190214-PE16_R108I-C6-8-1-20	160	9204
20190214-PE16_R108I-C6-8-1-20	165	9217
20190214-PE16_R108I-C6-8-1-20	170	9352
20190214-PE16_R108I-C6-8-1-20	175	9416
20190214-PE16_R108I-C6-8-1-20	180	9605
20190214-PE16_R108I-C6-8-1-20	185	9706
20190214-PE16_R108I-C6-8-1-20	190	9791
20190214-PE16_R108I-C6-8-1-20	195	10000
20190214-PE16_R108I-C6-8-1-20	200	10002
20190214-PE16_R108I-C6-8-1-20	205	10003
20190214-PE16_R108I-C6-8-1-20	210	10203
20190214-PE16_R108I-C6-8-1-20	215	10242
20190214-PE16_R108I-C6-8-1-20	220	10274
20190214-PE16_R108I-C6-8-1-20	225	10407
20190214-PE16_R108I-C6-8-1-20	230	10558
20190214-PE16_R108I-C6-8-1-20	235	10549
20190214-PE16_R108I-C6-8-1-20	240	10673
20190214-PE16_R108I-C6-8-1-20	245	10747
20190214-PE16_R108I-C6-8-1-20	250	10841
20190214-PE16_R108I-C6-8-1-20	255	10895
20190214-PE16_R108I-C6-8-1-20	260	11038
20190214-PE16_R108I-C6-8-1-20	265	11106
20190214-PE16_R108I-C6-8-1-20	270	11248
20190214-PE16_R108I-C6-8-1-20	275	11271
20190214-PE16_R108I-C6-8-1-20	280	11413
20190214-PE16_R108I-C6-8-1-20	285	11396
20190214-PE16_R108I-C6-8-1-20	290	11618
20190214-PE16_R108I-C6-8-1-20	295	11566
20190214-PE16_R108I-C6-8-1-20	300	11600
20190214-PE16_R108I-C6-8-1-20	305	11728
20190214-PE16_R108I-C6-8-1-20	310	11813
20190214-PE16_R108I-C6-8-1-20	315	11850
20190214-PE16_R108I-C6-8-1-20	320	12032
20190214-PE16_R108I-C6-8-1-20	325	12054
20190214-PE16_R108I-C6-8-1-20	330	12093
20190214-PE16_R108I-C6-8-1-20	335	12273
