condition	Time	fluorescence
20190220-PE3_T34E-E4-16-1-20	0	6433
20190220-PE3_T34E-E4-16-1-20	5	6463
20190220-PE3_T34E-E4-16-1-20	10	6556
20190220-PE3_T34E-E4-16-1-20	15	6584
20190220-PE3_T34E-E4-16-1-20	20	6719
20190220-PE3_T34E-E4-16-1-20	25	6752
20190220-PE3_T34E-E4-16-1-20	30	6870
20190220-PE3_T34E-E4-16-1-20	35	6954
20190220-PE3_T34E-E4-16-1-20	40	6950
20190220-PE3_T34E-E4-16-1-20	45	7039
20190220-PE3_T34E-E4-16-1-20	50	7006
20190220-PE3_T34E-E4-16-1-20	55	7205
20190220-PE3_T34E-E4-16-1-20	60	7271
20190220-PE3_T34E-E4-16-1-20	65	7241
20190220-PE3_T34E-E4-16-1-20	70	7387
20190220-PE3_T34E-E4-16-1-20	75	7430
20190220-PE3_T34E-E4-16-1-20	80	7607
20190220-PE3_T34E-E4-16-1-20	85	7585
20190220-PE3_T34E-E4-16-1-20	90	7568
20190220-PE3_T34E-E4-16-1-20	95	7675
20190220-PE3_T34E-E4-16-1-20	100	7762
20190220-PE3_T34E-E4-16-1-20	105	7827
20190220-PE3_T34E-E4-16-1-20	110	7859
20190220-PE3_T34E-E4-16-1-20	115	7923
20190220-PE3_T34E-E4-16-1-20	120	8106
20190220-PE3_T34E-E4-16-1-20	125	8095
20190220-PE3_T34E-E4-16-1-20	130	8174
20190220-PE3_T34E-E4-16-1-20	135	8245
20190220-PE3_T34E-E4-16-1-20	140	8277
20190220-PE3_T34E-E4-16-1-20	145	8414
20190220-PE3_T34E-E4-16-1-20	150	8458
20190220-PE3_T34E-E4-16-1-20	155	8438
20190220-PE3_T34E-E4-16-1-20	160	8630
20190220-PE3_T34E-E4-16-1-20	165	8722
20190220-PE3_T34E-E4-16-1-20	170	8767
20190220-PE3_T34E-E4-16-1-20	175	8843
20190220-PE3_T34E-E4-16-1-20	180	8873
20190220-PE3_T34E-E4-16-1-20	185	8995
20190220-PE3_T34E-E4-16-1-20	190	9036
20190220-PE3_T34E-E4-16-1-20	195	9081
20190220-PE3_T34E-E4-16-1-20	200	9107
20190220-PE3_T34E-E4-16-1-20	205	9248
20190220-PE3_T34E-E4-16-1-20	210	9359
20190220-PE3_T34E-E4-16-1-20	215	9438
20190220-PE3_T34E-E4-16-1-20	220	9443
20190220-PE3_T34E-E4-16-1-20	225	9555
20190220-PE3_T34E-E4-16-1-20	230	9552
20190220-PE3_T34E-E4-16-1-20	235	9638
20190220-PE3_T34E-E4-16-1-20	240	9715
20190220-PE3_T34E-E4-16-1-20	245	9779
20190220-PE3_T34E-E4-16-1-20	250	9862
20190220-PE3_T34E-E4-16-1-20	255	10004
20190220-PE3_T34E-E4-16-1-20	260	9974
20190220-PE3_T34E-E4-16-1-20	265	10001
20190220-PE3_T34E-E4-16-1-20	270	10230
20190220-PE3_T34E-E4-16-1-20	275	10328
