condition	Time	fluorescence
20190222-PE8_F58A-G9-8-1-20	0	6617
20190222-PE8_F58A-G9-8-1-20	5	6679
20190222-PE8_F58A-G9-8-1-20	10	6758
20190222-PE8_F58A-G9-8-1-20	15	6844
20190222-PE8_F58A-G9-8-1-20	20	6933
20190222-PE8_F58A-G9-8-1-20	25	7010
20190222-PE8_F58A-G9-8-1-20	30	7097
20190222-PE8_F58A-G9-8-1-20	35	7163
20190222-PE8_F58A-G9-8-1-20	40	7250
20190222-PE8_F58A-G9-8-1-20	45	7331
20190222-PE8_F58A-G9-8-1-20	50	7396
20190222-PE8_F58A-G9-8-1-20	55	7434
20190222-PE8_F58A-G9-8-1-20	60	7589
20190222-PE8_F58A-G9-8-1-20	65	7648
20190222-PE8_F58A-G9-8-1-20	70	7693
20190222-PE8_F58A-G9-8-1-20	75	7782
20190222-PE8_F58A-G9-8-1-20	80	7845
20190222-PE8_F58A-G9-8-1-20	85	7991
20190222-PE8_F58A-G9-8-1-20	90	7982
20190222-PE8_F58A-G9-8-1-20	95	8168
20190222-PE8_F58A-G9-8-1-20	100	8223
20190222-PE8_F58A-G9-8-1-20	105	8264
20190222-PE8_F58A-G9-8-1-20	110	8424
20190222-PE8_F58A-G9-8-1-20	115	8531
20190222-PE8_F58A-G9-8-1-20	120	8481
20190222-PE8_F58A-G9-8-1-20	125	8660
20190222-PE8_F58A-G9-8-1-20	130	8723
20190222-PE8_F58A-G9-8-1-20	135	8776
20190222-PE8_F58A-G9-8-1-20	140	8906
20190222-PE8_F58A-G9-8-1-20	145	9027
20190222-PE8_F58A-G9-8-1-20	150	9019
20190222-PE8_F58A-G9-8-1-20	155	9109
20190222-PE8_F58A-G9-8-1-20	160	9198
20190222-PE8_F58A-G9-8-1-20	165	9308
20190222-PE8_F58A-G9-8-1-20	170	9443
20190222-PE8_F58A-G9-8-1-20	175	9490
20190222-PE8_F58A-G9-8-1-20	180	9493
20190222-PE8_F58A-G9-8-1-20	185	9618
20190222-PE8_F58A-G9-8-1-20	190	9728
20190222-PE8_F58A-G9-8-1-20	195	9860
20190222-PE8_F58A-G9-8-1-20	200	9828
20190222-PE8_F58A-G9-8-1-20	205	9989
20190222-PE8_F58A-G9-8-1-20	210	10005
20190222-PE8_F58A-G9-8-1-20	215	10316
20190222-PE8_F58A-G9-8-1-20	220	10240
20190222-PE8_F58A-G9-8-1-20	225	10350
20190222-PE8_F58A-G9-8-1-20	230	10473
20190222-PE8_F58A-G9-8-1-20	235	10459
20190222-PE8_F58A-G9-8-1-20	240	10629
20190222-PE8_F58A-G9-8-1-20	245	10688
20190222-PE8_F58A-G9-8-1-20	250	10692
20190222-PE8_F58A-G9-8-1-20	255	10870
20190222-PE8_F58A-G9-8-1-20	260	10877
20190222-PE8_F58A-G9-8-1-20	265	11155
20190222-PE8_F58A-G9-8-1-20	270	11133
20190222-PE8_F58A-G9-8-1-20	275	11228
20190222-PE8_F58A-G9-8-1-20	280	11257
20190222-PE8_F58A-G9-8-1-20	285	11413
20190222-PE8_F58A-G9-8-1-20	290	11510
20190222-PE8_F58A-G9-8-1-20	295	11528
20190222-PE8_F58A-G9-8-1-20	300	11664
20190222-PE8_F58A-G9-8-1-20	305	11725
20190222-PE8_F58A-G9-8-1-20	310	11771
20190222-PE8_F58A-G9-8-1-20	315	11936
20190222-PE8_F58A-G9-8-1-20	320	12003
20190222-PE8_F58A-G9-8-1-20	325	12103
20190222-PE8_F58A-G9-8-1-20	330	12184
20190222-PE8_F58A-G9-8-1-20	335	12222
20190222-PE8_F58A-G9-8-1-20	340	12244
20190222-PE8_F58A-G9-8-1-20	345	12311
20190222-PE8_F58A-G9-8-1-20	350	12361
20190222-PE8_F58A-G9-8-1-20	355	12466
20190222-PE8_F58A-G9-8-1-20	360	12639
20190222-PE8_F58A-G9-8-1-20	365	12735
20190222-PE8_F58A-G9-8-1-20	370	12768
20190222-PE8_F58A-G9-8-1-20	375	12804
20190222-PE8_F58A-G9-8-1-20	380	12952
20190222-PE8_F58A-G9-8-1-20	385	13168
20190222-PE8_F58A-G9-8-1-20	390	13087
20190222-PE8_F58A-G9-8-1-20	395	13324
20190222-PE8_F58A-G9-8-1-20	400	13279
20190222-PE8_F58A-G9-8-1-20	405	13386
20190222-PE8_F58A-G9-8-1-20	410	13519
20190222-PE8_F58A-G9-8-1-20	415	13517
20190222-PE8_F58A-G9-8-1-20	420	13774
20190222-PE8_F58A-G9-8-1-20	425	13608
20190222-PE8_F58A-G9-8-1-20	430	13836
20190222-PE8_F58A-G9-8-1-20	435	13892
20190222-PE8_F58A-G9-8-1-20	440	13970
20190222-PE8_F58A-G9-8-1-20	445	14019
20190222-PE8_F58A-G9-8-1-20	450	14157
20190222-PE8_F58A-G9-8-1-20	455	14201
20190222-PE8_F58A-G9-8-1-20	460	14325
20190222-PE8_F58A-G9-8-1-20	465	14284
20190222-PE8_F58A-G9-8-1-20	470	14424
20190222-PE8_F58A-G9-8-1-20	475	14521
20190222-PE8_F58A-G9-8-1-20	480	14596
20190222-PE8_F58A-G9-8-1-20	485	14625
20190222-PE8_F58A-G9-8-1-20	490	14725
20190222-PE8_F58A-G9-8-1-20	495	14790
20190222-PE8_F58A-G9-8-1-20	500	14927
20190222-PE8_F58A-G9-8-1-20	505	14890
20190222-PE8_F58A-G9-8-1-20	510	15064
20190222-PE8_F58A-G9-8-1-20	515	15162
20190222-PE8_F58A-G9-8-1-20	520	15097
20190222-PE8_F58A-G9-8-1-20	525	15310
20190222-PE8_F58A-G9-8-1-20	530	15291
20190222-PE8_F58A-G9-8-1-20	535	15336
20190222-PE8_F58A-G9-8-1-20	540	15443
20190222-PE8_F58A-G9-8-1-20	545	15473
20190222-PE8_F58A-G9-8-1-20	550	15461
20190222-PE8_F58A-G9-8-1-20	555	15694
20190222-PE8_F58A-G9-8-1-20	560	15688
20190222-PE8_F58A-G9-8-1-20	565	15740
20190222-PE8_F58A-G9-8-1-20	570	15776
20190222-PE8_F58A-G9-8-1-20	575	15781
20190222-PE8_F58A-G9-8-1-20	580	16029
20190222-PE8_F58A-G9-8-1-20	585	16015
20190222-PE8_F58A-G9-8-1-20	590	16057
20190222-PE8_F58A-G9-8-1-20	595	16140
20190222-PE8_F58A-G9-8-1-20	600	16155
20190222-PE8_F58A-G9-8-1-20	605	16107
20190222-PE8_F58A-G9-8-1-20	610	16306
20190222-PE8_F58A-G9-8-1-20	615	16222
20190222-PE8_F58A-G9-8-1-20	620	16360
20190222-PE8_F58A-G9-8-1-20	625	16418
20190222-PE8_F58A-G9-8-1-20	630	16406
20190222-PE8_F58A-G9-8-1-20	635	16370
20190222-PE8_F58A-G9-8-1-20	640	16644
20190222-PE8_F58A-G9-8-1-20	645	16489
20190222-PE8_F58A-G9-8-1-20	650	16739
20190222-PE8_F58A-G9-8-1-20	655	16758
20190222-PE8_F58A-G9-8-1-20	660	16756
20190222-PE8_F58A-G9-8-1-20	665	16699
20190222-PE8_F58A-G9-8-1-20	670	16836
20190222-PE8_F58A-G9-8-1-20	675	16766
20190222-PE8_F58A-G9-8-1-20	680	16695
20190222-PE8_F58A-G9-8-1-20	685	16921
20190222-PE8_F58A-G9-8-1-20	690	16799
20190222-PE8_F58A-G9-8-1-20	695	16796
20190222-PE8_F58A-G9-8-1-20	700	16999
20190222-PE8_F58A-G9-8-1-20	705	16944
20190222-PE8_F58A-G9-8-1-20	710	17011
20190222-PE8_F58A-G9-8-1-20	715	16926
20190222-PE8_F58A-G9-8-1-20	720	16823
20190222-PE8_F58A-G9-8-1-20	725	16998
20190222-PE8_F58A-G9-8-1-20	730	17227
20190222-PE8_F58A-G9-8-1-20	735	17060
20190222-PE8_F58A-G9-8-1-20	740	16959
20190222-PE8_F58A-G9-8-1-20	745	17107
20190222-PE8_F58A-G9-8-1-20	750	17029
20190222-PE8_F58A-G9-8-1-20	755	17072
20190222-PE8_F58A-G9-8-1-20	760	17068
20190222-PE8_F58A-G9-8-1-20	765	17021
20190222-PE8_F58A-G9-8-1-20	770	16973
20190222-PE8_F58A-G9-8-1-20	775	17192
20190222-PE8_F58A-G9-8-1-20	780	17058
