condition	Time	fluorescence
20190215-PE26_R108Q-G9-8-1-20	0	6099
20190215-PE26_R108Q-G9-8-1-20	5	6150
20190215-PE26_R108Q-G9-8-1-20	10	6262
20190215-PE26_R108Q-G9-8-1-20	15	6291
20190215-PE26_R108Q-G9-8-1-20	20	6400
20190215-PE26_R108Q-G9-8-1-20	25	6451
20190215-PE26_R108Q-G9-8-1-20	30	6598
20190215-PE26_R108Q-G9-8-1-20	35	6634
20190215-PE26_R108Q-G9-8-1-20	40	6691
20190215-PE26_R108Q-G9-8-1-20	45	6786
20190215-PE26_R108Q-G9-8-1-20	50	6880
20190215-PE26_R108Q-G9-8-1-20	55	6981
20190215-PE26_R108Q-G9-8-1-20	60	7021
20190215-PE26_R108Q-G9-8-1-20	65	7132
20190215-PE26_R108Q-G9-8-1-20	70	7175
20190215-PE26_R108Q-G9-8-1-20	75	7227
20190215-PE26_R108Q-G9-8-1-20	80	7310
20190215-PE26_R108Q-G9-8-1-20	85	7351
20190215-PE26_R108Q-G9-8-1-20	90	7448
20190215-PE26_R108Q-G9-8-1-20	95	7494
20190215-PE26_R108Q-G9-8-1-20	100	7646
20190215-PE26_R108Q-G9-8-1-20	105	7731
20190215-PE26_R108Q-G9-8-1-20	110	7735
20190215-PE26_R108Q-G9-8-1-20	115	7804
20190215-PE26_R108Q-G9-8-1-20	120	7909
20190215-PE26_R108Q-G9-8-1-20	125	8017
20190215-PE26_R108Q-G9-8-1-20	130	8076
20190215-PE26_R108Q-G9-8-1-20	135	8148
20190215-PE26_R108Q-G9-8-1-20	140	8254
20190215-PE26_R108Q-G9-8-1-20	145	8301
20190215-PE26_R108Q-G9-8-1-20	150	8375
20190215-PE26_R108Q-G9-8-1-20	155	8493
20190215-PE26_R108Q-G9-8-1-20	160	8541
20190215-PE26_R108Q-G9-8-1-20	165	8648
20190215-PE26_R108Q-G9-8-1-20	170	8658
20190215-PE26_R108Q-G9-8-1-20	175	8771
20190215-PE26_R108Q-G9-8-1-20	180	8956
20190215-PE26_R108Q-G9-8-1-20	185	8916
20190215-PE26_R108Q-G9-8-1-20	190	9110
20190215-PE26_R108Q-G9-8-1-20	195	9217
20190215-PE26_R108Q-G9-8-1-20	200	9209
20190215-PE26_R108Q-G9-8-1-20	205	9321
20190215-PE26_R108Q-G9-8-1-20	210	9462
20190215-PE26_R108Q-G9-8-1-20	215	9496
20190215-PE26_R108Q-G9-8-1-20	220	9544
20190215-PE26_R108Q-G9-8-1-20	225	9649
20190215-PE26_R108Q-G9-8-1-20	230	9705
20190215-PE26_R108Q-G9-8-1-20	235	9764
20190215-PE26_R108Q-G9-8-1-20	240	9838
20190215-PE26_R108Q-G9-8-1-20	245	9962
20190215-PE26_R108Q-G9-8-1-20	250	10116
20190215-PE26_R108Q-G9-8-1-20	255	10146
20190215-PE26_R108Q-G9-8-1-20	260	10245
20190215-PE26_R108Q-G9-8-1-20	265	10298
20190215-PE26_R108Q-G9-8-1-20	270	10447
20190215-PE26_R108Q-G9-8-1-20	275	10522
20190215-PE26_R108Q-G9-8-1-20	280	10560
20190215-PE26_R108Q-G9-8-1-20	285	10556
20190215-PE26_R108Q-G9-8-1-20	290	10773
20190215-PE26_R108Q-G9-8-1-20	295	10795
20190215-PE26_R108Q-G9-8-1-20	300	10950
20190215-PE26_R108Q-G9-8-1-20	305	10964
20190215-PE26_R108Q-G9-8-1-20	310	11095
20190215-PE26_R108Q-G9-8-1-20	315	11061
20190215-PE26_R108Q-G9-8-1-20	320	11164
20190215-PE26_R108Q-G9-8-1-20	325	11378
20190215-PE26_R108Q-G9-8-1-20	330	11408
20190215-PE26_R108Q-G9-8-1-20	335	11395
20190215-PE26_R108Q-G9-8-1-20	340	11547
20190215-PE26_R108Q-G9-8-1-20	345	11527
20190215-PE26_R108Q-G9-8-1-20	350	11585
20190215-PE26_R108Q-G9-8-1-20	355	11793
20190215-PE26_R108Q-G9-8-1-20	360	11862
20190215-PE26_R108Q-G9-8-1-20	365	11923
