condition	Time	fluorescence
20190213-PE11_T34G-A7-8-1-20	0	6100
20190213-PE11_T34G-A7-8-1-20	5	6147
20190213-PE11_T34G-A7-8-1-20	10	6221
20190213-PE11_T34G-A7-8-1-20	15	6218
20190213-PE11_T34G-A7-8-1-20	20	6218
20190213-PE11_T34G-A7-8-1-20	25	6289
20190213-PE11_T34G-A7-8-1-20	30	6328
20190213-PE11_T34G-A7-8-1-20	35	6345
20190213-PE11_T34G-A7-8-1-20	40	6408
20190213-PE11_T34G-A7-8-1-20	45	6458
20190213-PE11_T34G-A7-8-1-20	50	6456
20190213-PE11_T34G-A7-8-1-20	55	6566
20190213-PE11_T34G-A7-8-1-20	60	6549
20190213-PE11_T34G-A7-8-1-20	65	6580
20190213-PE11_T34G-A7-8-1-20	70	6624
20190213-PE11_T34G-A7-8-1-20	75	6654
20190213-PE11_T34G-A7-8-1-20	80	6664
20190213-PE11_T34G-A7-8-1-20	85	6681
20190213-PE11_T34G-A7-8-1-20	90	6736
20190213-PE11_T34G-A7-8-1-20	95	6742
20190213-PE11_T34G-A7-8-1-20	100	6778
20190213-PE11_T34G-A7-8-1-20	105	6859
20190213-PE11_T34G-A7-8-1-20	110	6880
20190213-PE11_T34G-A7-8-1-20	115	6908
20190213-PE11_T34G-A7-8-1-20	120	6877
20190213-PE11_T34G-A7-8-1-20	125	6944
20190213-PE11_T34G-A7-8-1-20	130	6984
20190213-PE11_T34G-A7-8-1-20	135	7072
20190213-PE11_T34G-A7-8-1-20	140	7078
20190213-PE11_T34G-A7-8-1-20	145	7164
20190213-PE11_T34G-A7-8-1-20	150	7183
20190213-PE11_T34G-A7-8-1-20	155	7094
20190213-PE11_T34G-A7-8-1-20	160	7179
20190213-PE11_T34G-A7-8-1-20	165	7251
20190213-PE11_T34G-A7-8-1-20	170	7331
20190213-PE11_T34G-A7-8-1-20	175	7287
20190213-PE11_T34G-A7-8-1-20	180	7290
20190213-PE11_T34G-A7-8-1-20	185	7479
20190213-PE11_T34G-A7-8-1-20	190	7491
20190213-PE11_T34G-A7-8-1-20	195	7508
20190213-PE11_T34G-A7-8-1-20	200	7488
20190213-PE11_T34G-A7-8-1-20	205	7554
20190213-PE11_T34G-A7-8-1-20	210	7555
20190213-PE11_T34G-A7-8-1-20	215	7649
20190213-PE11_T34G-A7-8-1-20	220	7675
20190213-PE11_T34G-A7-8-1-20	225	7722
20190213-PE11_T34G-A7-8-1-20	230	7786
20190213-PE11_T34G-A7-8-1-20	235	7782
20190213-PE11_T34G-A7-8-1-20	240	7771
20190213-PE11_T34G-A7-8-1-20	245	7794
20190213-PE11_T34G-A7-8-1-20	250	7793
20190213-PE11_T34G-A7-8-1-20	255	7927
20190213-PE11_T34G-A7-8-1-20	260	8003
20190213-PE11_T34G-A7-8-1-20	265	7989
20190213-PE11_T34G-A7-8-1-20	270	8115
20190213-PE11_T34G-A7-8-1-20	275	8043
20190213-PE11_T34G-A7-8-1-20	280	8062
20190213-PE11_T34G-A7-8-1-20	285	8129
20190213-PE11_T34G-A7-8-1-20	290	8212
20190213-PE11_T34G-A7-8-1-20	295	8235
20190213-PE11_T34G-A7-8-1-20	300	8214
20190213-PE11_T34G-A7-8-1-20	305	8296
20190213-PE11_T34G-A7-8-1-20	310	8332
20190213-PE11_T34G-A7-8-1-20	315	8323
