condition	Time	fluorescence
20190212-PE3_T34E-C7-8-1-20	0	6019
20190212-PE3_T34E-C7-8-1-20	4	6019
20190212-PE3_T34E-C7-8-1-20	8	6144
20190212-PE3_T34E-C7-8-1-20	12	6144
20190212-PE3_T34E-C7-8-1-20	16	6230
20190212-PE3_T34E-C7-8-1-20	20	6294
20190212-PE3_T34E-C7-8-1-20	24	6336
20190212-PE3_T34E-C7-8-1-20	28	6352
20190212-PE3_T34E-C7-8-1-20	32	6377
20190212-PE3_T34E-C7-8-1-20	36	6471
20190212-PE3_T34E-C7-8-1-20	40	6519
20190212-PE3_T34E-C7-8-1-20	44	6574
20190212-PE3_T34E-C7-8-1-20	48	6583
20190212-PE3_T34E-C7-8-1-20	52	6612
20190212-PE3_T34E-C7-8-1-20	56	6704
20190212-PE3_T34E-C7-8-1-20	60	6759
20190212-PE3_T34E-C7-8-1-20	64	6817
20190212-PE3_T34E-C7-8-1-20	68	6868
20190212-PE3_T34E-C7-8-1-20	72	6882
20190212-PE3_T34E-C7-8-1-20	76	6987
20190212-PE3_T34E-C7-8-1-20	80	7013
20190212-PE3_T34E-C7-8-1-20	84	7070
20190212-PE3_T34E-C7-8-1-20	88	7091
20190212-PE3_T34E-C7-8-1-20	92	7182
20190212-PE3_T34E-C7-8-1-20	96	7083
20190212-PE3_T34E-C7-8-1-20	100	7221
20190212-PE3_T34E-C7-8-1-20	104	7301
20190212-PE3_T34E-C7-8-1-20	108	7285
20190212-PE3_T34E-C7-8-1-20	112	7380
20190212-PE3_T34E-C7-8-1-20	116	7454
20190212-PE3_T34E-C7-8-1-20	120	7513
20190212-PE3_T34E-C7-8-1-20	124	7600
20190212-PE3_T34E-C7-8-1-20	128	7543
20190212-PE3_T34E-C7-8-1-20	132	7619
20190212-PE3_T34E-C7-8-1-20	136	7712
20190212-PE3_T34E-C7-8-1-20	140	7742
20190212-PE3_T34E-C7-8-1-20	144	7735
20190212-PE3_T34E-C7-8-1-20	148	7858
20190212-PE3_T34E-C7-8-1-20	152	7919
20190212-PE3_T34E-C7-8-1-20	156	7948
20190212-PE3_T34E-C7-8-1-20	160	8017
20190212-PE3_T34E-C7-8-1-20	164	8079
20190212-PE3_T34E-C7-8-1-20	168	8035
20190212-PE3_T34E-C7-8-1-20	172	8013
20190212-PE3_T34E-C7-8-1-20	176	8212
20190212-PE3_T34E-C7-8-1-20	180	8252
20190212-PE3_T34E-C7-8-1-20	184	8268
20190212-PE3_T34E-C7-8-1-20	188	8341
20190212-PE3_T34E-C7-8-1-20	192	8366
20190212-PE3_T34E-C7-8-1-20	196	8405
20190212-PE3_T34E-C7-8-1-20	200	8493
20190212-PE3_T34E-C7-8-1-20	204	8484
20190212-PE3_T34E-C7-8-1-20	208	8531
20190212-PE3_T34E-C7-8-1-20	212	8516
20190212-PE3_T34E-C7-8-1-20	216	8650
20190212-PE3_T34E-C7-8-1-20	220	8689
20190212-PE3_T34E-C7-8-1-20	224	8736
20190212-PE3_T34E-C7-8-1-20	228	8877
20190212-PE3_T34E-C7-8-1-20	232	8814
