condition	Time	fluorescence
20190227-PE11_T34G-E6-11-1-20	0	6455
20190227-PE11_T34G-E6-11-1-20	5	6524
20190227-PE11_T34G-E6-11-1-20	10	6608
20190227-PE11_T34G-E6-11-1-20	15	6639
20190227-PE11_T34G-E6-11-1-20	20	6690
20190227-PE11_T34G-E6-11-1-20	25	6732
20190227-PE11_T34G-E6-11-1-20	30	6837
20190227-PE11_T34G-E6-11-1-20	35	6936
20190227-PE11_T34G-E6-11-1-20	40	6875
20190227-PE11_T34G-E6-11-1-20	45	6956
20190227-PE11_T34G-E6-11-1-20	50	7063
20190227-PE11_T34G-E6-11-1-20	55	7102
20190227-PE11_T34G-E6-11-1-20	60	7168
20190227-PE11_T34G-E6-11-1-20	65	7214
20190227-PE11_T34G-E6-11-1-20	70	7284
20190227-PE11_T34G-E6-11-1-20	75	7313
20190227-PE11_T34G-E6-11-1-20	80	7406
20190227-PE11_T34G-E6-11-1-20	85	7427
20190227-PE11_T34G-E6-11-1-20	90	7479
20190227-PE11_T34G-E6-11-1-20	95	7515
20190227-PE11_T34G-E6-11-1-20	100	7595
20190227-PE11_T34G-E6-11-1-20	105	7679
20190227-PE11_T34G-E6-11-1-20	110	7734
20190227-PE11_T34G-E6-11-1-20	115	7717
20190227-PE11_T34G-E6-11-1-20	120	7795
20190227-PE11_T34G-E6-11-1-20	125	7839
20190227-PE11_T34G-E6-11-1-20	130	7900
20190227-PE11_T34G-E6-11-1-20	135	8023
20190227-PE11_T34G-E6-11-1-20	140	8077
20190227-PE11_T34G-E6-11-1-20	145	8089
20190227-PE11_T34G-E6-11-1-20	150	8140
20190227-PE11_T34G-E6-11-1-20	155	8207
20190227-PE11_T34G-E6-11-1-20	160	8242
20190227-PE11_T34G-E6-11-1-20	165	8333
20190227-PE11_T34G-E6-11-1-20	170	8392
20190227-PE11_T34G-E6-11-1-20	175	8481
20190227-PE11_T34G-E6-11-1-20	180	8471
20190227-PE11_T34G-E6-11-1-20	185	8582
20190227-PE11_T34G-E6-11-1-20	190	8635
20190227-PE11_T34G-E6-11-1-20	195	8723
20190227-PE11_T34G-E6-11-1-20	200	8758
20190227-PE11_T34G-E6-11-1-20	205	8833
20190227-PE11_T34G-E6-11-1-20	210	8902
20190227-PE11_T34G-E6-11-1-20	215	8837
20190227-PE11_T34G-E6-11-1-20	220	8926
20190227-PE11_T34G-E6-11-1-20	225	8994
20190227-PE11_T34G-E6-11-1-20	230	9072
20190227-PE11_T34G-E6-11-1-20	235	9090
20190227-PE11_T34G-E6-11-1-20	240	9081
20190227-PE11_T34G-E6-11-1-20	245	9142
20190227-PE11_T34G-E6-11-1-20	250	9255
20190227-PE11_T34G-E6-11-1-20	255	9311
20190227-PE11_T34G-E6-11-1-20	260	9360
20190227-PE11_T34G-E6-11-1-20	265	9409
20190227-PE11_T34G-E6-11-1-20	270	9461
20190227-PE11_T34G-E6-11-1-20	275	9554
20190227-PE11_T34G-E6-11-1-20	280	9583
20190227-PE11_T34G-E6-11-1-20	285	9678
20190227-PE11_T34G-E6-11-1-20	290	9651
20190227-PE11_T34G-E6-11-1-20	295	9683
20190227-PE11_T34G-E6-11-1-20	300	9871
20190227-PE11_T34G-E6-11-1-20	305	9883
20190227-PE11_T34G-E6-11-1-20	310	9943
20190227-PE11_T34G-E6-11-1-20	315	9979
20190227-PE11_T34G-E6-11-1-20	320	9975
20190227-PE11_T34G-E6-11-1-20	325	9995
20190227-PE11_T34G-E6-11-1-20	330	10089
20190227-PE11_T34G-E6-11-1-20	335	10039
20190227-PE11_T34G-E6-11-1-20	340	10264
20190227-PE11_T34G-E6-11-1-20	345	10255
20190227-PE11_T34G-E6-11-1-20	350	10354
20190227-PE11_T34G-E6-11-1-20	355	10357
20190227-PE11_T34G-E6-11-1-20	360	10394
20190227-PE11_T34G-E6-11-1-20	365	10515
20190227-PE11_T34G-E6-11-1-20	370	10521
20190227-PE11_T34G-E6-11-1-20	375	10672
20190227-PE11_T34G-E6-11-1-20	380	10654
20190227-PE11_T34G-E6-11-1-20	385	10711
20190227-PE11_T34G-E6-11-1-20	390	10796
20190227-PE11_T34G-E6-11-1-20	395	10806
20190227-PE11_T34G-E6-11-1-20	400	10953
20190227-PE11_T34G-E6-11-1-20	405	10983
20190227-PE11_T34G-E6-11-1-20	410	10930
20190227-PE11_T34G-E6-11-1-20	415	11018
20190227-PE11_T34G-E6-11-1-20	420	11032
20190227-PE11_T34G-E6-11-1-20	425	11202
20190227-PE11_T34G-E6-11-1-20	430	11245
20190227-PE11_T34G-E6-11-1-20	435	11294
20190227-PE11_T34G-E6-11-1-20	440	11355
20190227-PE11_T34G-E6-11-1-20	445	11304
20190227-PE11_T34G-E6-11-1-20	450	11370
20190227-PE11_T34G-E6-11-1-20	455	11560
20190227-PE11_T34G-E6-11-1-20	460	11489
20190227-PE11_T34G-E6-11-1-20	465	11669
20190227-PE11_T34G-E6-11-1-20	470	11824
20190227-PE11_T34G-E6-11-1-20	475	11647
20190227-PE11_T34G-E6-11-1-20	480	11713
20190227-PE11_T34G-E6-11-1-20	485	11891
20190227-PE11_T34G-E6-11-1-20	490	11891
20190227-PE11_T34G-E6-11-1-20	495	12051
20190227-PE11_T34G-E6-11-1-20	500	12014
20190227-PE11_T34G-E6-11-1-20	505	12062
20190227-PE11_T34G-E6-11-1-20	510	12064
20190227-PE11_T34G-E6-11-1-20	515	12210
20190227-PE11_T34G-E6-11-1-20	520	12148
20190227-PE11_T34G-E6-11-1-20	525	12301
20190227-PE11_T34G-E6-11-1-20	530	12308
20190227-PE11_T34G-E6-11-1-20	535	12348
20190227-PE11_T34G-E6-11-1-20	540	12441
20190227-PE11_T34G-E6-11-1-20	545	12568
20190227-PE11_T34G-E6-11-1-20	550	12573
20190227-PE11_T34G-E6-11-1-20	555	12651
20190227-PE11_T34G-E6-11-1-20	560	12640
20190227-PE11_T34G-E6-11-1-20	565	12783
20190227-PE11_T34G-E6-11-1-20	570	12890
20190227-PE11_T34G-E6-11-1-20	575	12931
20190227-PE11_T34G-E6-11-1-20	580	12821
20190227-PE11_T34G-E6-11-1-20	585	12821
20190227-PE11_T34G-E6-11-1-20	590	13006
20190227-PE11_T34G-E6-11-1-20	595	13047
20190227-PE11_T34G-E6-11-1-20	600	13066
20190227-PE11_T34G-E6-11-1-20	605	13168
20190227-PE11_T34G-E6-11-1-20	610	13159
20190227-PE11_T34G-E6-11-1-20	615	13248
20190227-PE11_T34G-E6-11-1-20	620	13241
20190227-PE11_T34G-E6-11-1-20	625	13285
20190227-PE11_T34G-E6-11-1-20	630	13328
20190227-PE11_T34G-E6-11-1-20	635	13533
20190227-PE11_T34G-E6-11-1-20	640	13629
20190227-PE11_T34G-E6-11-1-20	645	13586
20190227-PE11_T34G-E6-11-1-20	650	13531
20190227-PE11_T34G-E6-11-1-20	655	13735
20190227-PE11_T34G-E6-11-1-20	660	13669
20190227-PE11_T34G-E6-11-1-20	665	13768
20190227-PE11_T34G-E6-11-1-20	670	13761
20190227-PE11_T34G-E6-11-1-20	675	13960
20190227-PE11_T34G-E6-11-1-20	680	13913
20190227-PE11_T34G-E6-11-1-20	685	13934
20190227-PE11_T34G-E6-11-1-20	690	14108
20190227-PE11_T34G-E6-11-1-20	695	14095
20190227-PE11_T34G-E6-11-1-20	700	14059
20190227-PE11_T34G-E6-11-1-20	705	14244
20190227-PE11_T34G-E6-11-1-20	710	14410
