condition	Time	fluorescence
20190227-PE5_R108A-D4-8-1-20	0	5870
20190227-PE5_R108A-D4-8-1-20	5	5939
20190227-PE5_R108A-D4-8-1-20	10	6115
20190227-PE5_R108A-D4-8-1-20	15	6182
20190227-PE5_R108A-D4-8-1-20	20	6224
20190227-PE5_R108A-D4-8-1-20	25	6341
20190227-PE5_R108A-D4-8-1-20	30	6431
20190227-PE5_R108A-D4-8-1-20	35	6498
20190227-PE5_R108A-D4-8-1-20	40	6567
20190227-PE5_R108A-D4-8-1-20	45	6656
20190227-PE5_R108A-D4-8-1-20	50	6790
20190227-PE5_R108A-D4-8-1-20	55	6848
20190227-PE5_R108A-D4-8-1-20	60	6926
20190227-PE5_R108A-D4-8-1-20	65	7061
20190227-PE5_R108A-D4-8-1-20	70	7203
20190227-PE5_R108A-D4-8-1-20	75	7275
20190227-PE5_R108A-D4-8-1-20	80	7281
20190227-PE5_R108A-D4-8-1-20	85	7429
20190227-PE5_R108A-D4-8-1-20	90	7468
20190227-PE5_R108A-D4-8-1-20	95	7520
20190227-PE5_R108A-D4-8-1-20	100	7655
20190227-PE5_R108A-D4-8-1-20	105	7764
20190227-PE5_R108A-D4-8-1-20	110	7950
20190227-PE5_R108A-D4-8-1-20	115	7959
20190227-PE5_R108A-D4-8-1-20	120	8016
20190227-PE5_R108A-D4-8-1-20	125	8160
20190227-PE5_R108A-D4-8-1-20	130	8230
20190227-PE5_R108A-D4-8-1-20	135	8335
20190227-PE5_R108A-D4-8-1-20	140	8388
20190227-PE5_R108A-D4-8-1-20	145	8552
20190227-PE5_R108A-D4-8-1-20	150	8592
20190227-PE5_R108A-D4-8-1-20	155	8720
20190227-PE5_R108A-D4-8-1-20	160	8800
20190227-PE5_R108A-D4-8-1-20	165	8914
20190227-PE5_R108A-D4-8-1-20	170	9034
20190227-PE5_R108A-D4-8-1-20	175	9088
20190227-PE5_R108A-D4-8-1-20	180	9173
20190227-PE5_R108A-D4-8-1-20	185	9283
20190227-PE5_R108A-D4-8-1-20	190	9348
20190227-PE5_R108A-D4-8-1-20	195	9489
20190227-PE5_R108A-D4-8-1-20	200	9641
20190227-PE5_R108A-D4-8-1-20	205	9742
20190227-PE5_R108A-D4-8-1-20	210	9817
20190227-PE5_R108A-D4-8-1-20	215	9887
20190227-PE5_R108A-D4-8-1-20	220	9999
20190227-PE5_R108A-D4-8-1-20	225	10051
20190227-PE5_R108A-D4-8-1-20	230	10119
20190227-PE5_R108A-D4-8-1-20	235	10269
20190227-PE5_R108A-D4-8-1-20	240	10325
20190227-PE5_R108A-D4-8-1-20	245	10516
20190227-PE5_R108A-D4-8-1-20	250	10505
20190227-PE5_R108A-D4-8-1-20	255	10717
20190227-PE5_R108A-D4-8-1-20	260	10741
20190227-PE5_R108A-D4-8-1-20	265	10827
20190227-PE5_R108A-D4-8-1-20	270	10942
20190227-PE5_R108A-D4-8-1-20	275	11035
20190227-PE5_R108A-D4-8-1-20	280	11190
20190227-PE5_R108A-D4-8-1-20	285	11202
20190227-PE5_R108A-D4-8-1-20	290	11320
20190227-PE5_R108A-D4-8-1-20	295	11385
20190227-PE5_R108A-D4-8-1-20	300	11455
20190227-PE5_R108A-D4-8-1-20	305	11584
20190227-PE5_R108A-D4-8-1-20	310	11704
20190227-PE5_R108A-D4-8-1-20	315	11830
20190227-PE5_R108A-D4-8-1-20	320	11897
20190227-PE5_R108A-D4-8-1-20	325	12031
20190227-PE5_R108A-D4-8-1-20	330	12085
20190227-PE5_R108A-D4-8-1-20	335	12278
20190227-PE5_R108A-D4-8-1-20	340	12145
20190227-PE5_R108A-D4-8-1-20	345	12407
20190227-PE5_R108A-D4-8-1-20	350	12595
20190227-PE5_R108A-D4-8-1-20	355	12480
20190227-PE5_R108A-D4-8-1-20	360	12688
20190227-PE5_R108A-D4-8-1-20	365	12817
20190227-PE5_R108A-D4-8-1-20	370	12916
20190227-PE5_R108A-D4-8-1-20	375	12890
20190227-PE5_R108A-D4-8-1-20	380	13000
20190227-PE5_R108A-D4-8-1-20	385	13219
20190227-PE5_R108A-D4-8-1-20	390	13138
20190227-PE5_R108A-D4-8-1-20	395	13240
20190227-PE5_R108A-D4-8-1-20	400	13469
20190227-PE5_R108A-D4-8-1-20	405	13550
20190227-PE5_R108A-D4-8-1-20	410	13612
20190227-PE5_R108A-D4-8-1-20	415	13780
20190227-PE5_R108A-D4-8-1-20	420	13815
20190227-PE5_R108A-D4-8-1-20	425	13846
20190227-PE5_R108A-D4-8-1-20	430	13974
20190227-PE5_R108A-D4-8-1-20	435	13998
20190227-PE5_R108A-D4-8-1-20	440	14123
20190227-PE5_R108A-D4-8-1-20	445	14316
20190227-PE5_R108A-D4-8-1-20	450	14351
20190227-PE5_R108A-D4-8-1-20	455	14460
20190227-PE5_R108A-D4-8-1-20	460	14543
20190227-PE5_R108A-D4-8-1-20	465	14598
20190227-PE5_R108A-D4-8-1-20	470	14764
20190227-PE5_R108A-D4-8-1-20	475	14805
20190227-PE5_R108A-D4-8-1-20	480	14902
20190227-PE5_R108A-D4-8-1-20	485	15126
20190227-PE5_R108A-D4-8-1-20	490	15147
