condition	Time	fluorescence
20190215-PE27_H141E-C4-8-1-20	0	6290
20190215-PE27_H141E-C4-8-1-20	5	6288
20190215-PE27_H141E-C4-8-1-20	10	6379
20190215-PE27_H141E-C4-8-1-20	15	6458
20190215-PE27_H141E-C4-8-1-20	20	6565
20190215-PE27_H141E-C4-8-1-20	25	6619
20190215-PE27_H141E-C4-8-1-20	30	6593
20190215-PE27_H141E-C4-8-1-20	35	6657
20190215-PE27_H141E-C4-8-1-20	40	6741
20190215-PE27_H141E-C4-8-1-20	45	6717
20190215-PE27_H141E-C4-8-1-20	50	6779
20190215-PE27_H141E-C4-8-1-20	55	6791
20190215-PE27_H141E-C4-8-1-20	60	6932
20190215-PE27_H141E-C4-8-1-20	65	6969
20190215-PE27_H141E-C4-8-1-20	70	6997
20190215-PE27_H141E-C4-8-1-20	75	7074
20190215-PE27_H141E-C4-8-1-20	80	7047
20190215-PE27_H141E-C4-8-1-20	85	7141
20190215-PE27_H141E-C4-8-1-20	90	7177
20190215-PE27_H141E-C4-8-1-20	95	7207
20190215-PE27_H141E-C4-8-1-20	100	7237
20190215-PE27_H141E-C4-8-1-20	105	7314
20190215-PE27_H141E-C4-8-1-20	110	7399
20190215-PE27_H141E-C4-8-1-20	115	7455
20190215-PE27_H141E-C4-8-1-20	120	7493
20190215-PE27_H141E-C4-8-1-20	125	7550
20190215-PE27_H141E-C4-8-1-20	130	7577
20190215-PE27_H141E-C4-8-1-20	135	7651
20190215-PE27_H141E-C4-8-1-20	140	7673
20190215-PE27_H141E-C4-8-1-20	145	7741
20190215-PE27_H141E-C4-8-1-20	150	7747
20190215-PE27_H141E-C4-8-1-20	155	7958
20190215-PE27_H141E-C4-8-1-20	160	7882
20190215-PE27_H141E-C4-8-1-20	165	8001
20190215-PE27_H141E-C4-8-1-20	170	8065
20190215-PE27_H141E-C4-8-1-20	175	8065
20190215-PE27_H141E-C4-8-1-20	180	8092
20190215-PE27_H141E-C4-8-1-20	185	8158
20190215-PE27_H141E-C4-8-1-20	190	8250
