condition	Time	fluorescence
20190222-PE7_Q147E-G6-8-1-20	0	6678
20190222-PE7_Q147E-G6-8-1-20	5	6700
20190222-PE7_Q147E-G6-8-1-20	10	6775
20190222-PE7_Q147E-G6-8-1-20	15	6895
20190222-PE7_Q147E-G6-8-1-20	20	6979
20190222-PE7_Q147E-G6-8-1-20	25	7020
20190222-PE7_Q147E-G6-8-1-20	30	7138
20190222-PE7_Q147E-G6-8-1-20	35	7169
20190222-PE7_Q147E-G6-8-1-20	40	7256
20190222-PE7_Q147E-G6-8-1-20	45	7365
20190222-PE7_Q147E-G6-8-1-20	50	7351
20190222-PE7_Q147E-G6-8-1-20	55	7513
20190222-PE7_Q147E-G6-8-1-20	60	7552
20190222-PE7_Q147E-G6-8-1-20	65	7608
20190222-PE7_Q147E-G6-8-1-20	70	7718
20190222-PE7_Q147E-G6-8-1-20	75	7780
20190222-PE7_Q147E-G6-8-1-20	80	7861
20190222-PE7_Q147E-G6-8-1-20	85	7851
20190222-PE7_Q147E-G6-8-1-20	90	7984
20190222-PE7_Q147E-G6-8-1-20	95	8091
20190222-PE7_Q147E-G6-8-1-20	100	8221
20190222-PE7_Q147E-G6-8-1-20	105	8204
20190222-PE7_Q147E-G6-8-1-20	110	8268
20190222-PE7_Q147E-G6-8-1-20	115	8374
20190222-PE7_Q147E-G6-8-1-20	120	8473
20190222-PE7_Q147E-G6-8-1-20	125	8596
20190222-PE7_Q147E-G6-8-1-20	130	8736
20190222-PE7_Q147E-G6-8-1-20	135	8699
20190222-PE7_Q147E-G6-8-1-20	140	8790
20190222-PE7_Q147E-G6-8-1-20	145	8871
20190222-PE7_Q147E-G6-8-1-20	150	8948
20190222-PE7_Q147E-G6-8-1-20	155	9010
20190222-PE7_Q147E-G6-8-1-20	160	9158
20190222-PE7_Q147E-G6-8-1-20	165	9239
20190222-PE7_Q147E-G6-8-1-20	170	9351
20190222-PE7_Q147E-G6-8-1-20	175	9386
20190222-PE7_Q147E-G6-8-1-20	180	9420
20190222-PE7_Q147E-G6-8-1-20	185	9541
20190222-PE7_Q147E-G6-8-1-20	190	9640
20190222-PE7_Q147E-G6-8-1-20	195	9794
20190222-PE7_Q147E-G6-8-1-20	200	9783
20190222-PE7_Q147E-G6-8-1-20	205	9934
20190222-PE7_Q147E-G6-8-1-20	210	10029
20190222-PE7_Q147E-G6-8-1-20	215	10029
20190222-PE7_Q147E-G6-8-1-20	220	10063
20190222-PE7_Q147E-G6-8-1-20	225	10207
20190222-PE7_Q147E-G6-8-1-20	230	10327
20190222-PE7_Q147E-G6-8-1-20	235	10507
20190222-PE7_Q147E-G6-8-1-20	240	10438
20190222-PE7_Q147E-G6-8-1-20	245	10566
20190222-PE7_Q147E-G6-8-1-20	250	10600
20190222-PE7_Q147E-G6-8-1-20	255	10675
20190222-PE7_Q147E-G6-8-1-20	260	10808
20190222-PE7_Q147E-G6-8-1-20	265	10902
20190222-PE7_Q147E-G6-8-1-20	270	10926
