condition	Time	fluorescence
20190214-PE39_A180T-A9-8-1-20	0	5814
20190214-PE39_A180T-A9-8-1-20	5	5879
20190214-PE39_A180T-A9-8-1-20	10	5927
20190214-PE39_A180T-A9-8-1-20	15	6000
20190214-PE39_A180T-A9-8-1-20	20	6102
20190214-PE39_A180T-A9-8-1-20	25	6101
20190214-PE39_A180T-A9-8-1-20	30	6110
20190214-PE39_A180T-A9-8-1-20	35	6145
20190214-PE39_A180T-A9-8-1-20	40	6128
20190214-PE39_A180T-A9-8-1-20	45	6164
20190214-PE39_A180T-A9-8-1-20	50	6232
20190214-PE39_A180T-A9-8-1-20	55	6224
20190214-PE39_A180T-A9-8-1-20	60	6283
20190214-PE39_A180T-A9-8-1-20	65	6318
20190214-PE39_A180T-A9-8-1-20	70	6328
20190214-PE39_A180T-A9-8-1-20	75	6379
20190214-PE39_A180T-A9-8-1-20	80	6445
20190214-PE39_A180T-A9-8-1-20	85	6481
20190214-PE39_A180T-A9-8-1-20	90	6531
20190214-PE39_A180T-A9-8-1-20	95	6551
20190214-PE39_A180T-A9-8-1-20	100	6508
20190214-PE39_A180T-A9-8-1-20	105	6655
20190214-PE39_A180T-A9-8-1-20	110	6641
20190214-PE39_A180T-A9-8-1-20	115	6658
20190214-PE39_A180T-A9-8-1-20	120	6730
20190214-PE39_A180T-A9-8-1-20	125	6736
20190214-PE39_A180T-A9-8-1-20	130	6767
20190214-PE39_A180T-A9-8-1-20	135	6842
20190214-PE39_A180T-A9-8-1-20	140	6879
20190214-PE39_A180T-A9-8-1-20	145	6896
20190214-PE39_A180T-A9-8-1-20	150	6945
20190214-PE39_A180T-A9-8-1-20	155	6944
20190214-PE39_A180T-A9-8-1-20	160	6942
20190214-PE39_A180T-A9-8-1-20	165	6956
20190214-PE39_A180T-A9-8-1-20	170	7088
20190214-PE39_A180T-A9-8-1-20	175	7098
20190214-PE39_A180T-A9-8-1-20	180	7102
20190214-PE39_A180T-A9-8-1-20	185	7094
20190214-PE39_A180T-A9-8-1-20	190	7253
20190214-PE39_A180T-A9-8-1-20	195	7251
20190214-PE39_A180T-A9-8-1-20	200	7249
20190214-PE39_A180T-A9-8-1-20	205	7329
20190214-PE39_A180T-A9-8-1-20	210	7338
20190214-PE39_A180T-A9-8-1-20	215	7351
20190214-PE39_A180T-A9-8-1-20	220	7422
20190214-PE39_A180T-A9-8-1-20	225	7486
20190214-PE39_A180T-A9-8-1-20	230	7561
