condition	Time	fluorescence
20190213-PE2_T34A-G4-8-1-20	0	6410
20190213-PE2_T34A-G4-8-1-20	4	6535
20190213-PE2_T34A-G4-8-1-20	8	6572
20190213-PE2_T34A-G4-8-1-20	12	6640
20190213-PE2_T34A-G4-8-1-20	16	6663
20190213-PE2_T34A-G4-8-1-20	20	6742
20190213-PE2_T34A-G4-8-1-20	24	6783
20190213-PE2_T34A-G4-8-1-20	28	6746
20190213-PE2_T34A-G4-8-1-20	32	6814
20190213-PE2_T34A-G4-8-1-20	36	6801
20190213-PE2_T34A-G4-8-1-20	40	6874
20190213-PE2_T34A-G4-8-1-20	44	6885
20190213-PE2_T34A-G4-8-1-20	48	6937
20190213-PE2_T34A-G4-8-1-20	52	7002
20190213-PE2_T34A-G4-8-1-20	56	7019
20190213-PE2_T34A-G4-8-1-20	60	7021
20190213-PE2_T34A-G4-8-1-20	64	7064
20190213-PE2_T34A-G4-8-1-20	68	7159
20190213-PE2_T34A-G4-8-1-20	72	7170
20190213-PE2_T34A-G4-8-1-20	76	7190
20190213-PE2_T34A-G4-8-1-20	80	7219
20190213-PE2_T34A-G4-8-1-20	84	7259
20190213-PE2_T34A-G4-8-1-20	88	7327
20190213-PE2_T34A-G4-8-1-20	92	7294
20190213-PE2_T34A-G4-8-1-20	96	7356
20190213-PE2_T34A-G4-8-1-20	100	7405
20190213-PE2_T34A-G4-8-1-20	104	7457
20190213-PE2_T34A-G4-8-1-20	108	7443
20190213-PE2_T34A-G4-8-1-20	112	7490
20190213-PE2_T34A-G4-8-1-20	116	7492
20190213-PE2_T34A-G4-8-1-20	120	7588
20190213-PE2_T34A-G4-8-1-20	124	7703
20190213-PE2_T34A-G4-8-1-20	128	7642
20190213-PE2_T34A-G4-8-1-20	132	7661
20190213-PE2_T34A-G4-8-1-20	136	7754
20190213-PE2_T34A-G4-8-1-20	140	7761
20190213-PE2_T34A-G4-8-1-20	144	7760
20190213-PE2_T34A-G4-8-1-20	148	7756
20190213-PE2_T34A-G4-8-1-20	152	7828
20190213-PE2_T34A-G4-8-1-20	156	7888
20190213-PE2_T34A-G4-8-1-20	160	7972
20190213-PE2_T34A-G4-8-1-20	164	7939
