condition	Time	fluorescence
20190214-PE18_R108Y-A6-8-1-20	0	5803
20190214-PE18_R108Y-A6-8-1-20	5	5872
20190214-PE18_R108Y-A6-8-1-20	10	5846
20190214-PE18_R108Y-A6-8-1-20	15	5908
20190214-PE18_R108Y-A6-8-1-20	20	5939
20190214-PE18_R108Y-A6-8-1-20	25	6022
20190214-PE18_R108Y-A6-8-1-20	30	6095
20190214-PE18_R108Y-A6-8-1-20	35	5999
20190214-PE18_R108Y-A6-8-1-20	40	6125
20190214-PE18_R108Y-A6-8-1-20	45	6117
20190214-PE18_R108Y-A6-8-1-20	50	6180
20190214-PE18_R108Y-A6-8-1-20	55	6185
20190214-PE18_R108Y-A6-8-1-20	60	6190
20190214-PE18_R108Y-A6-8-1-20	65	6234
20190214-PE18_R108Y-A6-8-1-20	70	6235
20190214-PE18_R108Y-A6-8-1-20	75	6280
20190214-PE18_R108Y-A6-8-1-20	80	6300
20190214-PE18_R108Y-A6-8-1-20	85	6331
20190214-PE18_R108Y-A6-8-1-20	90	6381
20190214-PE18_R108Y-A6-8-1-20	95	6409
20190214-PE18_R108Y-A6-8-1-20	100	6443
20190214-PE18_R108Y-A6-8-1-20	105	6498
20190214-PE18_R108Y-A6-8-1-20	110	6524
20190214-PE18_R108Y-A6-8-1-20	115	6503
20190214-PE18_R108Y-A6-8-1-20	120	6604
20190214-PE18_R108Y-A6-8-1-20	125	6662
20190214-PE18_R108Y-A6-8-1-20	130	6601
20190214-PE18_R108Y-A6-8-1-20	135	6659
20190214-PE18_R108Y-A6-8-1-20	140	6714
20190214-PE18_R108Y-A6-8-1-20	145	6709
20190214-PE18_R108Y-A6-8-1-20	150	6763
20190214-PE18_R108Y-A6-8-1-20	155	6864
20190214-PE18_R108Y-A6-8-1-20	160	6830
20190214-PE18_R108Y-A6-8-1-20	165	6859
20190214-PE18_R108Y-A6-8-1-20	170	6839
20190214-PE18_R108Y-A6-8-1-20	175	6973
20190214-PE18_R108Y-A6-8-1-20	180	6975
20190214-PE18_R108Y-A6-8-1-20	185	6971
20190214-PE18_R108Y-A6-8-1-20	190	7021
20190214-PE18_R108Y-A6-8-1-20	195	7063
20190214-PE18_R108Y-A6-8-1-20	200	7111
20190214-PE18_R108Y-A6-8-1-20	205	7039
20190214-PE18_R108Y-A6-8-1-20	210	7122
20190214-PE18_R108Y-A6-8-1-20	215	7167
20190214-PE18_R108Y-A6-8-1-20	220	7231
