

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190207_GAP_assay2.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	2/7/2019
Time	2:25:38 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:00:00 (HH:MM:SS), Interval 0:00:04, 901 Reads
    Read	Fluorescence Endpoint
	A1..A7
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7						Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	A1	A2	A3	A4	A5	A6	A7
0:33:36	30.0	6932	5295	5408	13998	11744	9133	8675
0:33:40	30.0	6879	5272	5447	13888	11650	9111	8696
0:33:44	30.0	6944	5254	5462	13919	11682	9095	8657
0:33:48	30.0	6944	5316	5427	13970	11696	9121	8696
0:33:52	30.0	6919	5275	5410	14013	11786	9122	8597
0:33:56	30.0	6998	5286	5447	14164	11809	9158	8716
0:34:00	30.0	6954	5287	5376	14098	11793	9135	8708
0:34:04	30.0	6927	5311	5406	14085	11825	9148	8653
0:34:08	30.0	6953	5333	5377	14061	11747	9187	8756
0:34:12	30.0	6958	5322	5438	14108	11818	9192	8819
0:34:16	30.0	6938	5285	5393	14014	11765	9179	8705
0:34:20	30.0	6973	5295	5462	14027	11916	9214	8730
0:34:24	30.0	6991	5300	5405	14098	11756	9241	8686
0:34:28	30.0	6955	5276	5411	14153	11775	9256	8689
0:34:32	30.0	6917	5272	5440	14173	11933	9172	8710
0:34:36	30.0	6955	5324	5428	14275	11889	9124	8686
0:34:40	30.0	6953	5292	5459	14200	11888	9235	8755
0:34:44	30.0	7033	5239	5396	14230	11816	9179	8706
0:34:48	30.0	6981	5285	5407	14130	11927	9177	8700
0:34:52	30.0	7028	5306	5422	14114	11882	9161	8798
0:34:56	30.0	6929	5321	5427	14243	11917	9268	8668
0:35:00	30.0	6957	5329	5428	14252	11982	9203	8698
0:35:04	30.0	6976	5286	5379	14205	12022	9172	8740
0:35:08	30.0	6954	5293	5449	14266	12046	9220	8727
0:35:12	30.0	6969	5365	5413	14302	11954	9120	8740
0:35:16	30.0	6993	5284	5447	14297	11953	9274	8799
0:35:20	30.0	6903	5305	5349	14281	12024	9193	8754
0:35:24	30.0	6994	5309	5464	14357	11994	9225	8685
0:35:28	30.0	6928	5320	5427	14353	11986	9218	8830
0:35:32	30.0	6986	5267	5418	14348	11939	9297	8801
0:35:36	30.0	6978	5345	5418	14353	11921	9280	8850
0:35:40	30.0	6941	5291	5399	14223	11986	9318	8715
0:35:44	30.0	6969	5279	5417	14284	12018	9246	8811
0:35:48	30.0	7013	5296	5422	14449	12079	9329	8778
0:35:52	30.0	6999	5275	5382	14371	11972	9285	8812
0:35:56	30.0	7020	5257	5449	14372	12074	9343	8854
0:36:00	30.0	6979	5257	5407	14387	12086	9327	8701
0:36:04	30.0	6951	5305	5444	14530	12147	9318	8808
0:36:08	30.0	7035	5288	5411	14464	12065	9309	8852
0:36:12	30.0	6963	5330	5420	14532	12061	9290	8774
0:36:16	30.0	7028	5271	5388	14330	12014	9351	8812
0:36:20	30.0	7007	5325	5423	14477	12065	9368	8865
0:36:24	30.0	7034	5267	5404	14550	12140	9327	8795
0:36:28	30.0	6932	5267	5396	14638	12170	9315	8852
0:36:32	30.0	7006	5303	5431	14523	12153	9395	8819
0:36:36	30.0	7056	5352	5430	14565	12107	9422	8879
0:36:40	30.0	7019	5281	5428	14416	12127	9338	8854
0:36:44	30.0	7051	5337	5377	14530	12227	9349	8875
0:36:48	30.0	7005	5291	5419	14581	12141	9381	8932
0:36:52	30.0	7017	5318	5445	14430	12164	9430	8785
0:36:56	30.0	6995	5309	5423	14529	12312	9404	8902
0:37:00	30.0	6981	5264	5435	14581	12294	9347	8959
0:37:04	30.0	7043	5318	5404	14537	12228	9336	8893
0:37:08	30.0	7018	5271	5408	14675	12168	9417	8833
0:37:12	30.0	6970	5272	5402	14617	12225	9369	8912
0:37:16	30.0	7022	5290	5420	14642	12308	9390	8859
0:37:20	30.0	7048	5291	5419	14650	12296	9355	8833
0:37:24	30.0	6983	5313	5417	14661	12277	9399	8913
0:37:28	30.0	6994	5334	5440	14705	12368	9369	8890
0:37:32	30.0	7042	5336	5397	14586	12251	9464	8928
0:37:36	30.0	7069	5347	5353	14685	12253	9512	8919
0:37:40	30.0	7013	5328	5460	14731	12274	9510	8921
0:37:44	30.0	7026	5333	5427	14728	12343	9487	8941
0:37:48	30.0	6965	5309	5388	14718	12400	9524	9004
0:37:52	30.0	6962	5321	5420	14762	12321	9474	9000
0:37:56	30.0	6999	5372	5450	14708	12333	9503	9064
0:38:00	30.0	6956	5295	5379	14907	12350	9522	8879
0:38:04	30.0	7017	5274	5390	14796	12399	9511	8910
0:38:08	30.0	7067	5311	5377	14875	12349	9453	8974
0:38:12	30.0	6984	5262	5395	14857	12407	9575	8822
0:38:16	30.0	7040	5283	5410	14870	12492	9490	8995
0:38:20	30.0	6955	5244	5470	14784	12399	9445	8962
0:38:24	30.0	6992	5264	5390	14904	12398	9553	8884
0:38:28	30.0	7058	5288	5385	14911	12470	9557	8975
0:38:32	30.0	7069	5290	5437	14821	12444	9517	8990
0:38:36	30.0	7054	5297	5407	14966	12486	9570	9001
0:38:40	30.0	7028	5335	5404	14875	12540	9537	8986
0:38:44	30.0	7061	5225	5422	14866	12421	9535	8942
0:38:48	30.0	7065	5284	5389	14864	12517	9568	9048
0:38:52	30.0	6991	5274	5399	14901	12467	9464	9041
0:38:56	30.0	7079	5282	5402	15020	12482	9488	9053
0:39:00	30.0	7007	5239	5437	14971	12547	9500	9063
0:39:04	30.0	7059	5333	5379	14943	12609	9568	9025
0:39:08	30.0	7073	5248	5397	14953	12483	9467	8998
0:39:12	30.0	7106	5319	5366	15019	12544	9633	8985
0:39:16	30.0	7083	5303	5459	14984	12599	9646	8982
0:39:20	30.0	7113	5345	5428	14985	12588	9583	9019
0:39:24	30.0	7029	5302	5427	15154	12588	9600	9055
0:39:28	30.0	7002	5275	5412	15017	12596	9616	9052
0:39:32	30.0	7001	5291	5443	15015	12474	9584	9027
0:39:36	30.0	7030	5316	5392	15020	12560	9712	9113
0:39:40	30.0	7060	5262	5391	15094	12563	9623	9102
0:39:44	30.0	7090	5294	5404	15134	12650	9613	9096
0:39:48	30.0	7078	5317	5438	15246	12659	9607	9028
0:39:52	30.0	7032	5297	5440	15149	12711	9610	9055
0:39:56	30.0	7081	5329	5393	15066	12708	9713	9080
0:40:00	30.0	7020	5324	5424	15041	12690	9737	9170
0:40:04	30.0	7088	5354	5397	15049	12579	9570	9041
0:40:08	30.0	7019	5268	5429	15287	12694	9693	9123
0:40:12	30.0	7024	5249	5399	15146	12596	9617	9126
0:40:16	30.0	7061	5335	5442	15098	12824	9648	9124
0:40:20	30.0	7062	5262	5442	14979	12662	9645	9094
0:40:24	30.0	7031	5313	5419	15177	12795	9711	9079
0:40:28	30.0	7055	5306	5419	15299	12605	9787	9105
0:40:32	30.0	7108	5309	5366	15180	12719	9668	9166
0:40:36	30.0	7042	5314	5398	15192	12738	9685	9158
0:40:40	30.0	7014	5278	5374	15210	12772	9712	9167
0:40:44	30.0	7054	5301	5398	15334	12735	9626	9155
0:40:48	30.0	7042	5275	5395	15334	12865	9728	9146
0:40:52	30.0	7104	5279	5358	15314	12678	9773	9178
0:40:56	30.0	7090	5304	5426	15357	12913	9749	9123
0:41:00	30.0	7096	5284	5401	15294	12709	9752	9178
0:41:04	30.0	7115	5320	5427	15276	12816	9706	9181
0:41:08	30.0	7066	5283	5381	15214	12807	9698	9135
0:41:12	30.0	7071	5327	5397	15404	12848	9689	9071
0:41:16	30.0	7124	5347	5347	15350	12794	9857	9162
0:41:20	30.0	7166	5300	5440	15313	12718	9818	9083
0:41:24	30.0	7083	5304	5402	15541	12843	9793	9199
0:41:28	30.0	7083	5243	5434	15481	12910	9682	9218
0:41:32	30.0	7111	5303	5433	15544	12914	9802	9184
0:41:36	30.0	7084	5278	5398	15426	12854	9764	9239
0:41:40	30.0	7016	5302	5372	15539	12869	9740	9179
0:41:44	30.0	7160	5247	5389	15400	12863	9707	9189
0:41:48	30.0	7050	5327	5406	15405	12893	9853	9253
0:41:52	30.0	7107	5259	5372	15341	12972	9798	9177
0:41:56	30.0	7146	5255	5421	15455	13034	9819	9224
0:42:00	30.0	7199	5276	5382	15395	12895	9876	9245
0:42:04	30.0	7063	5244	5442	15515	12961	9857	9195
0:42:08	30.0	7121	5294	5407	15492	12948	9828	9283
0:42:12	30.0	7119	5301	5403	15591	12906	9798	9190
0:42:16	30.0	7132	5257	5388	15590	13018	9866	9266
0:42:20	30.0	7121	5276	5372	15394	13012	9868	9207
0:42:24	30.0	7152	5231	5375	15484	13045	9810	9296
0:42:28	30.0	7071	5307	5404	15566	13002	9792	9198
0:42:32	30.0	7080	5237	5392	15531	12991	9830	9243
0:42:36	30.0	7120	5304	5410	15628	13042	9919	9208
0:42:40	30.0	7105	5291	5414	15561	13049	9872	9269
0:42:44	30.0	7148	5292	5411	15665	12969	9926	9238
0:42:48	30.0	7114	5293	5431	15517	13002	9911	9242
0:42:52	30.0	7138	5288	5390	15444	13104	9946	9210
0:42:56	30.0	7108	5299	5373	15704	13116	9939	9300
0:43:00	30.0	7153	5292	5378	15640	13005	9916	9295
0:43:04	30.0	7153	5301	5407	15671	13175	9892	9242
0:43:08	30.0	7100	5255	5412	15694	13039	9955	9251
0:43:12	30.0	7114	5302	5427	15711	13120	9831	9290
0:43:16	30.0	7130	5257	5395	15746	13159	9826	9418
0:43:20	30.0	7126	5293	5425	15598	13151	9943	9311
0:43:24	30.0	7086	5298	5398	15717	13246	9868	9330
0:43:28	30.0	7106	5260	5393	15793	13025	9964	9255
0:43:32	30.0	7127	5247	5413	15767	13176	9801	9352
0:43:36	30.0	7092	5291	5373	15659	13297	10013	9321
0:43:40	30.0	7162	5301	5417	15718	13232	9873	9367
0:43:44	30.0	7142	5301	5363	15761	13236	9903	9342
0:43:48	30.0	7222	5256	5413	15722	13108	9908	9298
0:43:52	30.0	7125	5307	5401	15823	13093	9907	9261
0:43:56	30.0	7147	5307	5418	15831	13235	9977	9375
0:44:00	30.0	7175	5263	5411	15776	13297	9949	9381
0:44:04	30.0	7132	5273	5447	15927	13276	9931	9388
0:44:08	30.0	7205	5274	5424	15790	13302	10068	9295
0:44:12	30.0	7124	5260	5394	15789	13260	10001	9380
0:44:16	30.0	7104	5297	5395	15839	13209	9963	9401
0:44:20	30.0	7168	5280	5408	15853	13264	10042	9407
0:44:24	30.0	7135	5233	5430	15908	13256	10034	9470
0:44:28	30.0	7199	5250	5413	15863	13454	10007	9418
0:44:32	30.0	7129	5273	5449	15982	13267	9991	9380
0:44:36	30.0	7103	5301	5375	15757	13218	9995	9458
0:44:40	30.0	7171	5301	5441	15946	13356	9994	9407
0:44:44	30.0	7157	5274	5370	15930	13288	10069	9444
0:44:48	30.0	7089	5266	5383	15838	13396	10132	9471
0:44:52	30.0	7209	5285	5350	15722	13397	9961	9408
0:44:56	30.0	7147	5310	5370	15920	13249	10105	9382
0:45:00	30.0	7158	5326	5389	15915	13379	9988	9455
0:45:04	30.0	7108	5250	5407	15980	13388	10046	9402
0:45:08	30.0	7187	5323	5416	15893	13545	10011	9441
0:45:12	30.0	7157	5295	5421	16027	13460	10101	9415
0:45:16	30.0	7183	5312	5372	16040	13426	9994	9455
0:45:20	30.0	7260	5268	5405	15957	13398	10111	9425
0:45:24	30.0	7150	5290	5433	16142	13416	10031	9530
0:45:28	30.0	7163	5242	5393	15888	13436	10114	9468
0:45:32	30.0	7162	5240	5439	16012	13378	10100	9387
0:45:36	30.0	7209	5269	5393	16022	13524	10206	9523
0:45:40	30.0	7211	5275	5379	15906	13481	10226	9552
0:45:44	30.0	7167	5241	5387	16036	13516	10100	9408
0:45:48	30.0	7187	5287	5378	16120	13524	10066	9527
0:45:52	30.0	7192	5301	5398	16120	13559	10158	9533
0:45:56	30.0	7230	5325	5427	16162	13510	10145	9578
0:46:00	30.0	7231	5278	5402	16037	13613	10189	9458
0:46:04	30.0	7185	5310	5406	16184	13578	10226	9586
0:46:08	30.0	7194	5207	5406	16201	13566	10129	9512
0:46:12	30.0	7161	5275	5451	16162	13394	10153	9562
0:46:16	30.0	7181	5243	5426	16120	13539	10122	9471
0:46:20	30.0	7199	5259	5391	16021	13687	10175	9543
0:46:24	30.0	7194	5287	5381	16227	13489	10171	9498
0:46:28	30.0	7169	5317	5385	16093	13465	10166	9651
0:46:32	30.0	7228	5250	5405	16277	13536	10173	9542
0:46:36	30.0	7143	5210	5435	16317	13632	10194	9526
0:46:40	30.0	7184	5250	5381	16216	13596	10159	9459
0:46:44	30.0	7213	5301	5398	16143	13548	10216	9570
0:46:48	30.0	7201	5273	5372	16139	13645	10209	9581
0:46:52	30.0	7214	5293	5398	16193	13673	10171	9571
0:46:56	30.0	7250	5271	5387	16203	13517	10224	9472
0:47:00	30.0	7222	5321	5424	16112	13660	10130	9618
0:47:04	30.0	7216	5271	5428	16296	13596	10278	9617
0:47:08	30.0	7211	5307	5384	16275	13656	10177	9610
0:47:12	30.0	7223	5250	5406	16199	13732	10274	9581
0:47:16	30.0	7194	5263	5388	16328	13661	10271	9524
0:47:20	30.0	7209	5212	5419	16216	13660	10297	9605
0:47:24	30.0	7271	5263	5387	16353	13761	10240	9538
0:47:28	30.0	7209	5289	5392	16181	13723	10321	9658
0:47:32	30.0	7221	5278	5381	16387	13779	10246	9561
0:47:36	30.0	7226	5310	5415	16232	13619	10339	9637
0:47:40	30.0	7141	5278	5415	16275	13815	10318	9605
0:47:44	30.0	7167	5248	5375	16325	13640	10246	9550
0:47:48	30.0	7194	5285	5419	16249	13651	10252	9628
0:47:52	30.0	7157	5274	5404	16364	13788	10406	9623
0:47:56	30.0	7186	5237	5412	16418	13675	10313	9670
0:48:00	30.0	7214	5270	5396	16435	13759	10378	9653
0:48:04	30.0	7229	5309	5388	16353	13775	10323	9653
0:48:08	30.0	7222	5323	5414	16301	13846	10256	9664
0:48:12	30.0	7262	5257	5378	16454	13798	10328	9619
0:48:16	30.0	7190	5249	5426	16461	13822	10324	9559
0:48:20	30.0	7188	5288	5414	16341	13859	10279	9558
0:48:24	30.0	7226	5285	5402	16392	13799	10319	9670
0:48:28	30.0	7195	5313	5400	16322	13832	10336	9594
0:48:32	30.0	7248	5272	5365	16479	13975	10416	9594
0:48:36	30.0	7258	5273	5396	16428	13945	10416	9664
0:48:40	30.0	7265	5281	5397	16330	13872	10355	9661
0:48:44	30.0	7245	5218	5395	16565	13805	10364	9709
0:48:48	30.0	7229	5272	5441	16500	13805	10367	9688
0:48:52	30.0	7258	5317	5393	16353	13946	10331	9657
0:48:56	30.0	7210	5250	5424	16446	13890	10423	9746
0:49:00	30.0	7270	5262	5376	16396	13879	10412	9718
0:49:04	30.0	7225	5301	5335	16558	13851	10386	9690
0:49:08	30.0	7164	5291	5375	16531	13900	10498	9762
0:49:12	30.0	7299	5255	5382	16533	13931	10454	9748
0:49:16	30.0	7221	5237	5383	16611	13927	10487	9760
0:49:20	30.0	7230	5233	5366	16426	13923	10454	9654
0:49:24	30.0	7280	5258	5367	16659	13970	10438	9720
0:49:28	30.0	7309	5240	5409	16545	14040	10487	9680
0:49:32	30.0	7292	5328	5401	16513	14046	10489	9741
0:49:36	30.0	7232	5282	5392	16631	13917	10516	9666
0:49:40	30.0	7308	5286	5397	16703	14061	10489	9709
0:49:44	30.0	7251	5280	5337	16631	14030	10464	9783
0:49:48	30.0	7292	5283	5383	16586	13987	10416	9830
0:49:52	30.0	7279	5319	5391	16685	13936	10434	9768
0:49:56	30.0	7259	5287	5389	16677	14008	10426	9705
0:50:00	30.0	7271	5315	5430	16636	14035	10457	9831
0:50:04	30.0	7276	5251	5390	16620	13975	10442	9792
0:50:08	30.0	7286	5262	5386	16534	14077	10492	9741
0:50:12	30.0	7278	5278	5400	16590	14119	10510	9728
0:50:16	30.0	7257	5318	5406	16710	14054	10509	9890
0:50:20	30.0	7297	5360	5401	16647	14091	10578	9691
0:50:24	30.0	7213	5304	5385	16605	14047	10632	9836
0:50:28	30.0	7266	5278	5415	16700	14182	10549	9757
0:50:32	30.0	7226	5243	5381	16628	14041	10490	9744
0:50:36	30.0	7265	5223	5354	16554	14093	10549	9803
0:50:40	30.0	7348	5284	5389	16838	14090	10488	9866
0:50:44	30.0	7271	5251	5352	16750	14177	10536	9797
0:50:48	30.0	7209	5291	5444	16715	14097	10548	9835
0:50:52	30.0	7328	5224	5416	16769	14159	10554	9919
0:50:56	30.0	7280	5300	5375	16799	14060	10477	9835
0:51:00	30.0	7327	5248	5346	16734	14210	10660	9907
0:51:04	30.0	7245	5270	5380	16744	14115	10536	9867
0:51:08	30.0	7317	5261	5398	16741	14257	10593	9895
0:51:12	30.0	7279	5269	5410	16725	14143	10509	9783
0:51:16	30.0	7268	5244	5381	16765	14310	10593	9878
0:51:20	30.0	7280	5289	5399	16796	14268	10592	9869
0:51:24	30.0	7219	5272	5418	16805	14193	10581	9821
0:51:28	30.0	7283	5269	5331	16883	14241	10608	9867
0:51:32	30.0	7302	5301	5407	16569	14086	10637	9845
0:51:36	30.0	7265	5271	5376	16817	14295	10521	9788
0:51:40	30.0	7301	5268	5346	16697	14334	10607	9843
0:51:44	30.0	7363	5318	5392	16718	14217	10721	9988
0:51:48	30.0	7250	5259	5412	16828	14330	10554	9894
0:51:52	30.0	7252	5261	5409	16745	14288	10720	9926
0:51:56	30.0	7317	5298	5365	16891	14227	10573	9891
0:52:00	30.0	7328	5268	5421	16692	14315	10723	9855
0:52:04	30.0	7275	5301	5349	16709	14317	10685	9888
0:52:08	30.0	7306	5279	5367	16728	14327	10608	9928
0:52:12	30.0	7288	5201	5374	16894	14424	10658	9843
0:52:16	30.0	7330	5270	5379	16785	14365	10599	9944
0:52:20	30.0	7295	5251	5427	16779	14274	10688	9907
0:52:24	30.0	7294	5251	5400	16937	14405	10725	9952
0:52:28	30.0	7279	5283	5396	16824	14379	10700	9976
0:52:32	30.0	7348	5283	5393	16839	14377	10623	9937
0:52:36	30.0	7333	5259	5379	16770	14456	10704	9910
0:52:40	30.0	7278	5262	5382	16851	14332	10709	9932
0:52:44	30.0	7293	5263	5390	16974	14464	10759	9883
0:52:48	30.0	7344	5300	5366	16824	14342	10689	9928
0:52:52	30.0	7350	5254	5391	16930	14427	10644	10002
0:52:56	30.0	7333	5275	5355	16780	14492	10665	9910
0:53:00	30.0	7331	5258	5430	17093	14334	10714	10021
0:53:04	30.0	7310	5208	5353	16899	14389	10659	9862
0:53:08	30.0	7310	5238	5396	16941	14507	10663	9974
0:53:12	30.0	7344	5265	5414	16953	14504	10664	10008
0:53:16	30.0	7331	5288	5408	16923	14450	10763	10011
0:53:20	30.0	7338	5270	5410	16952	14384	10607	9999
0:53:24	30.0	7307	5284	5344	16960	14591	10800	9978
0:53:28	30.0	7312	5259	5390	16984	14599	10771	10007
0:53:32	30.0	7360	5266	5370	16890	14551	10790	10086
0:53:36	30.0	7325	5258	5387	16973	14464	10858	9960
0:53:40	30.0	7327	5263	5349	17070	14552	10840	10047
0:53:44	30.0	7358	5276	5395	17123	14468	10790	9994
0:53:48	30.0	7350	5281	5372	17011	14592	10760	9956
0:53:52	30.0	7347	5270	5393	16987	14502	10851	10000
0:53:56	30.0	7305	5258	5419	17007	14565	10790	10113
0:54:00	30.0	7337	5288	5389	16895	14631	10713	10044
0:54:04	30.0	7313	5264	5373	16917	14507	10844	10082
0:54:08	30.0	7344	5265	5386	16914	14592	10807	10039
0:54:12	30.0	7265	5276	5342	17061	14637	10701	9971
0:54:16	30.0	7352	5257	5418	16980	14645	10813	10166
0:54:20	30.0	7328	5269	5376	17038	14644	10880	10075
0:54:24	30.0	7347	5265	5382	17095	14644	10842	10065
0:54:28	30.0	7379	5254	5390	17067	14562	10922	10079
0:54:32	30.0	7336	5244	5407	17038	14575	10892	10147
0:54:36	30.0	7376	5226	5414	17091	14626	10939	10119
0:54:40	30.0	7287	5228	5380	17008	14554	10845	10094
0:54:44	30.0	7352	5264	5383	16962	14592	10789	10087
0:54:48	30.0	7323	5281	5423	17110	14737	10886	10106
0:54:52	30.0	7337	5199	5411	17178	14580	10980	10114
0:54:56	30.0	7382	5258	5384	17066	14763	10938	10175
0:55:00	30.0	7344	5278	5392	17103	14619	10952	10196
0:55:04	30.0	7401	5240	5455	17085	14604	10867	9990
0:55:08	30.0	7347	5234	5427	17047	14643	10817	10059
0:55:12	30.0	7295	5290	5382	17155	14673	10939	10055
0:55:16	30.0	7358	5225	5431	17194	14716	10891	10075
0:55:20	30.0	7332	5257	5429	17019	14657	10935	10130
0:55:24	30.0	7335	5285	5333	17031	14733	10980	10151
0:55:28	30.0	7355	5242	5378	17051	14776	10931	10125
0:55:32	30.0	7422	5227	5382	17082	14639	10944	10072
0:55:36	30.0	7401	5288	5344	17234	14768	10912	10170
0:55:40	30.0	7338	5264	5354	17088	14869	10981	10103
0:55:44	30.0	7338	5260	5433	17091	14732	10972	10132
0:55:48	30.0	7405	5245	5412	17017	15005	11008	10126
0:55:52	30.0	7388	5241	5414	17186	14700	10896	10183
0:55:56	30.0	7290	5207	5388	17171	14875	10987	10193
0:56:00	30.0	7366	5273	5399	17118	14797	11024	10149
0:56:04	30.0	7390	5286	5428	17271	14707	11024	10174
0:56:08	30.0	7371	5227	5309	17154	14887	11043	10109
0:56:12	30.0	7375	5244	5416	17284	14750	10943	10257
0:56:16	30.0	7382	5287	5365	17161	14781	10992	10228
0:56:20	30.0	7390	5252	5369	17170	14822	10941	10082
0:56:24	30.0	7433	5261	5333	17163	14775	10996	10169
0:56:28	30.0	7385	5271	5389	17183	14780	10913	10256
0:56:32	30.0	7434	5316	5368	17206	14909	11011	10179
0:56:36	30.0	7378	5238	5359	17154	14980	10976	10287
0:56:40	30.0	7430	5235	5366	17088	14887	10964	10189
0:56:44	30.0	7360	5201	5405	17280	14936	10989	10220
0:56:48	30.0	7440	5247	5384	17234	14984	11049	10163
0:56:52	30.0	7460	5281	5354	17127	14928	11135	10144
0:56:56	30.0	7367	5238	5439	17294	14831	11050	10242
0:57:00	30.0	7419	5257	5408	17151	14805	11009	10258
0:57:04	30.0	7478	5248	5370	17211	15064	11031	10186
0:57:08	30.0	7445	5283	5388	17202	15014	11025	10157
0:57:12	30.0	7417	5261	5340	17261	14947	11087	10195
0:57:16	30.0	7368	5245	5357	17016	14982	11097	10264
0:57:20	30.0	7386	5274	5404	17256	14997	11156	10324
0:57:24	30.0	7420	5299	5371	17185	15070	11128	10189
0:57:28	30.0	7377	5290	5394	17103	14991	11110	10263
0:57:32	30.0	7424	5246	5361	17086	15018	11028	10158
0:57:36	30.0	7420	5253	5345	17230	15124	11066	10266
0:57:40	30.0	7402	5228	5399	17171	14968	11126	10250
0:57:44	30.0	7468	5294	5386	17150	15141	11150	10297
0:57:48	30.0	7400	5268	5355	17389	15021	11013	10286
0:57:52	30.0	7411	5269	5360	17257	15025	11149	10157
0:57:56	30.0	7415	5253	5375	17188	14932	11201	10247
0:58:00	30.0	7455	5259	5368	17323	15065	11138	10336
0:58:04	30.0	7463	5259	5364	17257	14989	11153	10360
0:58:08	30.0	7427	5297	5357	17370	14952	11086	10195
0:58:12	30.0	7413	5292	5392	17125	15201	11030	10324
0:58:16	30.0	7401	5273	5382	17317	15168	11135	10225
0:58:20	30.0	7413	5271	5387	17336	15150	11146	10282
0:58:24	30.0	7499	5256	5398	17260	15187	11149	10322
0:58:28	30.0	7423	5265	5385	17241	15011	11210	10245
0:58:32	30.0	7458	5280	5382	17336	15116	11140	10271
0:58:36	30.0	7452	5289	5366	17304	15133	11272	10288
0:58:40	30.0	7429	5267	5340	17328	15125	11223	10381
0:58:44	30.0	7433	5285	5382	17178	15130	11153	10261
0:58:48	30.0	7473	5248	5373	17330	15178	11201	10267
0:58:52	30.0	7455	5269	5373	17276	15152	11163	10372
0:58:56	30.0	7419	5288	5327	17278	15209	11177	10430
0:59:00	30.0	7463	5272	5366	17322	15193	11209	10415
0:59:04	30.0	7419	5286	5393	17279	15182	11230	10380
0:59:08	30.0	7429	5236	5329	17437	15214	11215	10454
0:59:12	30.0	7454	5236	5360	17163	15134	11291	10341
0:59:16	30.0	7445	5280	5369	17234	15227	11184	10384
0:59:20	30.0	7457	5310	5385	17171	15254	11250	10367
0:59:24	30.0	7405	5234	5424	17186	15331	11236	10364
0:59:28	30.0	7496	5282	5428	17307	15109	11283	10328
0:59:32	30.0	7447	5264	5365	17172	15225	11273	10334
0:59:36	30.0	7509	5289	5419	17320	15279	11332	10359
0:59:40	30.0	7496	5251	5385	17205	15226	11333	10382
0:59:44	30.0	7452	5274	5329	17313	15311	11324	10370
0:59:48	30.0	7497	5271	5366	17325	15269	11293	10379
0:59:52	30.0	7490	5274	5403	17406	15425	11178	10431
0:59:56	30.0	7500	5252	5403	17285	15214	11240	10435
1:00:00	30.0	7476	5274	5322	17394	15396	11351	10483

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A	6660000.000	-1755000.000	-1785000.000	-4710000.000	-4575000.000	3180000.000	-3090000.000						Max V [425,457]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000						R-Squared [425,457]
	0:02:10	0:07:38	0:56:06	0:51:30	0:55:50	0:43:34	0:55:02						t at Max V [425,457]
	0:02:07	0:07:39	0:56:09	0:53:43	0:57:41	0:42:24	0:56:16						Lagtime [425,457]
B													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
C													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
D													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
E													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
F													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
G													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
H													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]

