

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20181108_GAP_sensor_assay2.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	11/8/2018
Time	1:53:33 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Start Kinetic	Runtime 0:40:00 (HH:MM:SS), Interval 0:00:05, 481 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 59
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
H													Well ID

425,457

Time	T° 425,457	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:07:40	25.8	3517	4708	6072	6315	7761	9264	10023	10818	11368	13010	13145	13874
0:07:45	25.8	3481	4685	6168	6257	7706	9328	9978	10890	11262	12849	13014	13909
0:07:50	25.8	3471	4682	6127	6259	7736	9249	9990	10826	11379	13024	13042	13844
0:07:55	25.8	3453	4722	6106	6278	7752	9205	10079	10812	11372	12955	13210	14047
0:08:00	25.8	3491	4732	6193	6213	7706	9279	9987	10898	11400	13043	13081	14166
0:08:05	25.8	3499	4736	6150	6325	7707	9315	9916	10808	11441	12951	13053	14093
0:08:10	25.8	3477	4667	6092	6257	7723	9321	10026	10874	11380	12914	13061	14098
0:08:15	25.8	3450	4706	6194	6261	7796	9309	10003	10964	11364	13110	13051	14117
0:08:20	25.8	3452	4742	6110	6253	7782	9254	10006	11046	11352	12964	13166	14145
0:08:25	25.8	3465	4735	6118	6289	7685	9269	9992	10933	11434	13025	13118	14134
0:08:30	25.8	3496	4689	6141	6210	7750	9302	9875	10841	11563	13039	13314	14156
0:08:35	25.8	3506	4708	6101	6256	7757	9326	9991	10935	11436	12995	13252	14091
0:08:40	25.8	3467	4735	6113	6269	7855	9251	9937	10807	11445	12946	13150	14218
