

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20181210_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	12/10/2018
Time	2:56:52 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:00:00 (HH:MM:SS), Interval 0:00:05, 721 Reads
    Read	Fluorescence Endpoint
	A1..A12
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
0:01:40	30.0	5208	5083	5598	6368	7053	7904	8724	8805	9484	9847	10715	10909
0:01:45	30.0	5252	5072	5688	6375	7108	7969	8722	8785	9451	9921	10902	11076
0:01:50	30.0	5189	5086	5629	6424	7121	7991	8733	9013	9458	10097	11029	11211
0:01:55	30.0	5202	5080	5640	6392	7153	7887	8792	9029	9498	10172	11180	11398
0:02:00	30.0	5250	5046	5656	6454	7101	7972	8782	9056	9623	10252	11126	11596
0:02:05	30.0	5229	5089	5653	6406	7173	7990	8764	9188	9611	10340	11337	11629
0:02:10	30.0	5248	5094	5650	6416	7202	7934	8803	9114	9638	10396	11427	11906
0:02:15	30.0	5264	5080	5675	6400	7168	7972	8837	9103	9629	10372	11482	11987
0:02:20	30.0	5259	5128	5653	6419	7172	7944	8794	9117	9657	10421	11504	12170
0:02:25	30.0	5296	5137	5694	6468	7179	7915	8790	9212	9615	10430	11577	12192
0:02:30	30.0	5293	5051	5641	6404	7151	7993	8813	9210	9652	10395	11653	12371
0:02:35	30.0	5263	5113	5635	6377	7189	7969	8905	9219	9748	10558	11667	12392
0:02:40	30.1	5245	5126	5697	6338	7183	7926	8827	9286	9633	10473	11560	12493
0:02:45	30.0	5233	5099	5722	6392	7157	7999	8772	9275	9611	10517	11671	12559
0:02:50	30.0	5265	5094	5687	6381	7152	7903	8798	9179	9668	10554	11634	12625
0:02:55	30.0	5237	5122	5683	6412	7216	7992	8869	9052	9652	10537	11787	12693
0:03:00	30.0	5229	5084	5667	6367	7228	7890	8749	9047	9651	10540	11675	12707
0:03:05	30.0	5220	5069	5627	6392	7184	7976	8833	9030	9654	10609	11635	12841
0:03:10	30.0	5240	5083	5673	6359	7207	7931	8858	9044	9727	10626	11764	12808
0:03:15	30.0	5260	5099	5647	6411	7187	7897	8810	9056	9685	10669	11696	12826
0:03:20	30.0	5265	5092	5685	6344	7173	7921	8774	9005	9631	10625	11676	12900
0:03:25	30.0	5267	5117	5657	6374	7183	7958	8583	9087	9708	10586	11662	12910
0:03:30	30.0	5233	5128	5638	6446	7145	7957	8659	9073	9567	10626	11641	12846
0:03:35	30.0	5238	5109	5654	6427	7130	7904	8618	9067	9615	10593	11599	12981
0:03:40	30.0	5268	5117	5658	6347	7160	7914	8672	9033	9737	10552	11664	12831
0:03:45	30.0	5239	5131	5668	6313	7137	7925	8613	9037	9626	10578	11741	12820
0:03:50	30.0	5252	5093	5603	6337	7130	7867	8619	9148	9655	10689	11738	12841
0:03:55	30.0	5190	5092	5620	6388	7120	7855	8575	9099	9636	10480	11606	12872
0:04:00	30.0	5223	5113	5661	6300	7160	7879	8585	9041	9671	10555	11615	12861
0:04:05	30.0	5225	5115	5668	6289	7133	7883	8636	8977	9598	10711	11719	12845
0:04:10	30.0	5225	5065	5702	6347	7151	7915	8636	9008	9706	10592	11628	12837
0:04:15	30.0	5210	5134	5625	6333	7086	7900	8592	9012	9640	10584	11631	12809
0:04:20	30.0	5229	5112	5640	6379	7147	7830	8658	9028	9708	10556	11685	12786
0:04:25	30.0	5198	5096	5675	6363	7154	7927	8618	9041	9679	10556	11652	12834
0:04:30	30.0	5212	5066	5635	6310	7122	7891	8643	8986	9688	10640	11640	12814
0:04:35	30.0	5240	5075	5689	6334	7113	7870	8704	9035	9638	10627	11574	12800
0:04:40	30.0	5218	5058	5617	6288	7183	7872	8627	9012	9666	10674	11644	12793
0:04:45	30.0	5219	5057	5629	6317	7123	7896	8589	9098	9549	10511	11546	12878
0:04:50	30.0	5228	5105	5641	6370	7091	7849	8597	9073	9612	10493	11716	12929
0:04:55	30.0	5207	5115	5638	6318	7101	7887	8636	8999	9597	10576	11661	12877
0:05:00	30.0	5197	5102	5631	6344	7111	7915	8610	8995	9631	10531	11635	12837
0:05:05	30.0	5238	5113	5621	6283	7086	7922	8668	9026	9582	10580	11618	12956
0:05:10	30.0	5216	5112	5644	6316	7181	7892	8611	8895	9672	10490	11722	12767
0:05:15	30.0	5250	5091	5627	6307	7025	7836	8595	9008	9612	10499	11703	12735
0:05:20	30.0	5219	5138	5650	6285	7092	7911	8594	9015	9637	10634	11486	12678
0:05:25	30.0	5191	5056	5656	6322	7124	7867	8550	8962	9678	10509	11675	12825
0:05:30	30.0	5232	5110	5582	6289	7110	7862	8567	9011	9597	10547	11551	12817
0:05:35	30.0	5273	5039	5609	6322	7116	7869	8626	8938	9608	10450	11578	12834
0:05:40	30.0	5230	5066	5583	6267	7065	7800	8559	9018	9675	10439	11629	12906
0:05:45	30.0	5282	5093	5624	6281	7138	7795	8643	8978	9575	10535	11574	12838
0:05:50	30.0	5213	5075	5595	6353	7123	7887	8633	9009	9547	10576	11680	12828
0:05:55	30.0	5261	5069	5678	6278	7090	7855	8616	8941	9549	10517	11609	12872
0:06:00	30.0	5218	5042	5645	6278	7021	7782	8590	8931	9533	10523	11561	12849
0:06:05	30.0	5231	5052	5626	6296	7083	7923	8572	8886	9638	10509	11528	12768
0:06:10	30.0	5235	5077	5642	6329	7084	7775	8602	8954	9624	10595	11614	12795
0:06:15	30.0	5208	5058	5598	6240	7071	7818	8573	8944	9579	10488	11604	12717
0:06:20	30.0	5214	5078	5584	6292	7100	7820	8633	8939	9563	10519	11575	12879
0:06:25	30.0	5238	5073	5580	6286	7044	7864	8540	9002	9636	10493	11447	12781
0:06:30	30.0	5253	5038	5646	6270	7075	7810	8605	8897	9585	10435	11553	12807
0:06:35	30.0	5209	5045	5579	6283	7044	7884	8579	8954	9587	10484	11535	12741
0:06:40	30.0	5305	5051	5611	6252	7073	7816	8575	8899	9598	10407	11608	12698
0:06:45	30.0	5249	5060	5578	6275	7069	7823	8565	8987	9582	10537	11548	12723
0:06:50	30.0	5256	5047	5591	6261	7018	7798	8529	8871	9650	10529	11615	12775
0:06:55	30.0	5244	5047	5589	6269	7010	7838	8570	8968	9566	10537	11587	12828
0:07:00	30.0	5252	5018	5580	6274	7086	7838	8538	8959	9605	10548	11575	12748
0:07:05	30.0	5269	5064	5563	6270	7066	7752	8573	8952	9585	10549	11539	12733
0:07:10	30.0	5250	5042	5603	6282	7067	7837	8483	8922	9518	10474	11576	12751
0:07:15	30.0	5225	5077	5572	6343	7045	7780	8578	8910	9673	10493	11520	12748
0:07:20	30.0	5216	5082	5564	6264	7017	7769	8533	8858	9540	10597	11591	12784
0:07:25	30.0	5250	5031	5590	6297	7013	7787	8511	8969	9605	10488	11607	12771
0:07:30	30.0	5304	5033	5553	6252	7034	7820	8455	8878	9528	10568	11405	12763
0:07:35	30.0	5214	5063	5606	6221	7011	7810	8553	8965	9556	10485	11509	12689
0:07:40	30.0	5260	5039	5559	6298	7048	7879	8499	8907	9564	10501	11588	12717
0:07:45	30.0	5271	5024	5632	6285	6996	7744	8624	8911	9553	10512	11590	12696
0:07:50	30.0	5231	5015	5627	6261	7030	7804	8583	8898	9595	10484	11546	12635
0:07:55	30.0	5242	5052	5570	6236	7041	7766	8497	8904	9533	10407	11577	12734
0:08:00	30.0	5273	5045	5579	6279	7037	7756	8559	8944	9556	10432	11457	12769
0:08:05	30.0	5255	4997	5611	6298	7056	7788	8493	8797	9506	10435	11560	12751
0:08:10	30.0	5216	5021	5601	6214	7034	7744	8521	8815	9606	10416	11466	12730
0:08:15	30.0	5238	5025	5592	6258	6961	7734	8546	8804	9525	10475	11453	12629
0:08:20	30.0	5251	5049	5555	6300	7025	7776	8487	8856	9548	10492	11478	12699
0:08:25	30.0	5230	5041	5538	6227	7020	7759	8506	8862	9489	10372	11496	12764
0:08:30	30.0	5265	5032	5552	6267	6948	7718	8506	8816	9544	10455	11452	12608
0:08:35	30.0	5198	5044	5570	6258	7027	7720	8500	8785	9621	10460	11423	12672
0:08:40	30.0	5230	5044	5559	6176	7059	7784	8456	8878	9519	10418	11542	12708
0:08:45	30.0	5264	5066	5519	6228	6966	7770	8511	8853	9534	10533	11509	12726
0:08:50	30.0	5283	5064	5530	6244	7018	7745	8531	8900	9487	10450	11414	12682
0:08:55	30.0	5243	5043	5529	6208	6972	7675	8498	8823	9477	10375	11425	12738
0:09:00	30.0	5242	5042	5559	6213	7020	7774	8532	8796	9570	10415	11562	12704
0:09:05	30.0	5221	5074	5567	6253	6990	7711	8448	8866	9573	10545	11410	12657
0:09:10	30.0	5250	5022	5521	6262	7018	7822	8464	8941	9617	10433	11405	12733
0:09:15	30.0	5250	5014	5547	6212	7041	7740	8448	8866	9583	10454	11488	12704
0:09:20	30.0	5247	5012	5567	6223	7005	7788	8500	8790	9509	10384	11530	12644
0:09:25	30.0	5272	5028	5511	6266	6941	7750	8461	8890	9485	10417	11437	12542
0:09:30	30.0	5264	5004	5594	6243	6948	7755	8508	8882	9554	10370	11453	12655
0:09:35	30.0	5284	5049	5562	6247	6973	7753	8517	8911	9446	10404	11377	12622
0:09:40	30.0	5236	5023	5602	6283	6983	7697	8512	8827	9464	10500	11434	12607
0:09:45	30.0	5223	5011	5552	6256	6959	7738	8446	8865	9599	10507	11499	12701
0:09:50	30.0	5231	5029	5562	6196	6973	7722	8455	8848	9536	10391	11379	12696
0:09:55	30.0	5234	5015	5566	6220	6997	7748	8487	8851	9515	10426	11457	12685
0:10:00	30.0	5212	5025	5549	6281	6981	7707	8478	8846	9539	10377	11329	12656
0:10:05	30.0	5255	5094	5530	6215	6986	7785	8452	8847	9519	10498	11506	12650
0:10:10	30.0	5243	5043	5596	6167	6981	7724	8481	8870	9544	10430	11512	12604
0:10:15	30.0	5238	5044	5495	6244	7002	7713	8491	8930	9497	10400	11495	12659
0:10:20	30.0	5271	5026	5562	6172	6971	7696	8428	8830	9514	10343	11464	12616
0:10:25	30.0	5268	5023	5562	6184	6941	7695	8419	8880	9464	10431	11414	12564
0:10:30	30.0	5284	5032	5544	6211	6956	7719	8527	8767	9571	10433	11421	12674
0:10:35	30.0	5249	5062	5529	6248	6969	7652	8548	8864	9496	10404	11449	12679
0:10:40	30.0	5235	5029	5572	6216	6950	7725	8405	8850	9516	10486	11433	12678
0:10:45	30.0	5235	5039	5556	6175	6907	7651	8448	8770	9499	10421	11452	12612
0:10:50	30.0	5243	5068	5528	6231	6943	7766	8447	8741	9492	10435	11444	12782
0:10:55	30.0	5235	4990	5539	6146	6965	7727	8449	8788	9533	10378	11376	12593
0:11:00	30.0	5233	5048	5556	6213	6969	7675	8431	8742	9489	10420	11466	12732
0:11:05	30.0	5216	5063	5485	6171	6957	7644	8388	8735	9536	10360	11468	12667
0:11:10	30.0	5257	5100	5529	6171	6938	7646	8373	8810	9590	10347	11372	12594
0:11:15	30.0	5236	5042	5577	6202	7014	7695	8397	8801	9508	10372	11382	12520
0:11:20	30.0	5222	5038	5517	6227	6943	7669	8442	8768	9566	10391	11465	12688
0:11:25	30.0	5292	5046	5543	6188	6959	7662	8498	8807	9604	10465	11424	12603
0:11:30	30.0	5227	5023	5587	6211	6913	7679	8421	8736	9489	10436	11387	12741
0:11:35	30.0	5240	5066	5486	6204	6936	7726	8375	8774	9460	10382	11403	12743
0:11:40	30.0	5224	5052	5533	6186	6990	7719	8395	8807	9513	10322	11307	12633
0:11:45	30.0	5261	5029	5569	6148	7015	7603	8399	8761	9510	10356	11389	12524
0:11:50	30.0	5255	5100	5546	6160	6984	7651	8407	8829	9466	10389	11396	12592
0:11:55	30.0	5250	5051	5549	6160	7000	7791	8405	8755	9421	10377	11351	12646
0:12:00	30.0	5238	5021	5611	6192	6882	7752	8452	8780	9510	10503	11420	12683
0:12:05	30.0	5237	5072	5494	6173	6938	7738	8380	8845	9543	10328	11446	12709
0:12:10	30.0	5217	5015	5533	6198	7041	7692	8460	8799	9478	10376	11448	12611
0:12:15	30.0	5247	5028	5534	6174	6926	7614	8395	8736	9518	10364	11428	12562
0:12:20	30.0	5249	5017	5530	6199	6981	7676	8413	8757	9553	10312	11392	12678
0:12:25	30.0	5240	5059	5546	6214	7004	7706	8403	8816	9497	10381	11397	12614
0:12:30	30.0	5195	5090	5518	6184	6989	7627	8463	8750	9422	10364	11366	12589
0:12:35	30.0	5233	5098	5527	6162	6945	7620	8385	8746	9505	10283	11471	12588
0:12:40	30.0	5236	5028	5538	6173	6978	7637	8365	8756	9534	10250	11325	12576
0:12:45	30.0	5263	5031	5483	6160	6955	7607	8357	8761	9516	10338	11252	12684
0:12:50	30.0	5183	5059	5534	6137	6938	7660	8397	8808	9518	10346	11449	12649
0:12:55	30.0	5237	5066	5545	6199	6914	7701	8440	8754	9482	10302	11339	12614
0:13:00	30.0	5218	5019	5542	6136	6917	7642	8393	8723	9477	10290	11444	12633
0:13:05	30.0	5261	5020	5527	6136	6959	7645	8346	8684	9501	10402	11335	12600
0:13:10	30.0	5217	5028	5492	6173	6967	7646	8464	8716	9561	10306	11424	12585
0:13:15	30.0	5196	5059	5508	6158	6917	7634	8401	8765	9488	10292	11353	12549

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A	1536000.000	1572000.000	2112000.000	3060000.000	3132000.000	3708000.000	3300000.000	4416000.000	3000000.000	3384000.000	3960000.000	3324000.000	Max V [425,457]
	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	R-Squared [425,457]
	0:00:03	0:00:03	0:00:08	0:00:08	0:00:18	0:00:13	0:00:08	0:00:13	0:01:03	0:00:23	0:00:38	0:00:48	t at Max V [425,457]
	0:00:00	0:00:00	0:00:01	0:00:01	0:00:03	0:00:01	0:00:01	0:00:02	0:00:22	0:00:06	0:00:13	0:00:10	Lagtime [425,457]
B													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
C													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
D													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
E													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
F													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
G													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
H													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]

