

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20181108_GAP_sensor_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	11/8/2018
Time	12:02:33 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	E1..E12
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 59
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	SPL13	SPL14	SPL15	SPL16	SPL17	SPL18	Well ID
0:01:05	29.2	8048	9786	10440	11036	12414	12459	12649	12938	13155	13759	13850	15353
0:01:10	29.2	8142	10049	10710	11302	12708	12635	12943	13205	13439	13907	14107	15577
0:01:15	29.2	8109	10138	10881	11489	12903	12989	13350	13506	13649	14167	14378	15989
0:01:20	29.1	8101	10286	11319	11818	13195	13424	13620	13660	13988	14615	14782	16425
0:01:25	29.1	8166	10473	11387	12183	13476	13638	13954	13980	14107	14899	15073	16739
0:01:30	29.1	8211	10584	11745	12491	13779	13864	14164	14279	14446	15213	15672	17141
0:01:35	29.1	8146	10815	12021	12723	14110	14233	14352	14588	14681	15586	15976	17401
0:01:40	29.1	8259	10803	12164	12985	14318	14556	14748	14839	15007	15913	16201	17645
0:01:45	29.0	8208	10919	12459	13236	14848	14869	14933	15204	15185	16286	16493	17976
0:01:50	29.0	8228	11050	12633	13635	15062	15241	15262	15441	15578	16681	16841	18446
0:01:55	29.0	8218	11100	12818	13760	15359	15512	15503	15792	15680	16929	17325	18553
0:02:00	29.0	8213	11100	12979	14227	15569	15884	15887	16124	16036	17345	17646	18922
0:02:05	29.0	8152	11210	13217	14382	16017	16148	16128	16467	16125	17831	17930	19362
0:02:10	28.9	8165	11274	13495	14711	16242	16428	16344	16613	16309	17892	18158	19604
0:02:15	28.9	8207	11351	13623	15044	16342	16814	16599	16900	16767	18322	18337	20096
0:02:20	28.9	8266	11370	13785	15144	16840	16988	17107	17229	17010	18598	18673	20171
0:02:25	28.9	8206	11410	13912	15457	17044	17488	17284	17589	17127	18915	19029	20608
0:02:30	28.9	8295	11248	14030	15676	17425	17633	17574	17839	17516	19366	19464	20935
0:02:35	28.8	8253	11505	14140	16030	17506	17952	17910	18240	17642	19632	19631	21507
0:02:40	28.8	8284	11386	14235	16205	17952	18465	18165	18461	17914	20032	20056	21815
0:02:45	28.8	8286	11454	14502	16448	18333	18758	18493	18643	18074	20362	20259	21922
0:02:50	28.8	8218	11428	14536	16688	18409	18836	18617	18978	18327	20502	20557	22382
0:02:55	28.8	8209	11428	14624	17048	18677	19334	19014	19538	18633	20970	20787	22647
0:03:00	28.7	8212	11411	14654	16958	18763	19632	19520	19599	19121	21543	21048	23136
0:03:05	28.7	8227	11324	14752	17344	19184	19858	19564	20028	19202	21492	21525	23326
0:03:10	28.7	8200	11383	14827	17554	19407	20196	19970	20302	19363	21850	21562	23598
0:03:15	28.7	8186	11501	14901	17729	19615	20542	20248	20769	19773	22228	22007	23988
0:03:20	28.7	8219	11472	14964	17813	19892	20605	20353	20809	20133	22530	22152	24482
0:03:25	28.6	8242	11438	15102	17839	20216	21057	20928	21335	20358	22762	22517	24599
0:03:30	28.6	8307	11477	14958	17961	20341	21280	20891	21351	20691	23129	22889	24673
0:03:35	28.6	8252	11338	14917	18152	20455	21467	21265	21744	20815	23325	23078	25223
0:03:40	28.6	8284	11342	14988	18207	20814	21641	21420	22016	21098	23686	23281	25597
0:03:45	28.6	8228	11403	15049	18336	20955	22023	21888	22316	21265	23840	23638	25877
0:03:50	28.6	8236	11382	14924	18503	21161	22163	21981	22632	21589	24353	23955	26019
0:03:55	28.5	8144	11401	14950	18446	21365	22214	22156	22945	21848	24508	24417	26264
0:04:00	28.5	8283	11404	15032	18190	21416	22785	22445	23237	22107	24956	24433	26444
0:04:05	28.5	8273	11455	15165	18522	21579	23175	22924	23643	22530	25336	24494	26723
0:04:10	28.5	8223	11387	15047	18431	21750	23451	23082	23844	22848	25359	25155	26971
0:04:15	28.5	8186	11321	15054	18501	21965	23515	23160	24169	23137	25595	25183	27407
0:04:20	28.5	8170	11388	15070	18492	22172	23860	23534	24492	23104	25935	25495	27706
0:04:25	28.4	8140	11311	15112	18621	22147	23991	23968	24689	23476	26163	25628	27767
0:04:30	28.4	8178	11480	15009	18418	22257	24031	24129	24835	24071	26560	25838	28298
0:04:35	28.4	8221	11361	15023	18480	22315	24433	24410	25132	24241	26768	26341	28338
0:04:40	28.4	8193	11319	15112	18392	22440	24703	24608	25436	24327	26875	26671	28746
0:04:45	28.4	8235	11441	14990	18434	22248	24688	24950	25521	24663	27037	26937	28797
0:04:50	28.4	8223	11332	15023	18459	22507	24888	24948	26013	24993	27305	27209	29286
0:04:55	28.3	8234	11431	14879	18466	22481	25130	25215	26156	25382	27410	27586	29407
0:05:00	28.3	8123	11461	14952	18530	22415	25222	25593	26498	25452	27806	27661	29542
0:05:05	28.3	8211	11413	15032	18464	22478	25201	25658	26735	25785	27848	27996	29861
0:05:10	28.3	8203	11280	15014	18431	22809	25292	25861	26804	25995	28233	28059	30160
0:05:15	28.3	8118	11316	14870	18603	22490	25676	26131	27030	26655	28295	28364	30280
0:05:20	28.3	8137	11344	14883	18517	22637	25558	26228	27541	26687	28740	28792	30585
0:05:25	28.2	8202	11382	14913	18431	22791	25601	26408	27490	26713	28908	28858	30608
0:05:30	28.2	8174	11251	14939	18463	22666	25913	26837	27734	27195	28935	29143	31172
0:05:35	28.2	8132	11407	15053	18420	22866	25731	26966	27815	27469	29300	29371	31223
0:05:40	28.2	8190	11222	14966	18344	22419	25934	27153	27953	27645	29406	29581	31425
0:05:45	28.2	8195	11275	14894	18310	22687	25817	27133	28390	28166	29662	29955	31520
0:05:50	28.2	8194	11443	14841	18543	22326	25844	27316	28594	28354	29850	29898	31662
0:05:55	28.1	8115	11235	14915	18434	22432	26023	27542	28641	28534	30190	30261	31960
0:06:00	28.1	8173	11350	14999	18446	22543	25938	27611	29193	28741	30205	30448	32425
0:06:05	28.1	8135	11245	15052	18555	22418	25888	27958	28908	29031	30561	30911	32127
0:06:10	28.1	8175	11377	14746	18455	22455	25959	28138	29173	29423	30483	31246	32649
0:06:15	28.1	8203	11256	14930	18496	22703	26015	28289	29349	29572	31006	31087	32833
0:06:20	28.1	8151	11393	14911	18421	22734	26089	28265	29604	29626	30902	31227	33030
0:06:25	28.1	8184	11249	14850	18616	22578	26267	28495	29915	29954	31023	31580	33030
0:06:30	28.0	8119	11229	14807	18308	22512	26082	28624	29813	30186	31268	31703	33004
0:06:35	28.0	8199	11248	14857	18339	22401	26243	28401	29860	30351	31297	31983	33552
0:06:40	28.0	8135	11248	14730	18359	22525	25782	28406	30246	30477	31859	32001	33599
0:06:45	28.0	8193	11445	14859	18194	22426	25997	28852	30145	30776	31845	32155	33620
0:06:50	28.0	8135	11187	14767	18315	22384	26096	28738	30426	30764	31884	32483	33897
0:06:55	28.0	8161	11221	14930	18373	22646	26016	28612	30258	30961	32033	32516	33893
0:07:00	28.0	8171	11221	14981	18255	22476	25846	28542	30743	31164	31761	32811	34077
0:07:05	27.9	8207	11250	14960	18221	22685	25820	28891	30520	31352	32282	33058	34453
0:07:10	27.9	8155	11216	14722	18350	22432	26035	28864	30451	31675	32478	33087	34344
0:07:15	27.9	8075	11182	14898	18397	22614	25899	28911	30643	31598	32318	33390	34830
0:07:20	27.9	8192	11254	14817	18467	22692	25826	28920	30329	31714	32621	33736	35022
0:07:25	27.9	8110	11225	14927	18201	22441	25630	28798	30691	31905	32431	33306	34886
0:07:30	27.9	8201	11155	14813	18239	22520	25983	28901	30234	32009	32604	33843	34865
0:07:35	27.9	8131	11294	14674	18196	22333	25897	28792	30958	32056	32648	33798	35119
0:07:40	27.8	8129	11175	14813	18297	22394	26057	28821	30237	32213	32416	34166	35304
0:07:45	27.8	8171	11238	14878	18251	22494	25833	28903	30500	32025	32800	34278	35437
0:07:50	27.8	8124	11216	14944	18216	22415	25852	28863	30460	32053	32977	34479	35590
0:07:55	27.8	8131	11198	14801	18245	22445	25832	29075	30340	32185	32888	34505	35435
0:08:00	27.8	8173	11229	14694	18223	22323	25734	28787	30588	32052	32985	34357	35469
0:08:05	27.8	8188	11208	14742	18253	22506	25919	28911	30579	32337	32951	34641	35799
0:08:10	27.8	8197	11158	14733	18140	22283	25871	29046	30484	32372	32935	34656	36051
0:08:15	27.8	8199	11181	14696	18414	22449	25499	28971	30437	32539	33179	34951	35897
0:08:20	27.8	8124	11237	14798	18121	22327	25855	28811	30495	32583	33111	34724	36084
0:08:25	27.7	8060	11202	14792	18185	22280	25927	28922	30627	32843	33018	34549	36046
0:08:30	27.7	8198	11201	14834	18295	22410	25688	28871	30493	32745	33232	34895	36041
0:08:35	27.7	8144	11210	14754	18129	22270	25730	28598	30391	32668	33230	34941	36457
0:08:40	27.7	8110	11158	14641	18101	22252	25960	28804	30639	32575	33376	35081	36073
0:08:45	27.7	8117	11114	14711	18266	22187	26032	28690	30666	32579	33391	35053	36727
0:08:50	27.7	8092	11292	14812	18255	22372	25783	28674	30616	32711	33247	35154	36463
0:08:55	27.7	8183	11206	14884	18176	22348	25739	28592	30546	32555	33218	35519	36564
0:09:00	27.6	8064	11142	14747	18049	22193	25737	28925	30531	32581	33394	35301	36278
0:09:05	27.6	8074	11156	14757	18203	22273	25634	28594	30547	32698	33458	35210	36751
0:09:10	27.6	8113	11139	14587	18225	22281	25545	28820	30649	32749	33371	35190	37116
0:09:15	27.6	8162	11305	14616	18114	22313	25539	28618	30316	32613	33532	35197	36831
0:09:20	27.6	8146	11172	14603	18241	22097	25469	28741	30467	32770	33496	35365	36670
0:09:25	27.6	8040	11079	14634	18239	22312	25605	28751	30354	32567	33292	35062	36893
0:09:30	27.6	8124	11103	14596	18105	22215	25717	28686	30424	32960	33428	35037	36615
0:09:35	27.6	8062	11133	14708	18166	22302	25741	28661	30366	32570	33301	35186	36966
0:09:40	27.6	8069	11110	14571	18106	22325	25696	28553	30458	32740	33544	35359	36969
0:09:45	27.5	8100	11214	14625	18169	22279	25916	28784	30250	32982	33509	35144	37012
0:09:50	27.5	8169	11118	14721	18060	22404	25517	28890	30579	33045	33531	35249	36912
0:09:55	27.5	8107	11041	14730	17960	22296	25766	28765	30337	32865	33810	35218	36689
0:10:00	27.5	8104	11201	14608	18039	22395	25293	28943	30321	33017	33664	35446	37097
0:10:05	27.5	8134	11188	14609	18243	22407	25554	28631	30304	32831	33567	35144	37429
0:10:10	27.5	8050	11180	14671	18264	22132	25569	28542	30547	32505	33999	35368	36824
0:10:15	27.5	8161	11134	14786	18096	22241	25660	28784	30445	32586	33743	35335	37200
0:10:20	27.5	8165	11169	14626	18058	22037	25540	28506	30234	33058	33738	35589	37268
0:10:25	27.4	8108	11137	14623	18164	22146	25667	28560	30443	32754	33882	35477	37106
0:10:30	27.4	8150	11206	14761	18084	22190	25526	28699	30498	32810	33734	35356	37198
0:10:35	27.4	8209	11088	14643	18023	22174	25469	28510	30315	32756	33462	35443	37010
0:10:40	27.4	8084	11066	14766	18181	22202	25521	28477	30306	32665	33725	35124	37119
0:10:45	27.4	8128	11050	14722	18073	22019	25525	28615	30447	32605	33818	35367	36932
0:10:50	27.4	8085	11159	14768	18133	22228	25518	28536	30602	32820	33916	35172	37435
0:10:55	27.4	8062	11094	14635	18086	22211	25369	28627	30110	32398	33753	35545	37121
0:11:00	27.4	8113	11096	14714	18006	22107	25539	28553	30110	32612	33732	35583	37332
0:11:05	27.4	8144	11158	14639	18156	22012	25737	28567	30154	32457	33823	35149	37138
0:11:10	27.4	8090	11107	14518	18276	22091	25623	28716	30170	32732	33757	35304	36852
0:11:15	27.4	8029	11235	14718	18193	21896	25389	28534	30304	32308	33453	35387	37124
0:11:20	27.3	8091	11143	14809	18156	22105	25431	28642	30059	32634	33847	35154	36877
0:11:25	27.3	8136	11106	14675	18204	22375	25523	28668	30198	32403	33897	34955	37086
0:11:30	27.3	8122	11095	14677	17947	22206	25440	28723	30125	32797	33829	35302	36943
0:11:35	27.3	8087	11061	14580	18191	22136	25704	28768	30151	32748	33802	35268	37025
0:11:40	27.3	8125	11000	14728	18106	22104	25511	28541	30325	32637	33863	35416	36900
0:11:45	27.3	8097	11016	14637	18037	21931	25502	28673	30174	32577	33608	35214	37220
0:11:50	27.3	8034	11057	14703	18186	22108	25425	28652	30475	32509	33617	35124	37015
0:11:55	27.3	8106	11094	14587	17958	22011	25471	28543	30110	32635	33832	35191	37029
0:12:00	27.3	8095	11074	14701	18034	22127	25380	28295	30571	32455	33385	35416	36871
0:12:05	27.2	8077	10988	14625	18004	22170	25621	28690	30421	32621	33607	35229	36919
0:12:10	27.2	8087	11130	14760	17947	21839	25558	28655	30314	32439	33923	35297	36716
0:12:15	27.2	8049	11138	14463	18044	21955	25428	28411	30208	32645	33692	35263	37034
0:12:20	27.2	8090	11109	14739	18149	21868	25375	28571	30207	32465	33881	35358	37074
0:12:25	27.2	8015	11022	14534	17975	22040	25463	28178	30257	32795	34298	34956	37034
0:12:30	27.2	8067	11089	14626	18011	21903	25434	28313	30106	32643	33782	35140	36875
0:12:35	27.2	8137	11218	14631	17896	22196	25339	28485	30148	32798	33620	35251	36818
0:12:40	27.2	8119	11044	14548	18032	22161	25341	28445	30386	32481	33897	35407	36848
0:12:45	27.2	8152	11049	14484	17912	22292	25151	28445	30427	32516	33920	34798	36774
0:12:50	27.2	8040	11067	14572	18032	22008	25320	28581	30177	32537	33877	34923	36633
0:12:55	27.2	7981	11082	14752	18033	22108	25352	28465	30167	32428	33779	35216	36638
0:13:00	27.1	8088	11022	14431	17892	21983	25527	28389	30291	32868	34048	35214	36516
0:13:05	27.1	8095	11038	14532	18075	22208	25361	28461	30460	32801	34022	35128	37005
0:13:10	27.1	8065	11037	14607	17898	22037	25296	28485	30128	32252	33720	35278	37037
0:13:15	27.1	8106	11105	14414	18069	21934	25628	28532	30323	32534	34122	35296	36831
0:13:20	27.1	8131	11024	14661	18118	21920	25320	28398	29911	32532	33729	35480	36875
0:13:25	27.1	8091	11041	14586	18070	21963	25179	28249	30219	32485	33699	35618	36709
0:13:30	27.1	8107	11097	14494	17912	22113	25395	28173	29923	32771	34024	35262	36815
0:13:35	27.1	8054	11031	14560	17997	22108	25228	28368	30174	32385	33684	35128	37128
0:13:40	27.1	8061	11131	14598	17946	22039	25376	28399	30054	32482	33738	35214	36647
0:13:45	27.1	8039	11033	14585	18068	22076	25341	28516	30116	32625	33756	35283	36895
0:13:50	27.1	8090	11093	14463	18098	22083	25222	28278	30094	32331	33870	35118	37134
0:13:55	27.1	8097	11102	14521	18130	22165	25466	28448	30028	32521	34146	35043	36895
0:14:00	27.1	8030	11022	14639	18097	22173	25457	28250	30086	32516	34158	35142	36826
0:14:05	27.0	8050	11111	14633	17953	21948	25415	28451	30105	32469	33924	34880	36960
0:14:10	27.0	8136	11024	14655	18001	22063	25200	28483	30224	32397	33911	35284	36776
0:14:15	27.0	8032	10934	14391	18002	22182	25261	28345	30281	32406	33823	35155	36833
0:14:20	27.0	8042	11014	14557	18074	22018	25211	28385	30070	32794	33876	35246	36683
0:14:25	27.0	8044	11013	14578	17981	21982	25427	28450	29939	32425	33665	35280	36863
0:14:30	27.0	8088	11021	14499	17991	21861	25211	28509	30040	32564	33961	35196	36715
0:14:35	27.0	8134	11123	14570	18088	21940	25395	28433	29997	32337	33940	35076	36919
0:14:40	27.0	8021	11026	14556	17925	22086	25503	28507	30014	32108	34193	35387	36912
0:14:45	27.0	8007	11073	14492	18118	22023	25310	28043	30254	32417	33735	35152	36825
0:14:50	27.0	8063	11021	14525	17888	22045	25158	28413	30225	32557	33679	34617	36816
0:14:55	27.0	8108	11030	14658	17936	22006	25433	28330	29917	32380	33685	35156	36899
0:15:00	27.0	8063	11028	14438	18046	21994	25429	28294	29994	32391	34120	34931	36778
0:15:05	27.0	8074	11043	14725	17959	21904	25224	28557	30110	32345	33951	35003	36870
0:15:10	26.9	8039	11097	14525	17839	21948	25090	28314	30033	32418	33687	35086	36768
0:15:15	26.9	8028	11027	14509	17843	21893	25381	28230	30043	32366	33538	34977	36697
0:15:20	26.9	7995	11015	14551	18002	21956	25333	28331	30016	32232	33690	34978	36507
0:15:25	26.9	8046	11100	14499	18111	21905	25270	28482	30308	32333	33683	35254	36830
0:15:30	26.9	8002	11054	14322	17962	22002	25212	28385	30248	32584	33977	35036	36757
0:15:35	26.9	8040	11038	14465	17896	22064	25261	28458	30154	32084	33569	34821	36522
0:15:40	26.9	8083	11070	14609	17941	22025	25347	28282	29977	32312	33719	34899	36968
0:15:45	26.9	8106	11064	14484	18056	22034	25189	28333	30217	32328	33735	34988	36944
0:15:50	26.9	7988	11028	14475	18042	21871	25245	28331	30254	32335	33833	35165	36474
0:15:55	26.9	8064	10985	14563	17857	22046	25189	28311	30200	32283	33590	35000	36813
0:16:00	26.9	8034	10962	14516	17911	21942	25260	28417	30036	32270	33716	34980	36724
0:16:05	26.9	8058	10935	14593	18090	21756	25110	28158	30163	32519	33790	34930	36706
0:16:10	26.9	8048	10899	14398	18029	21852	25392	28302	29773	32222	34047	34895	36957
0:16:15	26.9	8008	11049	14561	17842	22252	25196	28224	29939	32353	34014	34989	36878
0:16:20	26.9	8097	10996	14537	18057	21876	25255	28082	30296	32318	33802	34873	37096
0:16:25	26.8	8035	10975	14415	17927	22021	25168	28369	30307	32296	33841	34906	36826
0:16:30	26.8	8043	11102	14440	17908	21904	25481	28251	30077	32424	34002	35104	36686
0:16:35	26.8	8064	11045	14386	18022	21925	25360	28350	30026	32275	33686	35205	36839
0:16:40	26.8	7987	11040	14596	17998	21720	25150	28077	30350	32471	33919	35074	36692
0:16:45	26.8	8075	10968	14492	17953	21938	25232	28189	30027	32237	34010	35235	36731
0:16:50	26.8	8057	11065	14498	17937	21844	25326	28333	29966	32154	33627	35000	36876
0:16:55	26.8	7981	10959	14492	17839	21745	25266	28160	29999	32302	33822	35172	36637
0:17:00	26.8	8083	10987	14462	17915	22108	25035	28264	30072	32220	33753	34986	36833
0:17:05	26.8	8047	11005	14401	17998	21964	25446	28205	29680	32275	33773	35058	36657
0:17:10	26.8	8141	11002	14474	18026	21893	25200	28056	29922	32199	34086	35151	36683
0:17:15	26.8	8025	10981	14361	18088	21824	25077	28326	30100	32275	34059	34787	36851
0:17:20	26.8	8085	10980	14484	17967	21807	25354	28197	30324	32101	33939	35374	36484
0:17:25	26.8	8031	11058	14532	17857	21814	25299	28462	30083	32491	33652	34720	36594
0:17:30	26.8	8130	10980	14415	17764	21959	25333	28281	29854	32536	33876	34850	36382
0:17:35	26.8	7970	11055	14699	18055	21903	25195	28322	29920	32358	33708	34917	36639
0:17:40	26.7	8089	11052	14568	18010	21743	25260	28227	29922	32645	33742	35061	36645
0:17:45	26.7	7967	10981	14382	17980	21934	25302	28166	29851	32523	33834	34899	36310
0:17:50	26.7	8117	11019	14437	17913	21770	25057	28050	29827	32401	33674	35476	36779
0:17:55	26.7	8038	11056	14512	17894	21831	25365	28362	30132	32438	33663	34786	36726
0:18:00	26.7	8085	10972	14582	17794	22043	25246	28449	30076	32138	34198	34993	36970
0:18:05	26.7	8141	11057	14381	17926	21871	25089	28273	30100	32550	33726	34912	36890
0:18:10	26.7	8093	10951	14411	17991	21742	25134	28196	29885	32326	33924	35360	36790
0:18:15	26.7	8000	10916	14319	17813	22041	25503	28161	29970	32183	33820	34871	36901
0:18:20	26.7	8078	10927	14533	17978	21821	25322	28075	30002	32485	33408	34876	36892
0:18:25	26.7	8084	10928	14506	17876	21863	25001	28328	29778	32466	33521	35230	36829
0:18:30	26.7	8024	10919	14450	17966	21987	25054	28443	29892	32013	33646	35184	36800
0:18:35	26.7	8043	10954	14349	17892	21961	25302	28291	29863	32269	33898	35108	36668
0:18:40	26.7	8014	10991	14530	17858	21926	25127	28206	30042	32149	33898	35116	36631
0:18:45	26.7	8074	11014	14535	17976	21924	25228	28238	29791	32300	33761	34651	36919
0:18:50	26.7	8058	10902	14451	17865	21686	25225	28125	30066	32307	33761	35186	36794
0:18:55	26.7	8050	10920	14363	17893	21752	25099	28104	30095	32159	33821	35009	36859
0:19:00	26.7	7991	11031	14482	18106	21955	25270	28372	29891	32323	33861	34842	36475
0:19:05	26.7	8093	10958	14546	17906	22032	25138	28279	30013	32352	33849	35296	36814
0:19:10	26.6	8043	10906	14566	17865	21805	25045	28335	30129	32071	34041	34931	36720
0:19:15	26.6	8071	10886	14635	17807	22033	25134	28170	29851	32224	34070	34823	36763
0:19:20	26.6	8065	11029	14585	17806	21883	25155	28380	29993	32390	33652	34647	36717
0:19:25	26.6	8015	10908	14602	17885	22025	25111	28213	29933	32146	33636	35150	36169
0:19:30	26.6	8034	10995	14476	17822	21840	25153	28304	29964	32211	33935	35250	36582
0:19:35	26.6	8026	11030	14490	18074	21950	25040	28061	29947	32420	33778	35115	36802
0:19:40	26.6	8014	11036	14461	18037	22118	25075	28272	29846	32287	33806	34979	36808
0:19:45	26.6	8018	10905	14457	17857	22013	25263	28068	29890	32410	33842	35076	36782
0:19:50	26.6	8038	10996	14518	17813	22001	25219	28296	30135	32484	33956	34870	36775
0:19:55	26.6	8024	10994	14515	17907	21947	25082	28420	29837	32301	33832	34868	36757
0:20:00	26.6	8001	11014	14474	17979	21862	25169	28114	30081	32398	34185	34733	36279
0:20:05	26.6	8053	10996	14428	17824	21769	25191	28175	29799	32077	33990	34859	36885
0:20:10	26.6	7977	10983	14468	17949	21944	25261	28205	29781	32166	34106	35078	36631
0:20:15	26.6	8065	11032	14424	17983	21944	25286	28175	29971	32532	33896	35072	36759
0:20:20	26.6	8085	11055	14475	17728	22127	25116	28226	29988	32206	33879	35024	36871
0:20:25	26.6	8033	11002	14444	18088	21824	25078	28252	29880	32251	33831	34872	36447
0:20:30	26.6	8048	10989	14425	17873	21804	25208	28032	29942	32609	33869	35074	36873
0:20:35	26.6	8025	10982	14571	17924	21864	25089	28174	30000	32408	33690	35017	36543
0:20:40	26.6	8059	11031	14487	17977	21897	25163	28174	29934	32587	33724	35315	36895
0:20:45	26.6	7976	11009	14486	17990	21934	24985	27917	29927	32018	33585	34738	36615
0:20:50	26.6	8044	10975	14437	17941	21920	25335	27942	29923	32412	33959	35050	36649
0:20:55	26.6	8022	10968	14420	17863	21794	25018	27882	29966	32398	33746	35091	36724
0:21:00	26.5	8106	11072	14464	17993	21720	25223	28270	29867	32244	33739	34899	36700
0:21:05	26.5	7993	10988	14397	17945	21780	25278	28303	30008	32293	33806	35226	36851
0:21:10	26.5	8077	10992	14377	17842	22011	25165	28505	30048	32248	33552	35020	36253
0:21:15	26.5	8107	11014	14345	17944	21793	25095	28086	29806	32280	33830	34968	36643
0:21:20	26.5	7945	10977	14455	17898	21773	24895	28117	29748	32391	33848	34748	36766
0:21:25	26.5	8080	10876	14485	17837	21810	25110	28224	29987	32386	33912	35034	36871
0:21:30	26.5	8033	11048	14390	17822	21997	25217	28415	30051	32058	33740	34791	36817
0:21:35	26.5	8066	10865	14563	17898	21960	24963	28435	29930	32244	33667	34866	36426
0:21:40	26.5	8033	10983	14387	17740	21800	25069	28246	30047	32162	33810	34998	36619
0:21:45	26.5	8060	10901	14518	17819	21828	25087	28308	29974	32073	33596	34937	36822
0:21:50	26.5	8093	11028	14334	18011	21894	25093	28064	29740	32274	33731	35033	36696
0:21:55	26.5	8023	11000	14524	17825	21816	25061	28197	30064	32297	33717	35068	36537
0:22:00	26.5	8037	10989	14335	17877	21790	25095	28023	29967	32563	33840	34980	36503
0:22:05	26.5	8118	10942	14378	18034	21974	25036	27897	29653	32321	33650	34976	36797
0:22:10	26.5	8078	10935	14524	17757	21986	25360	28153	30119	32200	33863	35200	36576
0:22:15	26.5	8020	11096	14458	17790	21983	25192	28209	29743	32306	33878	35009	36313
0:22:20	26.5	8047	11018	14458	17860	21739	25103	28287	29896	32291	33843	34955	36539
0:22:25	26.5	8055	10995	14468	18072	21901	25255	27956	30129	32449	33608	34927	36709
0:22:30	26.5	7988	11004	14405	17939	21810	24985	28130	30346	32276	33771	34780	36839
0:22:35	26.5	8000	10976	14496	17881	21737	25345	28344	30096	32256	33746	35011	36707
0:22:40	26.5	8050	11060	14374	17930	21930	25246	28059	29746	32048	33854	35147	36732
0:22:45	26.5	8112	10917	14514	18142	21960	24943	28175	29692	32133	33926	34708	36477
0:22:50	26.5	7924	11021	14424	17855	21880	25059	28041	30152	32159	33655	34685	36666
0:22:55	26.5	7991	10912	14532	17733	21767	25185	27983	29921	31933	33557	35030	36845
0:23:00	26.5	8055	11018	14463	17805	21953	25339	28100	30067	32153	33759	34950	36331
0:23:05	26.5	7997	10979	14338	17860	21884	25221	28072	30131	32246	33876	35136	36580
0:23:10	26.4	8095	11039	14468	17892	21908	25134	28111	29827	32425	33771	35130	36579
0:23:15	26.4	8076	10972	14534	17839	21968	25215	28110	29828	32198	33856	34918	36587
