

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190128_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	1/28/2019
Time	4:47:10 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:20:00 (HH:MM:SS), Interval 0:00:05, 961 Reads
    Read	Fluorescence Endpoint
	C1..C12
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
0:00:00	30.0	7180	6961	7002	6967	6943	6881	7229	7033	7032	6953	6908	6970
0:00:05	30.0	7300	7043	7020	6947	6980	7043	7282	7101	7096	7023	6992	7023
0:00:10	30.0	7293	7140	7068	6981	7010	7004	7343	7119	7001	6950	6986	7035
0:00:15	30.0	7423	7123	7043	6970	7051	6966	7406	7067	7023	7026	7001	7042
0:00:20	30.0	7446	7103	7129	6974	6988	7038	7517	7177	7033	7026	7002	6971
0:00:25	30.0	7554	7172	7094	6970	7045	6989	7568	7199	7097	7036	6969	7092
0:00:30	30.0	7616	7171	7101	6993	7027	7009	7589	7138	7079	7031	7028	7037
0:00:35	30.0	7609	7231	7078	7059	6987	7009	7654	7179	7130	7001	7042	7037
0:00:40	30.0	7681	7209	7134	7014	7047	6990	7667	7182	7134	7010	7032	7082
0:00:45	30.0	7742	7131	7131	7047	7052	6982	7729	7193	7061	7043	7021	6976
0:00:50	30.0	7792	7269	7143	7012	7035	6993	7850	7245	7077	7036	7095	7058
0:00:55	30.0	7826	7191	7184	7032	7051	7073	7876	7246	7077	7035	7051	7027
0:01:00	30.0	7940	7277	7144	7037	7052	6986	7972	7276	7098	7041	7015	7036
0:01:05	30.0	7971	7297	7137	6968	7065	7030	7985	7333	7162	7065	7112	7103
0:01:10	30.0	8039	7312	7181	7017	7051	7012	8040	7338	7136	7026	7043	7024
0:01:15	30.0	8087	7310	7114	7037	7043	6988	8188	7325	7224	7033	7003	7021
0:01:20	30.0	8144	7348	7132	7025	7035	7041	8153	7366	7150	7036	7052	7084
0:01:25	30.0	8256	7357	7232	7048	7028	7041	8226	7343	7186	7052	7076	7032
0:01:30	30.0	8175	7383	7238	7084	7079	6968	8325	7344	7126	7076	7046	6990
0:01:35	30.0	8341	7447	7195	7054	7007	6992	8312	7388	7115	7099	7074	7040
0:01:40	30.0	8399	7384	7228	7083	7081	7031	8413	7449	7240	7055	7049	7051
0:01:45	30.0	8482	7415	7185	7073	7097	7044	8459	7444	7261	7064	7030	7035
0:01:50	30.0	8554	7424	7208	7086	7091	7044	8599	7412	7203	7067	7005	7063
0:01:55	30.0	8596	7401	7224	7115	7054	7043	8622	7521	7155	7039	7006	7022
0:02:00	30.0	8679	7442	7307	7054	7030	7069	8731	7497	7238	7069	7092	7051
0:02:05	30.0	8755	7595	7208	7016	7143	7051	8769	7507	7246	7075	7039	7002
0:02:10	30.0	8722	7524	7306	7126	7121	7033	8855	7579	7229	7108	7067	7118
0:02:15	30.0	8801	7562	7258	7057	7046	7077	8925	7474	7222	7059	7028	7071
0:02:20	30.0	8860	7543	7275	7087	7074	7103	8989	7582	7257	7111	7050	7044
0:02:25	30.0	8975	7588	7334	7059	7116	7093	9113	7631	7283	7040	7050	7064
0:02:30	30.0	9005	7602	7313	7139	7114	7099	9209	7582	7278	7137	7075	7043
0:02:35	30.0	9105	7621	7308	7102	7136	7118	9178	7600	7291	7033	7049	7115
0:02:40	30.0	9163	7602	7262	7047	7097	7085	9241	7614	7259	7063	7077	7071
0:02:45	30.0	9125	7673	7295	7106	7152	7081	9332	7681	7277	7108	7121	7133
0:02:50	30.0	9223	7670	7311	7092	7158	7115	9410	7722	7276	7046	7033	7097
0:02:55	30.0	9349	7622	7305	7120	7185	7034	9439	7709	7290	7077	7099	7101
0:03:00	30.0	9481	7642	7295	7190	7161	7098	9508	7657	7255	7083	6977	7064
0:03:05	30.0	9533	7702	7340	7175	7204	7098	9587	7822	7306	7079	7078	7038
0:03:10	30.0	9489	7675	7377	7151	7069	7072	9730	7810	7289	7086	7056	7067
0:03:15	30.1	9603	7746	7327	7101	7122	7066	9694	7734	7323	7114	7136	7065
0:03:20	30.0	9716	7757	7323	7157	7157	7130	9824	7826	7373	7086	7113	7127
0:03:25	30.0	9655	7786	7380	7222	7144	7074	9883	7826	7339	7127	7054	7099
0:03:30	30.0	9823	7725	7437	7080	7173	7037	9794	7809	7333	7115	7071	7056
0:03:35	30.0	9826	7791	7344	7117	7153	7083	9991	7815	7379	7129	7073	7123
0:03:40	30.0	9834	7758	7384	7162	7059	7087	10051	7857	7366	7120	7112	7042
0:03:45	30.0	9869	7851	7393	7113	7105	7052	10150	7861	7445	7124	7068	7100
0:03:50	30.0	10002	7819	7411	7110	7171	7112	10187	7820	7367	7156	7131	7051
0:03:55	30.0	10100	7894	7388	7104	7202	7098	10283	7883	7355	7107	7130	7144
0:04:00	30.1	10114	7819	7365	7166	7179	7147	10308	7843	7378	7158	7088	7083
0:04:05	30.1	10164	7887	7388	7176	7144	7027	10419	7914	7412	7146	7120	7106
0:04:10	30.1	10271	7909	7395	7144	7135	7089	10493	7939	7461	7133	7167	7114
0:04:15	30.0	10352	7875	7411	7173	7172	7044	10541	7953	7450	7131	7128	7121
0:04:20	30.0	10460	8027	7401	7164	7140	7108	10647	7903	7390	7166	7108	7069
0:04:25	30.0	10399	7987	7404	7165	7191	7094	10578	7978	7426	7164	7085	7114
0:04:30	30.0	10456	8019	7386	7146	7130	7163	10735	7986	7401	7202	7153	7099
0:04:35	30.0	10497	8059	7461	7193	7128	7052	10813	7893	7426	7151	7135	7110
0:04:40	30.0	10611	7967	7394	7154	7135	7085	10826	7964	7478	7185	7099	7114
0:04:45	30.0	10801	8013	7486	7201	7154	7101	10978	8063	7477	7138	7125	7138
0:04:50	30.0	10728	8073	7490	7173	7195	7094	11080	8088	7498	7254	7177	7139
0:04:55	30.0	10881	8078	7474	7182	7184	7069	11107	8048	7496	7198	7187	7149
0:05:00	30.0	10840	8106	7435	7187	7208	7091	11184	8061	7477	7203	7152	7124
0:05:05	30.0	10969	8113	7468	7234	7202	7119	11254	8108	7510	7209	7147	7142
0:05:10	30.0	10998	8154	7454	7218	7208	7040	11332	8125	7509	7207	7121	7129
0:05:15	30.0	11167	8209	7472	7188	7147	7113	11454	8183	7543	7205	7187	7101
0:05:20	30.0	11209	8159	7465	7144	7184	7000	11478	8118	7563	7214	7170	7125
0:05:25	30.0	11183	8148	7496	7204	7230	7100	11602	8181	7521	7261	7169	7170
0:05:30	30.0	11229	8129	7475	7220	7177	7079	11730	8230	7542	7222	7167	7130
0:05:35	30.0	11456	8225	7547	7154	7204	7118	11701	8295	7551	7243	7180	7076
0:05:40	30.0	11453	8253	7479	7220	7169	7126	11754	8188	7535	7237	7147	7138
0:05:45	30.0	11543	8262	7460	7183	7183	7119	11874	8258	7584	7219	7111	7114
0:05:50	30.1	11581	8243	7509	7220	7157	7073	11875	8280	7603	7227	7172	7093
0:05:55	30.0	11680	8267	7489	7205	7154	7102	12031	8326	7586	7257	7138	7122
0:06:00	30.0	11777	8325	7511	7129	7176	7178	12020	8357	7625	7236	7074	7172
0:06:05	30.0	11769	8323	7616	7226	7177	7094	12230	8368	7631	7245	7117	7102
0:06:10	30.0	11854	8376	7530	7224	7180	7028	12332	8373	7585	7215	7134	7129
0:06:15	30.0	11860	8334	7484	7234	7168	7155	12323	8407	7640	7228	7113	7140
0:06:20	30.0	12011	8371	7530	7245	7237	7116	12365	8408	7691	7234	7172	7080
0:06:25	30.0	12129	8370	7600	7267	7215	7115	12466	8376	7766	7220	7134	7108
0:06:30	30.0	12049	8454	7652	7307	7212	7108	12556	8413	7572	7227	7150	7064
0:06:35	30.0	12139	8402	7584	7234	7231	7101	12648	8476	7704	7248	7205	7122
0:06:40	30.0	12207	8431	7576	7290	7260	7076	12607	8524	7760	7234	7159	7148
0:06:45	30.0	12411	8445	7568	7194	7260	7153	12875	8439	7711	7201	7145	7154
0:06:50	30.0	12421	8491	7582	7210	7188	7106	12762	8468	7746	7204	7121	7092
0:06:55	30.0	12443	8466	7517	7302	7209	7116	12880	8542	7737	7227	7148	7165
0:07:00	30.0	12533	8551	7574	7227	7226	7135	13114	8460	7742	7205	7211	7150
0:07:05	30.0	12601	8556	7550	7238	7275	7115	12995	8520	7669	7265	7211	7089
0:07:10	30.0	12586	8590	7585	7196	7232	7110	13159	8602	7720	7285	7181	7161
0:07:15	30.0	12594	8580	7635	7247	7175	7090	13191	8571	7768	7257	7190	7192
0:07:20	30.0	12835	8668	7548	7253	7165	7070	13280	8560	7715	7276	7147	7089
0:07:25	30.0	12880	8578	7632	7242	7230	7152	13366	8638	7703	7315	7163	7126
0:07:30	30.0	12874	8610	7596	7313	7232	7076	13447	8643	7763	7243	7198	7165
0:07:35	30.0	12949	8636	7652	7249	7245	7112	13542	8660	7729	7299	7102	7193
0:07:40	30.0	13109	8618	7659	7270	7244	7139	13643	8659	7719	7257	7121	7142
0:07:45	30.0	13161	8638	7647	7308	7242	7110	13619	8694	7773	7259	7165	7113
0:07:50	30.0	13083	8654	7664	7326	7255	7158	13800	8679	7794	7308	7198	7156
0:07:55	30.0	13163	8770	7706	7338	7236	7132	13830	8724	7761	7311	7140	7079
0:08:00	30.0	13293	8769	7681	7256	7255	7115	13901	8753	7781	7270	7190	7164
0:08:05	30.0	13284	8729	7746	7320	7248	7100	14076	8730	7768	7273	7214	7113
0:08:10	30.0	13535	8836	7750	7323	7246	7110	14166	8812	7803	7301	7190	7110
0:08:15	30.0	13414	8774	7654	7307	7258	7075	14127	8802	7836	7247	7207	7166
0:08:20	30.0	13548	8882	7635	7240	7248	7150	14200	8803	7837	7325	7233	7119
0:08:25	30.0	13559	8856	7647	7240	7237	7061	14419	8806	7776	7287	7206	7129
0:08:30	30.0	13674	8780	7709	7277	7285	7091	14522	8859	7844	7269	7210	7135
0:08:35	30.0	13699	8841	7624	7262	7268	7102	14481	8851	7802	7323	7200	7142
0:08:40	30.0	13703	8870	7743	7250	7241	7127	14535	8872	7827	7262	7151	7143
0:08:45	30.0	13839	8975	7735	7324	7273	7146	14633	8910	7789	7343	7168	7209
0:08:50	30.0	13857	8914	7764	7278	7290	7153	14649	8919	7858	7285	7296	7156
0:08:55	30.0	14052	8984	7790	7354	7282	7135	14934	8957	7895	7275	7181	7151
0:09:00	30.0	14078	8933	7732	7250	7254	7109	14985	8948	7820	7291	7171	7208
0:09:05	30.0	14007	8948	7686	7234	7276	7096	14868	9026	7872	7306	7213	7132
0:09:10	30.0	14168	9030	7776	7287	7273	7121	15005	8892	7890	7342	7271	7181
0:09:15	30.0	14264	9050	7813	7318	7321	7107	14978	8983	7886	7330	7177	7229
0:09:20	30.0	14233	9064	7745	7336	7317	7127	15106	9004	7930	7355	7100	7163
0:09:25	30.0	14321	8997	7766	7368	7318	7165	15193	8985	7854	7340	7220	7116
0:09:30	30.0	14348	9101	7827	7383	7319	7116	15306	9153	7920	7314	7212	7159
0:09:35	30.0	14540	9123	7834	7398	7282	7116	15192	9160	7938	7345	7232	7198
0:09:40	30.0	14593	9104	7814	7338	7298	7159	15376	9154	7991	7359	7231	7159
0:09:45	30.0	14594	9112	7809	7313	7282	7118	15517	9126	7935	7360	7221	7140
0:09:50	30.0	14651	9150	7790	7295	7262	7147	15473	9094	7909	7356	7236	7219
0:09:55	30.0	14744	9154	7817	7329	7263	7222	15595	9175	7968	7347	7182	7147
0:10:00	30.0	14644	9215	7840	7331	7297	7127	15625	9154	7991	7354	7210	7165
0:10:05	30.0	14904	9244	7798	7384	7241	7104	15693	9229	7941	7363	7197	7164
0:10:10	30.0	14892	9191	7853	7365	7310	7117	15814	9216	7963	7320	7230	7149
0:10:15	30.0	14974	9264	7891	7348	7310	7094	15790	9244	8025	7321	7179	7186
0:10:20	30.0	14999	9271	7796	7375	7270	7106	15830	9226	7962	7378	7258	7142
0:10:25	30.0	15047	9303	7782	7312	7275	7153	15983	9314	7954	7348	7193	7222
0:10:30	30.0	15065	9348	7827	7390	7271	7157	16048	9306	8027	7412	7250	7180
0:10:35	30.1	15158	9322	7820	7397	7225	7164	16123	9364	8031	7398	7193	7180
0:10:40	30.0	15327	9305	7864	7382	7302	7125	16090	9263	8068	7416	7251	7222
0:10:45	30.0	15209	9411	7853	7348	7227	7154	16162	9334	8009	7293	7152	7156
