

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190130_GAP_assay.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	1/30/2019
Time	2:47:52 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 1:23:00 (HH:MM:SS), Interval 0:00:05, 997 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
0:07:25	30.0	3015	2796	3044	2958	3090	3234	3400	2492	4480	5059	5951	3474
0:07:30	30.0	3012	2816	3035	2943	3107	3270	3451	2505	4487	5038	5997	3482
0:07:35	30.0	2966	2769	3020	2968	3126	3259	3423	2513	4477	5046	6049	3487
0:07:40	30.0	2973	2783	3050	2975	3127	3254	3438	2466	4489	4994	5997	3485
0:07:45	30.0	2962	2812	3050	2973	3153	3275	3433	2503	4490	5048	5953	3464
0:07:50	30.0	2961	2812	3067	2976	3150	3285	3436	2476	4497	5021	6015	3428
0:07:55	30.0	2955	2809	3071	2970	3158	3280	3420	2484	4536	5076	6018	3466
0:08:00	30.0	2955	2789	3101	2968	3124	3319	3467	2493	4493	5048	6091	3452
0:08:05	30.0	2970	2833	3057	2977	3133	3305	3435	2498	4500	5073	6058	3468
0:08:10	30.0	2966	2806	3044	2992	3139	3342	3454	2490	4500	5034	6030	3472
0:08:15	30.0	2942	2812	3068	2997	3160	3323	3442	2500	4500	5073	6109	3456
0:08:20	30.0	2905	2830	3106	3002	3152	3303	3449	2487	4492	5122	6100	3463
0:08:25	30.0	2925	2797	3065	2957	3175	3306	3506	2487	4511	5078	6071	3476
0:08:30	30.0	2927	2797	3082	2988	3204	3333	3498	2458	4519	5099	6104	3435
0:08:35	30.0	2936	2802	3093	2979	3221	3315	3463	2505	4500	5110	6098	3440
0:08:40	30.0	2931	2837	3127	2985	3206	3314	3488	2482	4593	5106	6052	3456
0:08:45	30.0	2940	2823	3102	2991	3207	3327	3469	2471	4535	5072	6121	3430
0:08:50	30.0	2937	2846	3100	3013	3206	3326	3512	2479	4538	5112	6121	3485
0:08:55	30.0	2925	2851	3094	3000	3208	3365	3502	2483	4573	5096	6163	3455
0:09:00	30.0	2906	2793	3080	3018	3217	3356	3496	2478	4580	5172	6150	3450
0:09:05	30.0	2933	2826	3124	3025	3200	3363	3485	2486	4536	5168	6167	3408
0:09:10	30.0	2962	2816	3105	3035	3214	3345	3507	2475	4577	5139	6205	3458
0:09:15	30.0	2927	2838	3127	3015	3183	3369	3536	2495	4576	5160	6203	3419
0:09:20	30.0	2923	2816	3132	3031	3225	3384	3508	2475	4581	5143	6170	3469
0:09:25	30.0	2939	2817	3139	3021	3245	3369	3531	2466	4616	5181	6141	3443
0:09:30	30.0	2969	2843	3156	3036	3257	3382	3527	2489	4591	5113	6214	3464
0:09:35	30.0	2959	2837	3146	3032	3253	3382	3533	2455	4567	5202	6216	3423
0:09:40	30.0	2949	2838	3182	3048	3241	3354	3551	2495	4591	5153	6238	3422
0:09:45	30.0	2931	2828	3120	3049	3248	3367	3524	2483	4612	5135	6201	3468
0:09:50	30.0	2955	2851	3146	3070	3243	3390	3538	2467	4606	5210	6266	3445
0:09:55	30.0	2966	2840	3131	3074	3251	3356	3561	2461	4629	5209	6227	3440
0:10:00	30.0	2936	2860	3147	3053	3272	3408	3565	2483	4555	5214	6211	3429
0:10:05	30.0	2989	2821	3168	3057	3288	3388	3585	2451	4616	5239	6234	3417
0:10:10	30.0	2966	2856	3188	3069	3270	3417	3576	2479	4574	5238	6239	3413
0:10:15	30.0	2952	2838	3177	3062	3292	3418	3591	2471	4595	5240	6224	3428
0:10:20	30.0	2988	2879	3218	3066	3309	3390	3606	2464	4649	5229	6257	3449
0:10:25	30.0	2974	2852	3189	3090	3299	3360	3580	2468	4627	5225	6304	3431
0:10:30	30.0	3014	2870	3190	3071	3284	3428	3625	2470	4632	5248	6277	3458
0:10:35	30.0	2998	2825	3216	3090	3323	3409	3598	2468	4669	5263	6284	3445
0:10:40	30.0	2989	2866	3194	3080	3310	3430	3634	2498	4649	5252	6262	3460
0:10:45	30.0	3015	2876	3199	3088	3320	3422	3620	2444	4654	5222	6342	3463
0:10:50	30.0	3015	2877	3223	3054	3338	3448	3599	2482	4672	5256	6249	3422
0:10:55	30.0	2969	2885	3229	3109	3319	3421	3641	2480	4646	5328	6314	3387
0:11:00	30.0	3019	2857	3206	3122	3314	3473	3653	2440	4670	5272	6263	3464
0:11:05	30.0	3024	2883	3217	3085	3336	3453	3606	2477	4676	5297	6386	3434
0:11:10	30.0	2977	2885	3224	3112	3351	3435	3634	2493	4681	5268	6336	3447
0:11:15	30.0	3037	2903	3231	3144	3387	3479	3655	2458	4680	5289	6368	3453
0:11:20	30.0	3043	2892	3218	3135	3328	3461	3680	2470	4695	5270	6381	3432
0:11:25	30.0	3065	2891	3257	3142	3328	3464	3653	2441	4682	5297	6378	3439
0:11:30	30.0	3021	2879	3238	3121	3331	3476	3658	2464	4697	5293	6412	3409
0:11:35	30.0	3030	2902	3263	3140	3337	3457	3702	2481	4690	5337	6417	3428
0:11:40	30.0	3041	2909	3272	3125	3388	3508	3675	2468	4669	5332	6410	3380
0:11:45	30.0	3043	2894	3262	3166	3354	3479	3677	2484	4667	5330	6428	3434
0:11:50	30.0	3070	2936	3262	3153	3381	3476	3701	2471	4700	5292	6438	3435
0:11:55	30.0	3055	2896	3237	3148	3365	3514	3655	2441	4725	5306	6426	3441
0:12:00	30.0	3049	2909	3271	3179	3410	3496	3701	2478	4703	5355	6455	3416
0:12:05	30.0	3078	2911	3258	3163	3371	3516	3695	2459	4719	5378	6424	3442
0:12:10	30.0	3105	2891	3280	3189	3389	3501	3691	2463	4747	5362	6421	3432
0:12:15	30.0	3047	2903	3258	3170	3407	3511	3716	2457	4706	5385	6473	3437
0:12:20	30.0	3071	2915	3275	3177	3413	3541	3758	2463	4742	5318	6456	3453
0:12:25	30.0	3056	2915	3282	3181	3406	3565	3737	2472	4733	5364	6504	3423
0:12:30	30.0	3064	2905	3302	3184	3425	3514	3727	2482	4776	5457	6430	3409
0:12:35	30.0	3096	2892	3272	3175	3435	3490	3756	2477	4754	5361	6502	3445
0:12:40	30.0	3045	2911	3280	3192	3432	3565	3759	2471	4795	5389	6518	3400
0:12:45	30.0	3091	2910	3332	3219	3446	3565	3739	2460	4780	5461	6538	3410
0:12:50	30.0	3046	2920	3319	3215	3422	3524	3739	2478	4742	5386	6518	3432
0:12:55	30.0	3085	2920	3310	3220	3410	3572	3773	2457	4768	5420	6523	3438
0:13:00	30.0	3091	2920	3343	3239	3444	3576	3748	2460	4769	5463	6545	3464
0:13:05	30.0	3082	2914	3290	3214	3450	3579	3736	2457	4807	5451	6487	3427
0:13:10	30.0	3126	2919	3290	3199	3462	3572	3761	2457	4798	5436	6558	3434
0:13:15	30.0	3114	2920	3335	3192	3478	3571	3789	2468	4779	5443	6533	3408
0:13:20	30.0	3103	2897	3312	3206	3475	3582	3773	2461	4797	5506	6564	3414
0:13:25	30.0	3094	2924	3305	3225	3460	3598	3769	2467	4800	5469	6581	3424
0:13:30	30.0	3107	2931	3347	3266	3443	3609	3783	2463	4784	5456	6572	3421
0:13:35	30.0	3106	2929	3312	3219	3470	3551	3788	2456	4792	5463	6626	3410
0:13:40	30.0	3104	2954	3323	3242	3458	3608	3795	2458	4798	5438	6670	3440
0:13:45	30.0	3127	2915	3315	3268	3451	3569	3780	2463	4786	5474	6584	3373
0:13:50	30.0	3114	2943	3324	3228	3501	3583	3800	2455	4848	5546	6605	3403
0:13:55	30.0	3131	2930	3324	3238	3541	3643	3842	2475	4851	5473	6650	3410
0:14:00	30.0	3134	2944	3327	3267	3470	3589	3850	2489	4842	5490	6627	3393
0:14:05	30.0	3130	2946	3393	3259	3513	3585	3809	2453	4819	5531	6692	3401
0:14:10	30.0	3117	2957	3359	3262	3488	3630	3829	2453	4824	5530	6615	3401
0:14:15	30.0	3169	2912	3355	3283	3501	3614	3808	2418	4832	5487	6663	3427
0:14:20	30.0	3150	2955	3373	3245	3534	3614	3855	2459	4860	5580	6741	3423
0:14:25	30.0	3131	2960	3376	3243	3524	3620	3852	2442	4846	5497	6613	3403
0:14:30	30.0	3161	2950	3367	3278	3515	3636	3848	2464	4872	5530	6702	3424
0:14:35	30.0	3146	2980	3365	3289	3539	3616	3847	2468	4825	5554	6673	3399
0:14:40	30.0	3148	2941	3403	3261	3558	3643	3887	2461	4862	5571	6659	3407
0:14:45	30.0	3157	2986	3385	3302	3509	3659	3893	2453	4895	5568	6733	3427
0:14:50	30.0	3114	2953	3394	3311	3547	3640	3865	2464	4897	5576	6723	3411
0:14:55	30.0	3163	2969	3403	3275	3554	3643	3899	2452	4875	5581	6746	3387
0:15:00	30.0	3190	2971	3414	3329	3548	3673	3898	2438	4853	5553	6750	3409
0:15:05	30.0	3156	2957	3377	3287	3596	3661	3851	2421	4865	5605	6732	3390
0:15:10	30.0	3135	2981	3411	3280	3549	3665	3875	2470	4897	5529	6771	3387
0:15:15	30.0	3187	2979	3417	3294	3566	3654	3903	2430	4826	5545	6825	3421
0:15:20	30.0	3162	2942	3429	3319	3574	3706	3899	2438	4927	5642	6812	3419
0:15:25	30.0	3170	2976	3403	3306	3563	3678	3875	2447	4885	5595	6822	3380
0:15:30	30.0	3135	2949	3400	3280	3597	3700	3928	2428	4967	5612	6813	3405
0:15:35	30.0	3167	3000	3411	3343	3563	3666	3962	2468	4917	5584	6840	3414
0:15:40	30.0	3174	2988	3401	3326	3597	3693	3894	2457	4962	5638	6790	3395
0:15:45	30.0	3181	3013	3408	3298	3593	3697	3905	2454	4888	5675	6862	3408
0:15:50	30.0	3174	2994	3456	3351	3563	3706	3955	2436	4922	5619	6796	3393
0:15:55	30.0	3170	2983	3426	3347	3561	3720	3898	2442	4967	5669	6854	3426
0:16:00	30.0	3155	2984	3435	3353	3622	3720	3950	2442	4910	5669	6850	3382
0:16:05	30.0	3189	3019	3455	3350	3629	3697	3945	2419	4983	5699	6817	3395
0:16:10	30.0	3157	2992	3460	3350	3609	3706	3937	2467	4986	5659	6897	3395
0:16:15	30.0	3164	2973	3429	3367	3577	3746	3935	2457	4964	5693	6832	3388
0:16:20	30.0	3161	2992	3468	3342	3633	3706	3945	2465	5006	5659	6845	3394
0:16:25	30.0	3163	2985	3479	3367	3601	3723	3988	2458	4986	5700	6943	3376
0:16:30	30.0	3174	3011	3459	3367	3619	3739	4009	2440	4964	5703	6920	3406
0:16:35	30.1	3192	2980	3457	3373	3665	3750	3976	2456	4983	5706	6907	3399
0:16:40	30.0	3203	3000	3464	3345	3638	3736	3990	2439	4961	5688	6904	3370
0:16:45	30.0	3159	2996	3481	3370	3635	3743	3962	2475	4973	5716	6933	3405
0:16:50	30.0	3212	2994	3477	3355	3648	3783	4015	2451	5009	5713	6832	3406
0:16:55	30.0	3178	3002	3490	3389	3636	3747	3998	2450	5025	5719	6970	3372
0:17:00	30.0	3208	2984	3487	3376	3684	3785	3992	2448	5000	5744	6963	3342
0:17:05	30.0	3155	2995	3480	3392	3627	3754	3978	2455	5029	5734	6993	3402
0:17:10	30.0	3186	2994	3477	3393	3663	3815	4028	2426	5013	5747	6968	3400
0:17:15	30.0	3198	3018	3518	3391	3694	3796	4044	2454	5025	5794	7045	3381
0:17:20	30.1	3185	3005	3495	3399	3680	3790	4014	2439	4982	5763	6980	3384
0:17:25	30.0	3166	3004	3494	3436	3678	3806	4021	2431	5021	5780	7051	3388
0:17:30	30.0	3190	3038	3472	3409	3658	3771	4029	2428	5035	5799	7011	3401
0:17:35	30.0	3208	3023	3517	3437	3663	3819	4056	2465	5032	5781	7004	3389
0:17:40	30.0	3188	3014	3515	3443	3677	3822	4004	2450	5046	5818	7024	3382
0:17:45	30.0	3184	3006	3509	3475	3716	3812	4038	2443	5029	5770	7039	3375
0:17:50	30.0	3191	3037	3476	3449	3674	3828	4025	2438	5032	5793	7012	3386
0:17:55	30.0	3191	3010	3549	3409	3704	3849	3991	2469	5019	5858	6988	3380
0:18:00	30.0	3230	3026	3544	3444	3667	3836	4051	2451	5045	5836	6975	3396
0:18:05	30.0	3173	3029	3506	3399	3722	3824	4047	2456	5057	5839	7069	3404
0:18:10	30.0	3215	3011	3507	3428	3708	3841	4061	2450	5076	5832	7125	3396
0:18:15	30.0	3206	3000	3533	3448	3706	3845	4086	2441	5094	5825	7039	3400
0:18:20	30.0	3197	3029	3490	3438	3727	3823	4088	2429	5038	5863	7100	3419
0:18:25	30.0	3230	3017	3517	3435	3694	3880	4101	2445	5069	5836	7116	3402
0:18:30	30.0	3199	3070	3557	3456	3744	3850	4120	2433	5044	5923	7067	3414
0:18:35	30.0	3209	3029	3522	3448	3733	3871	4075	2421	5075	5859	7162	3402
0:18:40	30.0	3228	3033	3546	3449	3775	3916	4088	2435	5082	5850	7116	3399
0:18:45	30.0	3180	3044	3563	3464	3743	3887	4104	2443	5090	5953	7160	3404
0:18:50	30.0	3211	3023	3553	3443	3772	3875	4155	2426	5093	5888	7132	3403
0:18:55	30.0	3210	3042	3543	3446	3767	3874	4104	2449	5096	5874	7130	3413
0:19:00	30.0	3224	3077	3537	3476	3757	3864	4099	2404	5085	5898	7130	3413
0:19:05	30.0	3205	3019	3560	3452	3767	3902	4128	2438	5139	5886	7209	3404
0:19:10	30.0	3207	3027	3570	3505	3749	3908	4140	2447	5126	5919	7166	3397
0:19:15	30.0	3223	3054	3556	3507	3775	3877	4151	2412	5175	5913	7234	3394
0:19:20	30.0	3180	3074	3571	3472	3796	3902	4128	2426	5116	5925	7302	3356
0:19:25	30.0	3222	3047	3584	3468	3807	3897	4141	2434	5098	6000	7209	3413
0:19:30	30.0	3240	3083	3595	3479	3777	3926	4124	2448	5151	5902	7177	3386
0:19:35	30.0	3223	3095	3583	3493	3794	3910	4128	2448	5190	5936	7209	3418
0:19:40	30.0	3226	3070	3555	3512	3805	3908	4177	2468	5137	5943	7208	3390
0:19:45	30.0	3233	3096	3584	3503	3830	3944	4206	2424	5125	5934	7257	3365
0:19:50	30.0	3235	3086	3596	3490	3815	3943	4158	2435	5137	5936	7231	3392
0:19:55	30.0	3199	3051	3558	3514	3798	3920	4152	2420	5194	5995	7187	3397
0:20:00	30.0	3223	3073	3569	3510	3829	3952	4172	2434	5229	6055	7243	3415
0:20:05	30.0	3249	3076	3577	3488	3846	3968	4171	2435	5190	5972	7255	3418
0:20:10	30.0	3227	3075	3635	3513	3834	3971	4185	2439	5173	6015	7246	3403
0:20:15	30.0	3239	3092	3632	3522	3834	3979	4143	2462	5205	5971	7283	3353
0:20:20	30.0	3240	3093	3590	3525	3832	3942	4199	2435	5218	6019	7305	3420
0:20:25	30.0	3268	3094	3602	3522	3826	3964	4227	2423	5173	6026	7266	3419
0:20:30	30.0	3248	3108	3634	3536	3812	3997	4229	2458	5242	5988	7336	3377
0:20:35	30.0	3244	3076	3646	3543	3851	3985	4179	2423	5199	6025	7386	3374
0:20:40	30.0	3258	3109	3615	3541	3818	3969	4220	2418	5178	6056	7340	3416
0:20:45	30.0	3271	3113	3644	3559	3873	3984	4232	2454	5237	6063	7360	3384
0:20:50	30.0	3234	3085	3596	3534	3899	4000	4232	2431	5262	6087	7325	3394
0:20:55	30.0	3253	3092	3646	3556	3863	4013	4219	2415	5235	6091	7387	3386
0:21:00	30.0	3259	3099	3647	3536	3880	3994	4230	2442	5241	6049	7371	3388
0:21:05	30.0	3272	3080	3649	3545	3867	4008	4203	2433	5231	6042	7418	3367
0:21:10	30.0	3263	3063	3659	3539	3883	4022	4227	2409	5253	6077	7399	3411
0:21:15	30.0	3266	3132	3651	3567	3896	4033	4244	2428	5266	6112	7381	3384
0:21:20	30.0	3257	3094	3632	3566	3866	4017	4281	2423	5261	6147	7415	3405
0:21:25	30.0	3249	3125	3684	3538	3878	4056	4284	2401	5286	6119	7504	3377
0:21:30	30.0	3234	3103	3677	3596	3893	4051	4270	2427	5279	6065	7412	3388
0:21:35	30.0	3261	3115	3657	3564	3916	4048	4285	2418	5305	6141	7444	3397
0:21:40	30.1	3274	3105	3678	3589	3909	4065	4271	2440	5319	6140	7466	3385
0:21:45	30.0	3253	3133	3676	3587	3947	4028	4257	2446	5275	6137	7445	3364
0:21:50	30.0	3234	3137	3680	3596	3923	4017	4282	2429	5319	6126	7390	3397
0:21:55	30.0	3278	3133	3668	3612	3915	4098	4243	2418	5304	6069	7425	3386
0:22:00	30.0	3267	3128	3696	3623	3940	4034	4312	2411	5267	6150	7461	3407
0:22:05	30.0	3245	3153	3663	3594	3943	4059	4340	2413	5268	6167	7537	3389
0:22:10	30.0	3275	3165	3710	3603	3959	4057	4315	2418	5355	6158	7537	3377
0:22:15	30.0	3270	3109	3712	3593	3967	4062	4309	2403	5311	6184	7484	3373
0:22:20	30.0	3275	3164	3723	3599	3977	4085	4331	2425	5365	6220	7440	3372
0:22:25	30.0	3274	3129	3705	3602	3957	4072	4326	2410	5326	6214	7554	3378
0:22:30	30.0	3285	3130	3671	3637	3943	4087	4391	2446	5334	6214	7608	3363
0:22:35	30.0	3274	3137	3696	3662	3954	4140	4342	2398	5357	6178	7592	3360
0:22:40	30.0	3290	3133	3701	3616	4003	4076	4325	2427	5366	6225	7548	3381
0:22:45	30.0	3278	3155	3723	3621	3958	4124	4325	2422	5344	6222	7606	3368
0:22:50	30.0	3293	3166	3679	3629	3968	4079	4350	2413	5336	6197	7586	3378
0:22:55	30.0	3310	3113	3721	3629	4010	4111	4399	2424	5315	6225	7662	3363
0:23:00	30.0	3269	3142	3733	3640	3985	4136	4344	2445	5334	6215	7586	3388
0:23:05	30.0	3296	3158	3749	3620	4011	4105	4357	2445	5397	6289	7639	3389
0:23:10	30.0	3283	3163	3766	3625	3996	4174	4352	2416	5366	6267	7578	3395
