

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190117_GAP_assay8.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	1/17/2019
Time	2:35:51 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 0:45:00 (HH:MM:SS), Interval 0:00:05, 541 Reads
    Read	Fluorescence Endpoint
	G1..G12
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C													Well ID
D													Well ID
E													Well ID
F													Well ID
G	SPL1	SPL2	SPL3	SPL4	SPL5	SPL6	SPL7	SPL8	SPL9	SPL10	SPL11	SPL12	Well ID
H													Well ID

425,457

Time	T° 425,457	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12
0:16:45	30.0	8619	8338	9169	9014	9933	9461	11624	11069	11245	11698	13409	13746
0:16:50	30.0	8631	8427	9227	9002	9946	9432	11721	10966	11173	11709	13411	13794
0:16:55	30.0	8630	8419	9272	9076	9981	9430	11711	10997	11280	11614	13494	13736
0:17:00	30.0	8675	8392	9207	8973	9965	9412	11738	11071	11245	11670	13427	13692
0:17:05	30.0	8645	8420	9264	9005	9947	9414	11719	10946	11248	11666	13414	13707
0:17:10	30.0	8655	8425	9239	8978	9958	9451	11760	11017	11275	11719	13355	13732
0:17:15	30.0	8670	8409	9295	9027	9933	9402	11758	11003	11182	11701	13390	13793
0:17:20	30.0	8645	8386	9232	9085	9942	9419	11756	11041	11206	11590	13450	13819
0:17:25	30.0	8641	8434	9142	8985	10013	9361	11710	11107	11239	11590	13392	13741
0:17:30	30.1	8667	8403	9195	9027	9991	9384	11668	10918	11156	11749	13441	13703
0:17:35	30.0	8642	8409	9179	8896	9944	9371	11692	11083	11222	11628	13523	13773
0:17:40	30.0	8519	8327	9219	9004	9982	9395	11665	10959	11234	11635	13442	13679
0:17:45	30.0	8651	8328	9128	8983	9966	9372	11753	11118	11213	11612	13374	13788
0:17:50	30.0	8568	8313	9128	8989	9956	9404	11630	11050	11276	11705	13379	13757
0:17:55	30.0	8670	8411	9217	8975	9888	9405	11661	11059	11206	11592	13390	13724
0:18:00	30.0	8599	8418	9167	8950	9884	9392	11773	10958	11225	11658	13387	13769
0:18:05	30.0	8638	8424	9200	9006	9908	9367	11724	10983	11265	11661	13485	13758
0:18:10	30.0	8616	8381	9183	8914	9989	9328	11747	10922	11226	11599	13361	13755
0:18:15	30.0	8479	8385	9226	8968	9939	9374	11718	11058	11234	11643	13338	13704
0:18:20	30.0	8643	8351	9211	8983	9901	9309	11770	11031	11276	11640	13259	13807
0:18:25	30.0	8620	8430	9194	8997	9854	9374	11663	10929	11143	11604	13461	13713
0:18:30	30.0	8655	8430	9173	8956	9930	9337	11687	11051	11195	11531	13402	13651
0:18:35	30.0	8637	8430	9139	9000	9946	9427	11704	10981	11244	11633	13376	13704
0:18:40	30.0	8630	8366	9202	8945	9939	9368	11623	11008	11267	11604	13422	13767
0:18:45	30.0	8571	8456	9121	8943	9909	9382	11704	11005	11193	11625	13513	13767
0:18:50	30.0	8593	8329	9163	8927	9898	9320	11670	10988	11264	11702	13368	13746
0:18:55	30.0	8576	8363	9178	8901	9890	9277	11609	10997	11112	11652	13377	13801
0:19:00	30.0	8624	8411	9228	8922	9884	9291	11694	11066	11184	11615	13343	13776
0:19:05	30.0	8657	8297	9258	8965	9897	9366	11705	10982	11159	11600	13398	13744
0:19:10	30.0	8575	8403	9214	8957	9951	9369	11730	11049	11267	11629	13378	13791
0:19:15	30.0	8629	8354	9168	8972	9910	9341	11659	10954	11229	11545	13377	13754
0:19:20	30.0	8672	8438	9204	8980	9882	9395	11641	10988	11227	11643	13353	13698
0:19:25	30.0	8656	8293	9194	8960	9896	9322	11671	10906	11156	11554	13400	13763
0:19:30	30.0	8577	8368	9232	8900	9869	9267	11618	10847	11220	11694	13438	13659
0:19:35	30.0	8594	8468	9169	8935	9901	9314	11593	11018	11165	11639	13431	13666
0:19:40	30.0	8563	8308	9181	8985	9960	9393	11548	10937	11168	11672	13383	13698
0:19:45	30.0	8666	8407	9151	8921	9925	9394	11773	10932	11228	11595	13245	13736
0:19:50	30.0	8592	8394	9185	9006	9849	9320	11696	10988	11136	11707	13346	13597
0:19:55	30.0	8578	8368	9180	8956	9937	9405	11630	10959	11260	11590	13413	13740
0:20:00	30.0	8688	8343	9181	8927	9900	9381	11656	10996	11178	11626	13415	13736
0:20:05	30.0	8622	8381	9235	8974	9937	9369	11738	11029	11239	11572	13402	13643
0:20:10	30.0	8623	8340	9201	8979	10013	9358	11702	10929	11252	11576	13339	13690
0:20:15	30.0	8599	8358	9120	8986	9863	9305	11622	10956	11046	11695	13415	13612
0:20:20	30.0	8681	8355	9207	8880	9874	9364	11558	10968	11142	11621	13403	13803
0:20:25	30.0	8629	8360	9209	8939	9947	9349	11632	10978	11241	11613	13457	13681
0:20:30	30.0	8603	8331	9130	8924	9904	9401	11592	10931	11293	11580	13434	13767
0:20:35	30.0	8601	8441	9171	8905	9979	9235	11706	11032	11277	11571	13295	13714
0:20:40	30.0	8606	8372	9136	8941	9841	9339	11587	11055	11123	11603	13405	13580
0:20:45	30.0	8650	8384	9170	8960	9904	9295	11585	10984	11281	11705	13219	13653
0:20:50	30.0	8658	8308	9143	8875	9900	9323	11512	10946	11061	11655	13361	13588
0:20:55	30.0	8622	8439	9119	8926	9915	9302	11661	10963	11225	11568	13289	13637
0:21:00	30.0	8711	8355	9168	8964	9910	9341	11605	10920	11130	11538	13185	13650
0:21:05	30.0	8614	8364	9149	8944	9926	9270	11668	11034	11153	11621	13406	13654
0:21:10	30.0	8528	8389	9120	8926	9846	9274	11630	10863	11166	11531	13388	13559
0:21:15	30.0	8629	8405	9167	8973	9908	9350	11569	11041	11184	11554	13329	13677
0:21:20	30.0	8637	8323	9107	8924	9881	9285	11711	10937	11195	11634	13426	13583
0:21:25	30.0	8581	8328	9152	8931	9837	9345	11631	10970	11134	11566	13365	13639
0:21:30	30.0	8551	8327	9183	8891	9864	9269	11488	11035	11180	11579	13308	13649
0:21:35	30.0	8644	8339	9216	8965	9844	9343	11648	10995	11131	11569	13359	13641
0:21:40	30.0	8692	8370	9174	8920	9844	9295	11580	10940	11152	11591	13330	13655
0:21:45	30.0	8657	8340	9158	8923	9923	9290	11572	10953	11022	11516	13310	13629
0:21:50	30.0	8629	8376	9135	8956	9817	9301	11649	10977	11240	11589	13367	13660
0:21:55	30.0	8580	8273	9209	8870	9818	9331	11606	10907	11224	11619	13327	13758
